Gene = Izumo2
Position 11000: 0.0039527805853462805
Position 697: 0.003575373222606509
Position 1308: 0.0034922850694037214
Position 8000: 0.0027269980600493514
Position 1723: 0.002685623976904031
Position 8934: 0.0023604021250183873
Position 7281: 0.002184310135296693
Position 8186: 0.0016567154869701162
Position 5314: 0.0015946665810695091
Position 6243: 0.001578143062957323
Position 1321: 0.001465205369460046
Position 8234: 0.0014299787623760227
Position 9228: 0.0013616304424400659
Position 3008: 0.0013092676555029278
Position 1404: 0.0012734719450616856
Position 3102: 0.0012624607674058485
Position 1459: 0.001022589534259538
Position 1442: 0.0010195338099061924
Position 606: 0.0009973209399540008
Position 2386: 0.0009332772830985345
Position 5014: 0.0009323751186146724
Position 1468: 0.000751455324401968
Position 4952: 0.0007153840806472584
Position 989: 0.0006759029373608731
Position 4433: 0.0006339557292119418
Position 937: 0.0005956468331551215
Position 1311: 0.0005854236528190061
Position 1752: 0.0005717731162706127
Position 478: 0.0005529123215908039
Position 772: 0.0005324350192352622
Position 909: 0.0004195416059755672
Position 5598: 0.000370277262568864
Position 495: 0.0003685652570703365
Position 5657: 0.000324947775329333
Position 252: 0.00024759519845337356
Position 751: 0.00021189715874556596
Position 1530: 0.0001294112165295037
Position 1109: 0.00012904372158995848
Position 4076: 8.094273368612186e-05
Position 1020: 6.822951436359795e-05
Position 1131: 5.9187889500295226e-05
Position 993: 3.268224340431273e-05
Position 482: 2.6958444332619806e-05
Position 823: 2.480027148409146e-05
Position 2660: 2.3275670454521033e-05
Position 351: 1.9669231932308632e-05
Position 502: 1.9350457130855873e-05
Position 334: 1.8809148479213607e-05
Position 435: 1.6045698482623543e-05
Position 197: 7.253616014690093e-06
Position 259: 6.861921902022067e-06
Position 548: 6.633067846582122e-06
Position 508: 5.640481466384847e-06
Position 257: 4.544860124095305e-06
Position 388: 3.869147454312952e-06
Position 150: 3.3480595727957126e-06
Position 556: 3.0024143539820827e-06
Position 358: 2.698201994074187e-06
Position 372: 1.7638966569637987e-06
Position 529: 1.5474673022793838e-06
Position 533: 1.4760300549297596e-06
Position 491: 1.1090613789517622e-06
Position 269: 6.764052672740177e-07
Position 229: 6.222921622102242e-07
Position 142: 5.582071226224494e-07
Position 162: 5.057021918477516e-07
Position 4039: 4.867327694883278e-07
Position 363: 3.562343004776065e-07
Position 513: 3.5141018962889744e-07
Position 98: 3.506849218238239e-07
Position 384: 3.1768322590423173e-07
Position 526: 1.0541373254297943e-07
Position 518: 9.801422123815137e-08
Position 126: 6.772511025186229e-08
Position 558: 6.403239738224199e-08
Position 1313: 2.0295806291723828e-08
Position 102: 1.2585277581866066e-08
Position 183: 1.2521100380685388e-08
Position 807: 2.474012268962239e-09
Position 176: 2.227164169620622e-09
Position 93: 1.2473179803309007e-09
Position 504: 2.482447759585055e-10
Position 395: 1.83286422170731e-10
