Gene = D3Ertd751e
Position 791: 0.0021248198333467757
Position 8476: 0.001863055319463664
Position 1420: 0.0018147004417299673
Position 5993: 0.0018069083158554929
Position 3676: 0.0016696604346308414
Position 1888: 0.0014506656059265792
Position 4199: 0.0014232113316244696
Position 1352: 0.0013722379776015343
Position 7715: 0.0013704305056935092
Position 6826: 0.0012494915713668051
Position 7550: 0.0010586791540448182
Position 500: 0.0010552174740241394
Position 7200: 0.0009478322969928694
Position 8490: 0.000907220657237096
Position 1948: 0.0007167896960602095
Position 9579: 0.000596987948846415
Position 4168: 0.0005587121253593367
Position 5074: 0.0005390483095962129
Position 364: 0.0005368291899750945
Position 4815: 0.0005350288286963728
Position 4937: 0.0005111934444780462
Position 1495: 0.0005055525642706951
Position 4465: 0.0004947288853383281
Position 9189: 0.0004728750812184882
Position 1132: 0.00045442450869213484
Position 1974: 0.0004249097798464495
Position 284: 0.00036604574455626127
Position 2341: 0.0003656115600342277
Position 1663: 0.0003476415226707126
Position 4623: 0.0003464527795058734
Position 245: 0.00021908154465005925
Position 6294: 0.00020062708992598895
Position 5693: 0.00018915916313173785
Position 219: 0.00018095495199477654
Position 1675: 0.00017874927425531875
Position 1830: 0.0001601173629617977
Position 437: 0.00015582501063194506
Position 628: 0.00014073869050521112
Position 1686: 0.00012558677341661684
Position 367: 0.00011933307158342004
Position 6570: 9.993761844295992e-05
Position 6196: 8.727259861423664e-05
Position 1700: 7.231271838959047e-05
Position 814: 6.93371184180228e-05
Position 2563: 5.0546269392557585e-05
Position 1021: 4.465540008421525e-05
Position 710: 3.930871562932115e-05
Position 4862: 3.7357636709029855e-05
Position 327: 3.6552734606629485e-05
Position 697: 3.5534812336614204e-05
Position 4456: 3.476676223942987e-05
Position 2530: 3.145158856844342e-05
Position 810: 3.114272613153599e-05
Position 1162: 2.9804493943418673e-05
Position 609: 2.705485704453226e-05
Position 1401: 2.6866255002333983e-05
Position 1288: 2.498337136127241e-05
Position 807: 2.0073896677868914e-05
Position 873: 2.0035861975076518e-05
Position 329: 1.9309416009191214e-05
Position 255: 1.6720274075417176e-05
Position 693: 1.538231920232322e-05
Position 198: 2.68965683193473e-06
Position 379: 2.1534565452233076e-06
Position 386: 2.096983647988367e-06
Position 4444: 1.96416764072141e-06
Position 148: 1.100071303755119e-06
Position 152: 5.994142792363807e-07
Position 221: 3.727017030906102e-07
Position 404: 3.1566546466520587e-07
Position 137: 2.0203577887476956e-07
Position 223: 1.6004882000036247e-07
Position 134: 1.578337691471998e-07
Position 4669: 1.387728084489973e-07
Position 827: 8.308414439425635e-08
Position 210: 6.419174602716137e-08
Position 746: 3.5107169963574836e-08
Position 1195: 2.6732151052888647e-08
Position 961: 2.4239467096799563e-08
Position 578: 1.8117457281255946e-08
Position 851: 1.3257303223210802e-08
Position 1171: 1.2687780667782095e-08
Position 232: 9.33132193285909e-09
Position 131: 7.3732070304591235e-09
Position 530: 3.498306511040666e-09
Position 391: 3.182595450676178e-10
Position 510: 2.864156488684528e-10
Position 75: 9.057962463819665e-14
