Gene = Fxyd5
Position 8621: 0.0006332146837004948
Position 6070: 0.0005774006841902183
Position 2385: 0.0005724285466653009
Position 5831: 0.00057065870958837
Position 2363: 0.0005702552444120642
Position 7629: 0.00055187210900987
Position 1638: 0.000540171072424707
Position 3146: 0.0005323949546066162
Position 1414: 0.000521433517512349
Position 3438: 0.0005192852305510997
Position 5692: 0.0004977994750270899
Position 1456: 0.0004928931621756327
Position 3161: 0.0004883775302175213
Position 2709: 0.0004785606091997853
Position 1084: 0.00045587095719556097
Position 1955: 0.00043994309542909815
Position 7484: 0.00042979778188291913
Position 6441: 0.00041835389042069605
Position 7468: 0.0003985902317999169
Position 8363: 0.00038007979183110304
Position 6115: 0.00037872055094402026
Position 5743: 0.0003772842445915992
Position 3156: 0.0003760953333378298
Position 7686: 0.0003717427615423576
Position 2077: 0.00036698989425207416
Position 1898: 0.00034640109115939056
Position 528: 0.00033937572803100744
Position 7539: 0.00033006642828022043
Position 4425: 0.0003120363611339378
Position 3528: 0.00030602101024354024
Position 3495: 0.00030117578877301656
Position 1128: 0.0002983542957956036
Position 548: 0.00028612322593554815
Position 642: 0.00027333969202706683
Position 3229: 0.00026679510562818416
Position 3615: 0.0002517168583535359
Position 4882: 0.00023591211209024023
Position 1278: 0.0002277138862632951
Position 3534: 0.00022085512306789124
Position 603: 0.00021510021415102666
Position 2267: 0.00021319366146450915
Position 4894: 0.00020779488818779864
Position 1385: 0.00020689319362095064
Position 7442: 0.0002057524259834529
Position 2771: 0.00020133093715082574
Position 4213: 0.0001955635236013449
Position 3545: 0.000189915618826696
Position 4839: 0.0001801676664496377
Position 3055: 0.00017733900013882948
Position 942: 0.00016618471874376868
Position 3243: 0.0001622969892615155
Position 3643: 0.00016004595076525119
Position 5871: 0.0001541645035098819
Position 2777: 0.00012939253502900763
Position 2780: 0.00012506619233286362
Position 2962: 0.000117402935200008
Position 2774: 0.00011454251336017674
Position 1374: 0.00011005011215028322
Position 2051: 0.00010047182793096856
Position 713: 8.933592704219851e-05
Position 552: 8.122559322800273e-05
Position 925: 7.522094526074721e-05
Position 706: 7.278950215889354e-05
Position 789: 7.095836644846158e-05
Position 2038: 6.49935654058468e-05
Position 637: 6.095045645064564e-05
Position 4264: 5.4570206356075674e-05
Position 767: 4.852079499878366e-05
Position 4593: 4.128635827896525e-05
Position 5254: 3.344099990925677e-05
Position 4165: 2.3600478345383714e-05
Position 131: 1.958383685084888e-05
Position 3954: 1.345323089534806e-05
Position 5612: 1.2962511129358713e-05
Position 3440: 9.220214703884857e-06
Position 959: 7.738790948773214e-06
Position 5091: 6.485578667543079e-06
Position 1421: 5.6432401172847676e-06
Position 639: 5.36472185905285e-06
Position 1292: 5.327950466105772e-06
Position 459: 5.180053353408995e-06
Position 710: 4.6458764779452735e-06
Position 434: 4.036107066827149e-06
Position 342: 3.515838253268323e-06
Position 1209: 3.3580789219779234e-06
Position 869: 3.039690006937537e-06
Position 608: 2.582499218429646e-06
Position 872: 2.4018408168638146e-06
Position 967: 2.2349105111905702e-06
Position 2365: 2.0827607488826097e-06
Position 719: 2.071004682649782e-06
Position 4843: 2.051473460139935e-06
Position 369: 1.8180493838573385e-06
Position 2997: 1.4945262400409576e-06
Position 2440: 1.4831467854408798e-06
Position 464: 1.186397960731332e-06
Position 1089: 1.0772424248269582e-06
Position 823: 1.0214378871720218e-06
Position 1971: 8.913705243097418e-07
Position 202: 8.328355468639889e-07
Position 338: 7.684061624855516e-07
Position 461: 6.539129703936571e-07
Position 653: 6.186275499764537e-07
Position 530: 5.377352029489117e-07
Position 1223: 4.1257444219366864e-07
Position 389: 3.8724015205534e-07
Position 1213: 3.0362174393978627e-07
Position 5983: 1.7386489955687716e-07
Position 1938: 1.6805759982166482e-07
Position 3750: 1.1735508325015362e-07
Position 456: 5.668048828701327e-08
Position 188: 4.182263922061414e-08
Position 265: 3.8189131915348574e-08
Position 261: 2.3854886419637567e-08
Position 779: 1.186201303502361e-09
Position 619: 1.906428678503913e-10
Position 888: 1.7677725001224152e-11
Position 773: 1.5874402426877642e-11
Position 819: 1.5831431629010172e-11
Position 183: 8.418371284664508e-12
Position 376: 5.750670399960161e-12
