Gene = Tma7
Position 1892: 5.390013007762121e-05
Position 724: 5.090355550876542e-05
Position 536: 4.919929083558292e-05
Position 716: 3.7494473166352085e-05
Position 182: 2.650390461113758e-05
Position 386: 2.6319315586413024e-05
Position 1675: 2.452504594799155e-05
Position 239: 1.9520994520160716e-05
Position 1782: 1.1784773907013562e-05
Position 1853: 1.033927418500261e-05
Position 374: 1.0010250466892978e-05
Position 187: 9.677689116699058e-06
Position 260: 6.505775477154659e-06
Position 395: 5.177524175437001e-06
Position 230: 4.98348928718519e-06
Position 371: 3.960721310749569e-06
Position 515: 3.8603444728999264e-06
Position 780: 3.6263056087929354e-06
Position 3119: 3.1794516711939823e-06
Position 392: 2.8417605523275676e-06
Position 398: 2.7512188921538813e-06
Position 1618: 2.5503737433356613e-06
Position 149: 2.514382021466893e-06
Position 195: 1.5801199223375405e-06
Position 340: 1.370477019791367e-06
Position 539: 1.3211108585174803e-06
Position 146: 1.1527284605950532e-06
Position 530: 9.405209774196829e-07
Position 93: 7.676521496149145e-07
Position 108: 7.627066313097924e-07
Position 265: 5.93428352256246e-07
Position 774: 5.679625329165276e-07
Position 404: 5.149292051010141e-07
Position 313: 3.9144228951962036e-07
Position 575: 8.771897133502635e-08
Position 558: 8.606377959396249e-08
Position 129: 7.787422004384174e-08
Position 276: 7.410558675420887e-08
Position 549: 5.43707639725754e-08
Position 563: 1.2807137311262179e-08
Position 551: 1.1900263729221699e-08
Position 610: 1.048193354820902e-08
Position 811: 4.497186856023895e-09
Position 407: 3.7104147893375386e-09
Position 619: 3.2028094881098886e-09
Position 473: 1.8553429986010672e-09
Position 783: 1.8436725246370802e-09
Position 771: 1.7427895995812191e-09
Position 595: 1.6115808826303489e-09
Position 421: 1.2976821188713372e-09
Position 451: 8.006566746915392e-10
Position 624: 6.960652445036712e-10
Position 416: 6.082997988434538e-10
Position 434: 4.5406072610033887e-10
Position 429: 2.7502343657440946e-10
Position 629: 3.069267527197323e-15
