Gene = Lekr1
Position 7057: 0.13684775349762554
Position 4084: 0.13344487294827806
Position 7202: 0.11749803207141929
Position 7447: 0.10015785793220737
Position 6107: 0.07449699396068712
Position 5456: 0.072044075659721
Position 6824: 0.06819325066707543
Position 7375: 0.06415702503611746
Position 3931: 0.06018561472541496
Position 4014: 0.05664238577497379
Position 13153: 0.05127005305016746
Position 3419: 0.033103488054681905
Position 6995: 0.03160685927715511
Position 4000: 0.028897927809349848
Position 8236: 0.02846357952753932
Position 7584: 0.0251837099368305
Position 4162: 0.022628745120273963
Position 5589: 0.022277664556826237
Position 3239: 0.02114907306001909
Position 2684: 0.017953287954066803
Position 10509: 0.01747520708613508
Position 7619: 0.017238092477523323
Position 2746: 0.013631452636613623
Position 5537: 0.011290266180520273
Position 1684: 0.009843565567242083
Position 4178: 0.00942170923466968
Position 2313: 0.005783498158227935
Position 6436: 0.0057119566945659705
Position 8130: 0.004539100945116749
Position 1842: 0.003961547352311153
Position 2847: 0.0037117794082868506
Position 5202: 0.0032279755840161754
Position 4211: 0.0029916136189713427
Position 3881: 0.0027963906932265974
Position 2735: 0.002471011496473183
Position 1005: 0.002441914112126097
Position 2496: 0.0022878895604798045
Position 4681: 0.0020674673346259796
Position 3370: 0.0020071784361944977
Position 4022: 0.001860117698964559
Position 2107: 0.001778642861218644
Position 3975: 0.0014880733684291727
Position 7015: 0.0012923186874676594
Position 5387: 0.0009064963710445023
Position 5076: 0.0008883197548985442
Position 422: 0.0008404074081839796
Position 1637: 0.0006258610980910185
Position 4370: 0.0005565377535793724
Position 3697: 0.0005475530527918613
Position 2663: 0.0005372250303778333
Position 1054: 0.0004938272788402529
Position 1990: 0.0004572503905537985
Position 4537: 0.0004348547563814281
Position 1897: 0.0003117460743167411
Position 2532: 0.00028924362849432745
Position 3208: 0.0002874225489660675
Position 5281: 0.00027079232279729124
Position 3105: 0.00024413907351928676
Position 3254: 0.00024267994518067042
Position 1601: 0.00023312159039896827
Position 1878: 0.00021989749125580235
Position 1811: 0.00021783646112473291
Position 2407: 0.00017695667808818172
Position 4379: 0.00017071494091865002
Position 2587: 0.00013099811038392626
Position 396: 0.00012308045339335942
Position 3766: 0.00010072757556568853
Position 582: 7.474758245010259e-05
Position 430: 6.985440467098655e-05
Position 776: 6.285808772310413e-05
Position 485: 6.158371915719985e-05
Position 3062: 5.589883125734394e-05
Position 189: 1.1027722146972684e-05
Position 3290: 5.285425522546045e-06
Position 3141: 4.3466449495082896e-06
Position 3269: 4.266577468314943e-06
Position 237: 3.35936637317775e-06
Position 1641: 3.235376132988281e-06
Position 1498: 2.0859553971959385e-06
Position 378: 1.7634116844768848e-06
Position 1697: 1.571274393567235e-06
Position 227: 8.000247887847498e-07
Position 1025: 6.520962275997975e-07
Position 307: 4.793845047141504e-07
Position 435: 3.92894072333491e-07
Position 1007: 3.7192039401467644e-07
Position 456: 3.6274208052738426e-07
Position 855: 3.5940720365505577e-07
Position 453: 2.9021177292858425e-07
Position 2014: 2.607013651716934e-07
