Gene = Selenos
Position 2157: 0.005635150235089731
Position 7730: 0.005372640590301723
Position 321: 0.005258058980719808
Position 1994: 0.004851931769504278
Position 3094: 0.004786455113326228
Position 4420: 0.004189338100561363
Position 1275: 0.004053650124993294
Position 2865: 0.003759519090201274
Position 9684: 0.0037401510730484004
Position 7964: 0.0036977250439348412
Position 2547: 0.0036645516130117415
Position 1215: 0.003571036525657571
Position 9511: 0.0034116879724981944
Position 1680: 0.0033084723200758337
Position 7547: 0.003286439805862719
Position 8506: 0.0032822429683555965
Position 9733: 0.002913799776245358
Position 9633: 0.0028811250677145957
Position 4318: 0.002682882697792557
Position 512: 0.0026812209108067865
Position 4253: 0.0026677649657975405
Position 4031: 0.002658931986742593
Position 9423: 0.0026155411052422267
Position 4283: 0.002560836907139776
Position 7166: 0.0025433476120636173
Position 7787: 0.0022940025984260195
Position 1169: 0.00228508424857789
Position 1810: 0.0021266103820134262
Position 7484: 0.0020554199150447103
Position 3127: 0.0019516923037582728
Position 5209: 0.001933660158339866
Position 4269: 0.0019312101938364762
Position 2252: 0.0019190845978155023
Position 701: 0.001882646191963813
Position 8219: 0.0018730533567683785
Position 9737: 0.0018721338090478417
Position 9082: 0.0017084601161840521
Position 4297: 0.0014389534419441575
Position 1855: 0.0013092616051548977
Position 8536: 0.0012598915328611035
Position 3372: 0.0012392773812127983
Position 9351: 0.001226337518877993
Position 3447: 0.0012046679069203873
Position 8563: 0.001078191961121839
Position 4020: 0.0010432681448732993
Position 7467: 0.0010411764120652426
Position 1585: 0.0010325689395577096
Position 9376: 0.0010299976954622125
Position 7998: 0.0009032046875575482
Position 4187: 0.000887213729507475
Position 1319: 0.0008746150774796516
Position 3990: 0.0007688350569973049
Position 6849: 0.0007283425458708028
Position 937: 0.0007100210221538641
Position 8038: 0.0006937055582416192
Position 7912: 0.0006936068247038332
Position 5170: 0.000656535291924696
Position 8886: 0.0006471033597187909
Position 548: 0.0006383355100162909
Position 9495: 0.0006095528780060821
Position 1929: 0.0005987612639435451
Position 5173: 0.0005914285416953984
Position 9498: 0.0005051974957249669
Position 753: 0.00047536339938104226
Position 1180: 0.0004665885082463799
Position 5991: 0.000460364241756743
Position 9572: 0.00045067249980606334
Position 910: 0.00043189834185787144
Position 1282: 0.0004203504103981664
Position 459: 0.00040596289268796814
Position 6889: 0.000399784864504358
Position 3176: 0.00039842706906146583
Position 4083: 0.0003977083088214474
Position 1549: 0.00036526857046290844
Position 451: 0.0003522929230578394
Position 7961: 0.0003493247922269032
Position 1111: 0.000342310134505581
Position 9656: 0.00033050359127508516
Position 1942: 0.000302745891601746
Position 1913: 0.0002983743135282588
Position 9283: 0.0002921771459917683
Position 2120: 0.00028829047917550615
Position 1960: 0.0002759824674872469
Position 2577: 0.00027051064477894016
Position 5261: 0.00025389493703516285
Position 9388: 0.0002485911293418068
Position 7506: 0.00024318674465234345
Position 9744: 0.00022139733630672994
Position 1300: 0.0001986183276622684
Position 9141: 0.000190613221338755
Position 8188: 0.00018008817810569693
Position 8129: 0.00018003637652319113
Position 9594: 0.0001473802405039141
Position 3707: 0.00011539136736900537
Position 8122: 0.00010400941699784809
Position 389: 8.795662715791232e-05
Position 1804: 5.301143833815271e-05
Position 9063: 3.237689296730075e-05
Position 862: 3.0123695670990987e-05
Position 8002: 2.5334749372291825e-05
Position 533: 2.3814269802614433e-05
Position 7976: 2.1648540398560756e-05
Position 8229: 1.898530571799836e-05
Position 3630: 1.828228005770041e-05
Position 501: 1.7709386537216974e-05
Position 562: 1.5946559732566062e-05
Position 253: 1.5712629198688964e-05
Position 7810: 1.4162358409377444e-05
Position 262: 1.3482635801370685e-05
Position 7832: 1.280717621462485e-05
Position 326: 1.252706073452314e-05
Position 7835: 1.1663301641631608e-05
Position 3809: 1.0962143477201868e-05
Position 466: 1.0942187223170682e-05
Position 609: 9.854589053216973e-06
Position 7783: 9.612118167171659e-06
Position 898: 9.485788768219807e-06
Position 2175: 9.156280382748731e-06
Position 2089: 8.637299804014519e-06
Position 1344: 7.369327252323023e-06
Position 436: 7.189454920970927e-06
Position 755: 6.281954528541099e-06
Position 1750: 5.082605435427623e-06
Position 1220: 4.888575173001556e-06
Position 7732: 4.844844569408211e-06
Position 1121: 3.5532625990349307e-06
Position 237: 3.48118651198073e-06
Position 2014: 3.2709043896626458e-06
Position 566: 3.1328123354010212e-06
Position 1308: 3.086246905667801e-06
Position 889: 2.79465589640138e-06
Position 520: 2.7560661514989235e-06
Position 517: 2.6122477764105626e-06
Position 7826: 2.6119259957796027e-06
Position 9038: 2.277908336828227e-06
Position 551: 2.260574303219747e-06
Position 918: 1.3641587385002463e-06
Position 786: 1.3453013104078906e-06
Position 1139: 6.538505417485983e-07
Position 822: 6.512902751098443e-07
Position 403: 5.565662435885684e-07
Position 976: 4.936444598609329e-07
Position 140: 2.7173283428469965e-07
Position 218: 2.4004297060930383e-07
Position 773: 1.5756414920297647e-07
Position 4033: 1.2621047134668763e-07
Position 296: 1.0780016416177012e-07
Position 1125: 6.300228745030076e-08
Position 1187: 5.169450530174307e-08
Position 1327: 4.992579664139229e-08
Position 782: 4.462140868890262e-09
Position 788: 1.394865872705758e-09
Position 611: 9.583996981758143e-10
Position 588: 6.0131134598344e-12
