Gene = Glyctk
Position 2435: 0.015552617256831852
Position 290: 0.015202397313778815
Position 1606: 0.013097669827247582
Position 2180: 0.012996651691891127
Position 993: 0.012481442711269379
Position 5112: 0.012179298146699439
Position 345: 0.011911798387101696
Position 4515: 0.0114050132191723
Position 555: 0.010260411225769183
Position 3274: 0.009824148072108732
Position 3183: 0.008642038492711892
Position 1121: 0.007970571922242292
Position 237: 0.007596006937030666
Position 2994: 0.007216004413244197
Position 3294: 0.006612954435132045
Position 3108: 0.006392312307168458
Position 4677: 0.005891623913563456
Position 843: 0.0058297464242683065
Position 786: 0.0050570017490422555
Position 593: 0.004743597089592403
Position 440: 0.0040790925318474865
Position 5117: 0.0039127622803353385
Position 2486: 0.0031118659573666128
Position 469: 0.002990760805768105
Position 378: 0.002770244629295767
Position 522: 0.0025290035791556277
Position 4639: 0.00246731732521331
Position 312: 0.0018634587970450195
Position 1220: 0.001531112769340013
Position 845: 0.0014513503525500414
Position 2052: 0.0012809922701656885
Position 536: 0.0012781886984135297
Position 581: 0.001119392588112164
Position 569: 0.0009095922467978609
Position 875: 0.0008823248427611165
Position 138: 0.0007150514331191199
Position 426: 0.000708861247044048
Position 1426: 0.00046248281445524983
Position 383: 0.0003828360185424633
Position 604: 0.0003479428020331283
Position 1309: 0.0003341023442436561
Position 1192: 0.00029997011238537573
Position 408: 0.000269597974341415
Position 422: 0.00021629094838481312
Position 566: 0.0001917038700505576
Position 126: 0.00018508733608138027
Position 479: 0.00018377420944053164
Position 403: 0.00016863690039779745
Position 2379: 0.00013803803757622257
Position 1479: 0.00011194835177604538
Position 442: 0.00011112291179814133
Position 473: 0.00011022857477269849
Position 1624: 9.55141241467287e-05
Position 1634: 9.423346816652615e-05
Position 614: 8.110146416303022e-05
Position 865: 7.974124923653227e-05
Position 1654: 6.778924523379476e-05
Position 1040: 4.7693212612152526e-05
Position 2113: 4.463067805286753e-05
Position 361: 4.117077087424986e-05
Position 266: 3.589668349144354e-05
Position 764: 2.4404649358070762e-05
Position 944: 1.4869529713458482e-05
Position 1778: 1.3067292335262807e-05
Position 1729: 1.1474694938677957e-05
Position 250: 4.306852321217279e-06
Position 108: 1.8719650273288014e-06
Position 263: 1.6657685024056605e-06
Position 392: 3.507768355818453e-07
Position 941: 2.9601366822611934e-07
Position 261: 1.4992628056405562e-07
Position 171: 1.3240102959869e-07
Position 155: 6.48983016302171e-08
Position 97: 5.907487359055873e-08
Position 162: 5.77598603732201e-08
Position 147: 3.0952751517943156e-10
Position 624: 1.9794354694092313e-10
Position 80: 1.1615274232563932e-10
Position 92: 1.1518254078095768e-10
