Gene = Ppan
Position 3233: 9.036292414966549e-09
Position 2575: 5.562690760459297e-10
Position 2753: 7.209825289574755e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.9713691080976905
Position 2907: 0.9687819331237122
Position 1595: 0.9654259426579698
Position 3275: 0.9474802965180688
Position 2463: 0.9254704330617094
Position 231: 0.8992269389554479
Position 3656: 0.8630254330483507
Position 2729: 0.7950106694959646
Position 1420: 0.7035725293891765
Position 1162: 0.44719579112322944
Position 1458: 0.2344459677649189
Position 2662: 0.1518462983442471
Position 3671: 0.12922950145662154
Position 2732: 0.03694114563982291
Position 3253: 0.030872674127728785
Position 2412: 0.023667430829762904
Position 1036: 0.019690421055775745
Position 402: 0.014233167338553825
Position 1307: 0.013253997067205503
Position 3961: 0.010685847450948584
Position 2924: 0.007849141400744325
Position 1424: 0.0072393211366936746
Position 781: 0.006779827008505105
Position 958: 0.0059489192002694655
Position 697: 0.005939360017572238
Position 720: 0.00559694571933175
Position 1700: 0.005539215301679433
Position 531: 0.0051981393405510865
Position 3838: 0.005068095028518875
Position 1247: 0.004299771325356841
Position 1500: 0.004220451190640929
Position 2963: 0.0037539341226405956
Position 3301: 0.0036825849278626422
Position 2759: 0.0034194756445814723
Position 2041: 0.0033415978480324116
Position 2631: 0.0033280173135302217
Position 1687: 0.0030085910742798185
Position 2337: 0.002940187205399465
Position 865: 0.0028681099869015143
Position 2394: 0.0028416869951081196
Position 1461: 0.0027729813558031603
Position 3314: 0.0027187665535428804
Position 2928: 0.002685906108219877
Position 2942: 0.0025210861615831918
Position 1365: 0.0024860638953341898
Position 3851: 0.0024689892291543665
Position 1024: 0.0023957285631306152
Position 3135: 0.002195846702244026
Position 1301: 0.002189081060247268
Position 243: 0.0021089478197986616
Position 3547: 0.0017457011229479926
Position 2358: 0.001658149693076817
Position 3906: 0.0016530499606558905
Position 3185: 0.001552786997992262
Position 3883: 0.0014821450155435825
Position 3858: 0.0014529028591113407
Position 261: 0.0012869375321896584
Position 2974: 0.001279292862322569
Position 267: 0.001150724464591726
Position 1384: 0.001087511882822837
Position 2614: 0.001065936123262619
Position 2784: 0.0010546366187002567
Position 3361: 0.0009260735994707271
Position 2005: 0.0009167762398865773
Position 2938: 0.0008577229482009276
Position 2665: 0.0007350790714332907
Position 517: 0.0006665808868175877
Position 322: 0.0006322153759125341
Position 2315: 0.0006212955876297465
Position 1390: 0.0006007566580501665
Position 1736: 0.000562340263600396
Position 3328: 0.0005312339877563528
Position 3825: 0.0004990182447284388
Position 3001: 0.0004922213099009456
Position 1129: 0.00046744210876850764
Position 2279: 0.0004613164982840383
Position 3376: 0.00045706065981251546
Position 1011: 0.0004558172875459701
Position 297: 0.00040750247708555413
Position 1002: 0.0003826717317827258
Position 3289: 0.0003591311720240178
Position 3325: 0.00034805712261223794
Position 2143: 0.0003421459614475738
Position 3144: 0.0003351931974288021
Position 1652: 0.0003232004385573101
Position 3295: 0.00032214763392355135
Position 3319: 0.00031455213614905937
Position 1939: 0.0002946553675106104
Position 2667: 0.00028607244877364716
Position 348: 0.0002843434120075114
Position 1090: 0.0002731081329111815
Position 3283: 0.0002723649034806732
Position 1379: 0.0002684525958554508
Position 246: 0.00024624163716988263
Position 196: 0.00023752932440964598
Position 1477: 0.00022729692752624037
Position 982: 0.00022586740142756278
Position 2814: 0.00021959616875793126
Position 3459: 0.00021421582611054672
Position 3476: 0.00020973158618849643
Position 2740: 0.0002060588011696864
Position 1957: 0.000200136761080275
Position 3340: 0.00018850934241319871
Position 3503: 0.0001756509081441794
Position 2932: 0.00017412209762470774
Position 2672: 0.0001724600297238198
Position 2674: 0.0001708629059042184
Position 2093: 0.00016460608488827585
Position 328: 0.0001644511984123831
Position 1328: 0.00015572200895618438
Position 2431: 0.00014237041828847052
Position 658: 0.00013274787103819362
Position 1573: 0.00012758464713481037
Position 3864: 0.00012670705319473602
Position 3287: 0.00012012544367095426
Position 3808: 0.0001186098900177017
Position 3346: 0.00011544790941891223
Position 2346: 0.00011309562087498111
Position 2948: 0.00011284394644746275
Position 3409: 0.0001121581528386165
Position 547: 0.00011098380178848384
Position 3385: 0.00010866354296739241
Position 2775: 9.615905007494232e-05
Position 3814: 9.20548190844964e-05
Position 1095: 9.129205603420648e-05
Position 3972: 8.955011389646403e-05
Position 2484: 8.646742080992548e-05
Position 2364: 8.500087789656242e-05
Position 3679: 8.463591757198683e-05
Position 3494: 7.829815324989363e-05
Position 2419: 7.482517518888848e-05
Position 3921: 7.276647201993478e-05
Position 2318: 6.947197513471696e-05
Position 282: 6.715968706656709e-05
Position 2521: 6.050632324221234e-05
Position 1655: 5.802831804991569e-05
Position 2427: 5.360223261810561e-05
Position 3936: 5.0977043210022295e-05
Position 2224: 5.0920048043367645e-05
Position 2772: 4.571113997969348e-05
Position 2639: 4.495711506439433e-05
Position 417: 4.403652557209923e-05
Position 3488: 3.495881864016813e-05
Position 2229: 3.480936256409979e-05
Position 3322: 3.3239215301102364e-05
Position 2186: 3.318088618940623e-05
Position 3490: 3.1397205070737156e-05
Position 3941: 3.133558967671037e-05
Position 3352: 2.975013291421825e-05
Position 805: 2.7039133780995362e-05
Position 2018: 2.64911490391005e-05
Position 1908: 2.641420637977995e-05
Position 498: 2.6348134551299545e-05
Position 1872: 2.6141046516858547e-05
Position 1898: 2.476025977824488e-05
Position 3292: 2.4623323995738615e-05
Position 737: 2.4571148194730205e-05
Position 2790: 2.1419211438730998e-05
Position 1505: 2.021025253973661e-05
Position 3150: 1.7776677079957944e-05
Position 869: 1.7511835405403873e-05
Position 3010: 1.6781294887513213e-05
Position 2283: 1.6554873204061966e-05
Position 2541: 1.5959226223847598e-05
Position 3059: 1.4298318635037542e-05
Position 2249: 1.3089176778693229e-05
Position 608: 1.1324436116088877e-05
Position 3691: 1.049041407659626e-05
Position 3715: 9.819827866817957e-06
Position 431: 9.802773071653815e-06
Position 3583: 4.9926643077611945e-06
Position 3388: 4.139983835333266e-06
Position 3202: 3.3364988940904286e-06
Position 3422: 2.9014200667573877e-06
Position 2291: 1.3786954599741914e-06
Position 2295: 1.2921449377326671e-06
Position 425: 1.188868857550114e-06
Position 992: 6.074290309078177e-07
Position 725: 5.239213122506941e-07
Position 1117: 3.986692489040082e-07
Position 3073: 3.825253914188291e-07
Position 353: 2.921332422751576e-07
Position 1649: 2.1191835079531463e-08
Position 1715: 2.0513389623531507e-08
Position 147: 4.984337247302757e-09
Position 119: 3.916467257088454e-09
Position 3712: 3.467783284621921e-09
Position 133: 3.952949345412574e-10
Position 123: 3.2738450644680074e-10
Position 97: 2.702754097706992e-10
Position 116: 1.3456675595720782e-10
Position 99: 5.713831061411459e-12
Position 88: 4.194048735132402e-12
