Gene = Zranb1
Position 869: 2.5770482640712715e-07
Position 1659: 2.41514667571305e-07
Position 259: 1.5715033518625159e-07
Position 521: 1.0033923311657372e-07
Position 221: 9.53854410552515e-08
Position 603: 9.046608093599394e-08
Position 438: 8.99864173635607e-08
Position 296: 4.8109847690830185e-08
Position 1157: 1.4195494369531472e-08
Position 1081: 1.3269018865599859e-08
Position 1171: 1.0786372281829086e-08
Position 1485: 8.814978662836894e-09
Position 712: 5.243046135780293e-09
Position 387: 4.117317990946054e-09
Position 373: 2.076034215524679e-09
Position 403: 5.064005679317722e-10
Position 384: 3.654612665386215e-10
Position 381: 2.390559172693461e-11
