Gene = Cnst
Sorted 3' Splice Sites (High to Low Probability):
Position 2625: 0.35391193191529935
Position 1023: 0.175499943818636
Position 5776: 0.153569302531938
Position 1891: 0.1232863150047829
Position 13062: 0.07958304507192793
Position 1275: 0.07036249779603836
Position 3834: 0.05931673128479389
Position 952: 0.04717924974998138
Position 10678: 0.043045527107824416
Position 9812: 0.03227979912569905
Position 5125: 0.030936863363968992
Position 5996: 0.027028487385849523
Position 2320: 0.019932624437501115
Position 7230: 0.01925142990873617
Position 10556: 0.018030639134179533
Position 10727: 0.016313295315840276
Position 10609: 0.013616948370333767
Position 3414: 0.011430565161414899
Position 9587: 0.010822711438942622
Position 5044: 0.0106054576324423
Position 869: 0.010512945256094744
Position 352: 0.010312675191624801
Position 3070: 0.009786027825632848
Position 8260: 0.009776198182581587
Position 7540: 0.009723285364797619
Position 4498: 0.009071998755100986
Position 3365: 0.00903098851578406
Position 6503: 0.0077987949077692065
Position 8900: 0.006574497492049951
Position 3854: 0.00655857481036604
Position 4845: 0.006534249830149918
Position 1124: 0.005797451447407632
Position 579: 0.0051776266710549645
Position 2045: 0.004786729198490035
Position 1591: 0.004704299272005402
Position 2514: 0.004696337676544828
Position 5077: 0.004639073874517571
Position 1091: 0.004382329715954886
Position 982: 0.004158240827728021
Position 6916: 0.004063706721266017
Position 5760: 0.0039777148384927035
Position 4019: 0.003849249990624154
Position 7874: 0.0037313937504583135
Position 7877: 0.003427775333239504
Position 7507: 0.0033710556380269954
Position 5899: 0.003219076906563839
Position 7323: 0.003045064323772088
Position 1310: 0.0029781132319028664
Position 805: 0.0029466576148807935
Position 4050: 0.0028783949492100585
Position 4001: 0.0027447496816164
Position 3499: 0.0027247377178477475
Position 785: 0.002160506169516652
Position 6640: 0.002135911456714488
Position 2169: 0.002107806653213297
Position 2075: 0.0020556109064404633
Position 926: 0.0019434786603987275
Position 5530: 0.001894129214221656
Position 2141: 0.0018629533873721984
Position 2004: 0.001621601322740908
Position 4535: 0.0016204985457884398
Position 893: 0.001612657397390617
Position 3599: 0.0015654400943411145
Position 1069: 0.0015324179113905922
Position 1683: 0.001519887342432429
Position 741: 0.0013852490052860145
Position 3618: 0.001375638828217762
Position 6422: 0.001256691838582432
Position 6688: 0.0012239252834775527
Position 895: 0.0011472709661334921
Position 1109: 0.0011446881768416783
Position 6347: 0.001091515182513679
Position 3689: 0.0010417433172498207
Position 5662: 0.0009361264553136241
Position 2682: 0.000845874915063924
Position 2873: 0.0007971355259286518
Position 2070: 0.0007966994181940004
Position 5334: 0.00077558533945218
Position 598: 0.0007686645230827581
Position 844: 0.0007579789645773397
Position 130: 0.000719935575407651
Position 3669: 0.0006834706215368415
Position 4727: 0.0006428228253831053
Position 5269: 0.0006349246941812131
Position 3094: 0.0005415273944430776
Position 2563: 0.0005156951828545864
Position 5019: 0.0005121740366408684
Position 1603: 0.00046831580205573977
Position 3837: 0.0004584548605214905
Position 475: 0.00045637152450480733
Position 4352: 0.0004404440953424508
Position 3841: 0.0004206222716919739
Position 1737: 0.000336265347113097
Position 2253: 0.0003187794213256035
Position 1054: 0.00029610797378425347
Position 3165: 0.000268307811479652
Position 2236: 0.0002672540974058391
Position 1061: 0.0002441332988717491
Position 2797: 0.00021231238579350216
Position 1059: 0.00018939105235684224
Position 2290: 0.0001786867715902385
Position 163: 0.00017167995365828542
Position 2794: 0.0001385252902681323
Position 1224: 0.0001374867558973529
Position 1751: 0.0001317372113278778
Position 820: 0.00012074279700335137
Position 1625: 0.00010343292923613263
Position 2272: 9.959478351993139e-05
Position 878: 8.937220722389323e-05
Position 1088: 8.510546333281486e-05
Position 714: 7.723940489646741e-05
Position 148: 7.582377573267977e-05
Position 3556: 5.882412482819484e-05
Position 183: 5.877458053988761e-05
Position 749: 5.720536324992945e-05
Position 3271: 5.471770828049663e-05
Position 1796: 5.0503525796619935e-05
Position 641: 4.0081394824132974e-05
Position 1857: 3.9246501455672745e-05
Position 1098: 3.609206086704954e-05
Position 246: 3.141762473069538e-05
Position 141: 3.0790081814093466e-05
Position 790: 1.5197148213434949e-05
Position 1148: 1.4736318315009867e-05
Position 875: 1.210575671015445e-05
Position 833: 9.214120018690046e-06
Position 689: 8.053344121709727e-06
Position 755: 7.785151819053596e-06
Position 346: 6.360555810007337e-06
Position 3105: 5.570820144502269e-06
Position 1329: 5.320805683299548e-06
Position 960: 5.273596068846857e-06
Position 270: 5.182937167809739e-06
Position 1133: 4.806379496479405e-06
Position 221: 3.624642427870108e-06
Position 1955: 2.4751918134087322e-06
Position 676: 9.352320185595005e-07
Position 525: 7.78108816982933e-07
Position 278: 6.892607600060629e-07
Position 202: 6.547547832906623e-07
Position 300: 6.141843851788896e-07
Position 1844: 3.7461741985288225e-07
Position 1692: 3.729988396825062e-07
Position 310: 1.3656720821586518e-07
Position 1335: 6.131821451512192e-08
Position 251: 7.201344692947762e-09
Position 71: 5.01495908216595e-10
Position 259: 1.7170459559898674e-10
Position 540: 4.8959889013856974e-11
Position 256: 4.4538346732960033e-11
Position 114: 1.0561496771424125e-11
Position 107: 6.521476313759941e-12
Position 88: 4.413536354298139e-12
Position 94: 4.288462648026079e-12
Position 78: 1.1186488613494471e-12
Position 112: 4.550663273309048e-13
Position 90: 6.312495919484932e-14
