Gene = Msantd1
Position 823: 4.503006111349645e-06
Position 908: 4.350429659571022e-06
Position 3559: 4.2876413844637315e-06
Position 3620: 3.624642057163175e-06
Position 4017: 3.485529579619361e-06
Position 785: 3.424767333349564e-06
Position 391: 2.9291464404148644e-06
Position 353: 2.8460661538694743e-06
Position 339: 2.5394797708369775e-06
Position 2457: 1.4358018499194044e-06
Position 584: 1.3020225776574998e-06
Position 848: 1.2705030754268743e-06
Position 675: 1.1708965002871775e-06
Position 1234: 1.139911241214105e-06
Position 196: 5.921396238371098e-07
Position 241: 3.562671732111952e-07
Position 522: 3.46344838524555e-07
Position 844: 2.8913943448729267e-07
Position 1133: 2.1248447564703146e-07
Position 262: 2.0705578493640965e-07
Position 384: 1.1189727999464119e-07
Position 443: 1.039830587238569e-07
Position 1141: 8.86171943196609e-08
Position 593: 8.572371346343417e-08
Position 851: 7.447063198450054e-08
Position 862: 7.394508220671384e-08
Position 198: 6.771566300163664e-08
Position 324: 5.782204991871745e-08
Position 193: 5.143213396988428e-08
Position 201: 4.111430320902118e-08
Position 272: 2.7569229795777535e-08
