Gene = Ro60
Position 11784: 0.0056061312366473505
Position 16809: 0.0053518064472033895
Position 17659: 0.005331858196565338
Position 2563: 0.004950236928249981
Position 19634: 0.004939989536639711
Position 14616: 0.00444799865362241
Position 24246: 0.004419292440836266
Position 4311: 0.004275753852811266
Position 12371: 0.004096421409910497
Position 1052: 0.004062363812819699
Position 15619: 0.004053435403880593
Position 16668: 0.004029201283502485
Position 14542: 0.003751560522450466
Position 12072: 0.0035204045004073024
Position 5063: 0.0034720239363015344
Position 18243: 0.003324584410268024
Position 15577: 0.003221275218898254
Position 2523: 0.0029559205570230283
Position 264: 0.002507591523656044
Position 4996: 0.0024834927357994616
Position 17533: 0.002431846377904328
Position 19389: 0.0024141404871709763
Position 17982: 0.0023533795049595365
Position 5030: 0.0021447006694458068
Position 3794: 0.001784544025139452
Position 13830: 0.0017682430001587043
Position 1025: 0.0016930219290911676
Position 2481: 0.0016900691127325154
Position 3675: 0.0013053898702162204
Position 17084: 0.0012720312623045167
Position 17089: 0.0012608215221400591
Position 826: 0.0010532816192105857
Position 12143: 0.0010006703960694831
Position 12317: 0.000992819233603245
Position 17577: 0.0009916319395695933
Position 20276: 0.0008735686754388459
Position 14477: 0.0008532650844193853
Position 14497: 0.0008351736155990595
Position 19929: 0.0008248578438954915
Position 3727: 0.000790141867689887
Position 19867: 0.0007899748898280291
Position 11536: 0.0007811562104564615
Position 17618: 0.0007780230858514508
Position 12284: 0.0006791223520270691
Position 13792: 0.0006364877868432113
Position 19285: 0.0005555630220843866
Position 3652: 0.0004986245937112695
Position 18590: 0.000498339371200747
Position 2664: 0.0004827562819948926
Position 15127: 0.0004817602090234011
Position 11950: 0.0004105413952522759
Position 11856: 0.00032207549334633894
Position 2542: 0.00026550211820159644
Position 16449: 0.00014703531776963854
Position 1004: 0.00012514675161562285
Position 12002: 4.1128383995791785e-05
Position 12291: 2.73400696823993e-05
Position 16913: 2.1554348325639146e-05
Position 17676: 1.3220619421620416e-05
Position 12174: 1.1945925861123397e-05
Position 13501: 1.1027164835425821e-05
Position 12169: 9.58791559711447e-06
Position 13437: 7.0056145624875306e-06
Position 11956: 5.498044338617956e-07
Position 11937: 3.453811661157402e-07
Position 12103: 3.230276475754602e-07
Position 12083: 1.0777515071739226e-07
Position 11878: 1.0002225137500844e-07
