Gene = Elp6
Position 15090: 0.001210256628699204
Position 1125: 0.001184441283690445
Position 2844: 0.001183964863727971
Position 2888: 0.001030820443912899
Position 11444: 0.0009116896473362395
Position 2453: 0.0008254143094263198
Position 15914: 0.0007674161354336459
Position 5487: 0.0007404884541869301
Position 975: 0.0006145153476478285
Position 3019: 0.0005095538694589807
Position 1335: 0.0005094505278466979
Position 12360: 0.00045757999344376085
Position 1762: 0.00040311344675750114
Position 6062: 0.00037931216797021427
Position 11379: 0.0003537937541758113
Position 151: 0.00031308699631608716
Position 994: 0.00025879435656726575
Position 12574: 0.0002430947966870191
Position 5932: 0.0001709146154953875
Position 162: 0.00014097620915412066
Position 4955: 0.00013197509570600966
Position 387: 0.0001297622422550619
Position 12599: 0.00011642150512068114
Position 1146: 0.00010699191647372256
Position 5641: 9.996423481723031e-05
Position 2094: 9.579764267718e-05
Position 3091: 9.195976369738837e-05
Position 2201: 8.541530265983419e-05
Position 1313: 8.511703222470171e-05
Position 1370: 7.578502032389027e-05
Position 775: 7.221441440980863e-05
Position 869: 6.791941449531928e-05
Position 1270: 6.790738181617487e-05
Position 1324: 6.770517812562385e-05
Position 1268: 6.62776009128528e-05
Position 1356: 6.555991660979218e-05
Position 1207: 5.700201213848423e-05
Position 4818: 5.613415880618414e-05
Position 345: 5.466170946428373e-05
Position 934: 5.225514799542157e-05
Position 2852: 5.0012991303104546e-05
Position 2348: 4.751404393933343e-05
Position 1629: 4.3920141144359844e-05
Position 12404: 3.7045793467283965e-05
Position 1210: 2.364637376906706e-05
Position 1167: 2.1261913180008904e-05
Position 96: 2.1102311262633793e-05
Position 116: 1.9672382177217428e-05
Position 949: 1.944895441530222e-05
Position 1396: 1.9422038832715233e-05
Position 2405: 1.9249576483138808e-05
Position 2462: 1.4537299842883065e-05
Position 1584: 1.2791751977711153e-05
Position 2942: 1.2234799008330355e-05
Position 1727: 1.1670116155701456e-05
Position 819: 1.064526842999101e-05
Position 9053: 9.245050882320635e-06
Position 528: 6.690385628665109e-06
Position 496: 5.232041800646385e-06
Position 1347: 3.0802886066150073e-06
Position 9077: 2.876495419256776e-06
Position 421: 2.8521852774506e-06
Position 2663: 2.6910021591264506e-06
Position 1227: 2.4320500428477997e-06
Position 982: 2.1873855452024294e-06
Position 1046: 2.1826951499209988e-06
Position 686: 2.1754736575694838e-06
Position 1051: 2.1170377281753264e-06
Position 790: 1.980498514255009e-06
Position 10364: 1.622375520114735e-06
Position 957: 1.5702247345065413e-06
Position 11165: 1.5582631062456563e-06
Position 4727: 1.3810399489109099e-06
Position 11009: 1.2638520427994017e-06
Position 322: 8.508146680961837e-07
Position 824: 8.450348130604963e-07
Position 431: 8.34992432289635e-07
Position 256: 7.047348271604253e-07
Position 1375: 6.239598773791742e-07
Position 295: 5.698584594479703e-07
Position 639: 5.584356558632978e-07
Position 1342: 4.845376135639531e-07
Position 1410: 4.1081546170155945e-07
Position 1000: 3.7224099738336824e-07
Position 1088: 3.4278119371172604e-07
Position 167: 3.000470860159808e-07
Position 1542: 2.682646873646448e-07
Position 1776: 2.4452092639813894e-07
Position 1809: 2.2522146821458355e-07
Position 277: 1.737456784349755e-07
Position 173: 1.7126499742259348e-07
Position 1442: 1.5549088924729034e-07
Position 554: 1.4499783033849803e-07
Position 1091: 1.2143571952468867e-07
Position 1153: 8.916956860894065e-08
Position 1112: 6.598763330143332e-08
Position 1499: 2.7208396439716775e-08
Position 1956: 2.698798618509883e-08
Position 1708: 2.2923407899712947e-08
