Gene = Jtb
Position 3699: 0.034849252398462954
Position 2640: 0.0336664076304101
Position 2245: 0.02774356287247566
Position 4063: 0.02744627605968712
Position 1757: 0.023647611198163873
Position 2224: 0.020931984580284956
Position 3454: 0.017242184280328664
Position 263: 0.016573272049177523
Position 2842: 0.016354291513453665
Position 3243: 0.011856149063107462
Position 2118: 0.011610990956427345
Position 2050: 0.007630285072227845
Position 2011: 0.006383844056047972
Position 1796: 0.005929604267394583
Position 511: 0.005620044226389496
Position 3850: 0.004378964293570209
Position 3989: 0.0041362536312671136
Position 3832: 0.003982708562365194
Position 341: 0.003917833261078355
Position 1597: 0.003916213828352911
Position 1623: 0.003614112554471654
Position 998: 0.0033912771415517216
Position 504: 0.003165005536453926
Position 2453: 0.002702882362189417
Position 492: 0.0022497529254186057
Position 3450: 0.0018379457132800536
Position 323: 0.001607888594409356
Position 1639: 0.0014210938714266487
Position 3703: 0.001417422313474353
Position 2479: 0.0011560658746432447
Position 271: 0.0010313658051007038
Position 561: 0.0010145657534723297
Position 2647: 0.0010061891838885858
Position 1238: 0.0009495420651816251
Position 448: 0.0009316726680983307
Position 2082: 0.0009221556747975898
Position 3484: 0.000819325200419805
Position 2378: 0.0007327052258281509
Position 2865: 0.0007200182194980977
Position 601: 0.0007131948820801355
Position 3762: 0.0006435865428160844
Position 692: 0.0006416470847327585
Position 3520: 0.0006123917391534307
Position 1804: 0.0006023981625343749
Position 469: 0.0005727802281804633
Position 2981: 0.0004972609206810974
Position 3581: 0.0004741073438294584
Position 2085: 0.00043848850074260976
Position 3247: 0.000428915457260653
Position 3885: 0.0004191923767785191
Position 250: 0.0004148936187005093
Position 3727: 0.0003762021515401776
Position 3059: 0.0003507586116083595
Position 280: 0.0003441918099671373
Position 2938: 0.0003386018862734045
Position 1560: 0.00033604946656510756
Position 1177: 0.00033491401200710317
Position 835: 0.00032449286356160266
Position 4169: 0.0003180981183226008
Position 2537: 0.00031595293437447123
Position 3366: 0.00030979212264487573
Position 3326: 0.0002935895150435262
Position 2933: 0.0002881443669625639
Position 1461: 0.0002819626559237307
Position 1689: 0.0002792859610472048
Position 1888: 0.0002713557243467785
Position 2691: 0.0002357549290942891
Position 311: 0.0002299053371845785
Position 479: 0.0002140443988030725
Position 537: 0.00017513478420804902
Position 3558: 0.00016016432505149177
Position 1508: 0.00012462467463135316
Position 1932: 0.0001162199924935686
Position 3333: 0.00011399922662567797
Position 1012: 0.00011359387575727873
Position 380: 0.0001087948086540502
Position 472: 0.00010430364957676158
Position 864: 0.00010203074459340841
Position 911: 9.191058328523593e-05
Position 1955: 7.256546701909169e-05
Position 464: 5.8868487849765786e-05
Position 215: 5.787092421778357e-05
Position 211: 5.509158742444399e-05
Position 286: 4.554925088436708e-05
Position 605: 4.4101757290480795e-05
Position 1902: 4.077575330793622e-05
Position 607: 3.639706162166714e-05
Position 628: 3.619354604081785e-05
Position 1294: 3.306943502812942e-05
Position 759: 3.236084827371855e-05
Position 2972: 2.808888497663423e-05
Position 3044: 2.459629629068967e-05
Position 327: 2.2601632055924e-05
Position 196: 8.700986719835653e-06
Position 2581: 6.975302746241767e-06
Position 2130: 5.4463785499718814e-06
Position 625: 4.740853369009558e-06
Position 622: 4.315714284458209e-06
Position 149: 4.102709350830068e-06
Position 2610: 1.488845032455272e-06
Position 2019: 1.023842833213841e-06
Position 740: 8.811155355140345e-08
Position 134: 7.061715801353551e-08
Position 717: 6.350003360189549e-08
Position 755: 2.8116677180629855e-08
Position 1014: 2.4996043885043393e-08
Position 1018: 1.626292882562355e-08
Position 951: 1.6106121589892397e-08
Position 867: 1.1436099075387685e-08
Position 701: 4.428224660492433e-09
Position 128: 3.728501762892133e-09
Position 708: 1.557593095062038e-09
Position 734: 1.1340730979770086e-09
Position 869: 9.043742592640521e-10
Position 90: 6.71362437929464e-10
Position 107: 1.328711365526993e-10
Position 462: 6.944151018053263e-11
Position 122: 6.163427076389519e-11
Position 93: 3.87225950235415e-12
Position 78: 4.772330781310963e-13
Position 103: 4.2674918671800625e-14
