Gene = Atraid
Position 4722: 0.023473408255829283
Position 3887: 0.01995315452580611
Position 5679: 0.019298653028476033
Position 1586: 0.01898783617318586
Position 559: 0.017615818928574077
Position 4644: 0.015529550133883274
Position 4898: 0.01436149053048897
Position 3613: 0.014128820580064597
Position 591: 0.013419597177212986
Position 5781: 0.011766074792896226
Position 5798: 0.00793212137076812
Position 5011: 0.0074593873030995945
Position 375: 0.006656211791714631
Position 4322: 0.005842792459326714
Position 4477: 0.0058221743519921805
Position 4506: 0.005436002452305339
Position 2324: 0.005249751067666776
Position 4301: 0.004893601409480259
Position 3566: 0.00380585953401532
Position 5040: 0.0037509565343647523
Position 3475: 0.00362887779363781
Position 2361: 0.0032691926649846817
Position 4159: 0.0032484647183364055
Position 5045: 0.00316695910923253
Position 3741: 0.0030287618971135124
Position 4074: 0.002984920544238157
Position 3461: 0.0027465049552191706
Position 4163: 0.0027030281327223593
Position 797: 0.002669599910143648
Position 3280: 0.002596761947301719
Position 3911: 0.002565016287300336
Position 807: 0.0025211625513232687
Position 4658: 0.0023293566044616603
Position 530: 0.002278463963107677
Position 4770: 0.0022198420439942966
Position 2681: 0.0021168030715948585
Position 3836: 0.002023474147269937
Position 3589: 0.001882576261322102
Position 1963: 0.001838177067855843
Position 4849: 0.0018003696355925974
Position 410: 0.0015854494276317762
Position 3386: 0.001556802104053257
Position 385: 0.0015395195125538898
Position 4458: 0.001420596750311724
Position 3735: 0.0013815045654907952
Position 5444: 0.0012465022563616591
Position 3505: 0.0011118049199641737
Position 848: 0.0010537188067999235
Position 2453: 0.0010019807474030242
Position 3765: 0.0009548425664560792
Position 4797: 0.0008445284054633417
Position 1666: 0.0008384378852684891
Position 4200: 0.0008147427826009525
Position 1582: 0.0007596889636465665
Position 2151: 0.0007588945883343074
Position 1515: 0.0007450732137757993
Position 4821: 0.0007232214997470983
Position 5233: 0.0007083195399504155
Position 4023: 0.0006448178526785947
Position 3812: 0.0005987501009518157
Position 3760: 0.0005831076053932114
Position 2593: 0.0004845157575783047
Position 2550: 0.00046956807227120363
Position 867: 0.0004613127237064089
Position 213: 0.0004480889875086687
Position 1339: 0.0004409946840799221
Position 3851: 0.00038455469198171466
Position 2725: 0.00037330567467935014
Position 2194: 0.0003692383030610627
Position 2116: 0.00033947516190972824
Position 3261: 0.00031693557596674876
Position 3289: 0.00030475869338450224
Position 3803: 0.00029687359082487065
Position 241: 0.0002929721838339225
Position 1171: 0.00028887220683424637
Position 4858: 0.00027741984932963293
Position 2255: 0.00024103849901121818
Position 329: 0.00022904877204056414
Position 396: 0.00022209515574718138
Position 5230: 0.00021806058383158983
Position 3664: 0.00020813999370117647
Position 1719: 0.0001925665475194882
Position 3211: 0.00018817665668223511
Position 665: 0.00015449949649771287
Position 597: 0.00015217131994629273
Position 991: 0.0001405250270938267
Position 2696: 0.00011793203233697801
Position 3325: 0.00011778862439801656
Position 2296: 0.00011513253737717486
Position 2365: 0.00011029991777932896
Position 1626: 0.00011005759173145085
Position 3410: 0.00010843757086440588
Position 2773: 0.00010833118844724285
Position 1601: 0.00010800123952698986
Position 1588: 8.512536804941506e-05
Position 1322: 6.719247362626835e-05
Position 618: 6.480144045031624e-05
Position 4235: 6.409762531611072e-05
Position 3702: 5.358121815748398e-05
Position 600: 5.299380887566761e-05
Position 1689: 5.090446621275078e-05
Position 869: 4.920224232829062e-05
Position 2090: 4.735406990723576e-05
Position 1984: 4.374493204065031e-05
Position 1631: 3.761266159775378e-05
Position 721: 3.464817592238016e-05
Position 390: 1.4072114153068762e-05
Position 281: 3.988598199484782e-06
Position 292: 3.3546945481246303e-06
Position 220: 3.1923319799652254e-06
Position 693: 2.1924328976426564e-06
Position 297: 2.0994430116742078e-06
Position 886: 1.8378605624504317e-06
Position 928: 1.2587088559272965e-06
Position 907: 4.3943406200821895e-07
Position 2038: 2.2635162400333673e-07
Position 1027: 1.9318331756999523e-07
Position 1196: 1.820591370566587e-07
Position 758: 1.2895166451936288e-07
Position 898: 8.8374761167189e-08
Position 1047: 6.32838337814187e-08
Position 1014: 2.2369492837573245e-08
Position 931: 4.549907206268708e-13
