Gene = Spp2
Position 1801: 0.007342013883715786
Position 5212: 0.006371898436225911
Position 13785: 0.006118499077282227
Position 5028: 0.005230054151579409
Position 5232: 0.005127374113226504
Position 14576: 0.0050706863800885895
Position 1706: 0.0050359197196296205
Position 1064: 0.004684259385075544
Position 2768: 0.0038679274902342115
Position 1376: 0.0034250159053367236
Position 13955: 0.003173157666107163
Position 1696: 0.00314859300995691
Position 1653: 0.0028153995224637243
Position 2858: 0.0025820615372575836
Position 4521: 0.002384055270629637
Position 13969: 0.002330589202361369
Position 1444: 0.0020189769494013583
Position 187: 0.0018539597309670305
Position 12042: 0.001842282283460786
Position 15474: 0.0017777081575569191
Position 3463: 0.0016816189951330382
Position 2228: 0.0015767631779874
Position 5306: 0.001488138623073963
Position 7937: 0.0012812345365547167
Position 5762: 0.001236221475953665
Position 2722: 0.0010854970627169715
Position 14826: 0.001075237675499913
Position 1226: 0.0009617964945353657
Position 2585: 0.00092499155003082
Position 3115: 0.0009003215277917491
Position 13924: 0.0008884451868094328
Position 14668: 0.0008221414333979798
Position 1715: 0.000809228040765436
Position 2101: 0.0007859572225032323
Position 830: 0.0007796486310490254
Position 14595: 0.0007684306496047324
Position 14076: 0.000756316425697825
Position 397: 0.0007433575183337261
Position 931: 0.0007258536818500001
Position 14153: 0.0007141889638283315
Position 1789: 0.0006347757544840229
Position 3138: 0.0006325903027737846
Position 3153: 0.0005060668346781388
Position 11629: 0.0004393899577709176
Position 2748: 0.00039498704099030947
Position 3432: 0.000383299576769823
Position 2669: 0.0003659062775393744
Position 1311: 0.00035177353381379524
Position 663: 0.0003435147297772962
Position 11779: 0.0002956779239568721
Position 561: 0.000289211679131285
Position 12111: 0.0002677399845336487
Position 2466: 0.0002523930020797617
Position 7214: 0.00023783246450398825
Position 5595: 0.0002187355931721501
Position 2624: 0.00021190625650830433
Position 2973: 0.00019388784880078043
Position 1660: 0.00018407082677467782
Position 7748: 0.00018405280426392253
Position 1518: 0.00018049193668743632
Position 589: 0.0001761227018065409
Position 853: 0.0001420708864071273
Position 10414: 0.0001347194083578561
Position 1804: 0.00012970511522549782
Position 3370: 0.00012080629455530104
Position 1742: 0.00011895021041863356
Position 292: 0.0001152230711125419
Position 7759: 0.00011163862344349726
Position 756: 0.00011018742832954689
Position 12151: 9.4528353611803e-05
Position 6936: 9.063731927382174e-05
Position 197: 7.971091282095113e-05
Position 6084: 6.456926035395714e-05
Position 194: 4.616016110777051e-05
Position 910: 3.669454685675093e-05
Position 7650: 3.531714780183953e-05
Position 792: 3.4754933269073926e-05
Position 1289: 3.317619529793939e-05
Position 138: 2.920631317782179e-05
Position 1270: 2.4093771955854126e-05
Position 8711: 2.23292230242519e-05
Position 5543: 1.9161169898093832e-05
Position 1333: 1.705899221871501e-05
Position 255: 1.659471198813783e-05
Position 9312: 1.585875211518351e-05
Position 844: 1.344466297241264e-05
Position 141: 1.1098035171569244e-05
Position 673: 1.109604413355742e-05
Position 6901: 8.50765164891151e-06
Position 986: 8.306233506895182e-06
Position 933: 7.68446242585082e-06
Position 1082: 6.338329867557386e-06
Position 1251: 6.3247422413254775e-06
Position 626: 6.153073086389189e-06
Position 6320: 5.738181045901424e-06
Position 127: 4.870736354157258e-06
Position 125: 4.7137920729730195e-06
Position 404: 4.587970806034957e-06
Position 412: 4.289324222691515e-06
Position 420: 4.11031513957023e-06
Position 1042: 3.6601285889060714e-06
Position 858: 3.34563075695968e-06
Position 209: 3.322288380850076e-06
Position 2359: 2.703737871149297e-06
Position 813: 2.539295078904913e-06
Position 2237: 1.9214513876549205e-06
Position 1850: 1.9036636244321158e-06
Position 4828: 1.7443180492892828e-06
Position 2364: 1.5727051939737163e-06
Position 1599: 1.5444067138456807e-06
Position 4722: 1.4585588887231009e-06
Position 1810: 1.426218244196672e-06
Position 2390: 8.482411683871151e-07
Position 432: 7.724588763437218e-07
Position 2078: 6.480353206731091e-07
Position 148: 5.692295807375438e-07
Position 107: 1.8293715914865014e-07
Position 93: 1.6130427048198644e-07
Position 152: 1.522160727155154e-07
Position 86: 3.6005306521675e-08
Position 2180: 3.07241750913409e-08
Position 1602: 2.9980118478749843e-08
Position 477: 2.8854221583211714e-08
Position 2447: 2.716771782691225e-08
Position 261: 2.609143903115221e-08
Position 1606: 1.7716259201790887e-08
Position 302: 1.5494099803450268e-08
Position 1583: 1.545096398765843e-08
Position 2057: 1.500013751148318e-08
Position 1554: 1.4123686658867672e-08
Position 1815: 1.4002328444721827e-08
Position 1465: 1.2067145176119754e-08
Position 82: 1.1358922908915513e-08
Position 73: 9.986922342469624e-09
Position 150: 6.746653068930137e-09
Position 467: 4.137233353591335e-09
Position 111: 3.7196779933820426e-09
Position 1471: 3.2934620472484806e-09
Position 1821: 3.1487569498503106e-09
Position 77: 2.4911018258824077e-09
Position 101: 6.425458331729943e-10
Position 440: 5.360283796561667e-11
Position 479: 4.222971287936363e-11
Position 1176: 1.3174982582585349e-12
Position 1000: 3.68698595883325e-13
Position 875: 3.2852000371737946e-13
Position 623: 3.016734783601759e-13
Position 763: 2.7565262291437666e-13
