Gene = Kmt5a
Position 3579: 2.411930502053691e-05
Position 8176: 2.3341765022869603e-05
Position 17485: 1.4797770157473383e-05
Position 11487: 1.148367737818022e-05
Position 98: 1.055428489417869e-05
Position 325: 8.123475467836223e-06
Position 248: 7.911766655402603e-06
Position 38: 6.593239665131171e-06
Position 266: 5.872541002858207e-06
Position 373: 5.165083507541688e-06
Position 286: 5.082464931380009e-06
Position 11: 4.8798382421272666e-06
Position 516: 4.702920966304322e-06
Position 7759: 4.154419205045246e-06
Position 298: 2.847445989556716e-06
Position 11866: 1.6624526877729897e-06
Position 11814: 1.6616461387036919e-06
Position 92: 6.974364280855947e-07
Position 14: 8.586764770310441e-08
Position 11936: 4.356762757175019e-08
Position 997: 2.4529723567413795e-08
Position 11493: 4.915019454264175e-10
Position 501: 1.876504069560869e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17128: 0.9852252578003359
Position 11355: 0.9505888877567096
Position 7283: 0.9333692354938875
Position 10730: 0.9035535593132911
Position 19844: 0.828638330259249
Position 10308: 0.4467247721004457
Position 21084: 0.413386555308455
Position 14225: 0.3376517916575652
Position 14267: 0.3367894595623494
Position 15374: 0.3308502501574069
Position 21353: 0.2573417024189559
Position 20557: 0.15084866821729198
Position 10499: 0.13756858897624552
Position 3364: 0.1347227007352835
Position 20975: 0.13086614837848004
Position 10218: 0.12072213215216758
Position 6634: 0.12043891105516472
Position 7518: 0.11643912314974308
Position 10288: 0.11371712803007808
Position 6038: 0.11003234708498107
Position 533: 0.07638016484038922
Position 6481: 0.06793931030603159
Position 11193: 0.06490876744495716
Position 22129: 0.06005561165764486
Position 4983: 0.05605100171542519
Position 21032: 0.051832161302729676
Position 10476: 0.04876440521784683
Position 10258: 0.047054659204481486
Position 4921: 0.04670268918858866
Position 564: 0.044773645991916085
Position 20428: 0.04288010847944273
Position 7364: 0.042122068746642184
Position 20257: 0.03687859569869283
Position 19192: 0.03373228609949542
Position 7624: 0.03045278633399849
Position 15010: 0.03022723579762987
Position 4326: 0.0301682946831445
Position 5250: 0.02966853255666321
Position 14305: 0.02934499232489527
Position 8737: 0.027309836781927836
Position 12915: 0.02704185210291761
Position 5163: 0.025408678369269123
Position 14248: 0.025058432708015794
Position 14299: 0.022403376731825464
Position 5331: 0.021920542880632346
Position 18976: 0.02098651514463921
Position 7224: 0.02068508276578022
Position 20489: 0.01978400872340184
Position 20141: 0.018942269156453702
Position 256: 0.01768786664143133
Position 5538: 0.017288673501860558
Position 3509: 0.014519923824056643
Position 19892: 0.013927786357593862
Position 4843: 0.01333361327667143
Position 3191: 0.013267693338458163
Position 10449: 0.013242865590334447
Position 19582: 0.01285324104338183
Position 4701: 0.012477766307665927
Position 5274: 0.012240117958700579
Position 14339: 0.012214347164076825
Position 20589: 0.010313839170500248
Position 21887: 0.009951400280527677
Position 19579: 0.009787625689334356
Position 6403: 0.009345131099150602
Position 20188: 0.009025549619863205
Position 19005: 0.008915490524270708
Position 18942: 0.008684688731102274
Position 7644: 0.007094278844058014
Position 12719: 0.006110186328866692
Position 8767: 0.0060073864310814865
Position 7475: 0.005924146496765452
Position 452: 0.005830295973095947
Position 17603: 0.005803066737803995
Position 3453: 0.005191978773909934
Position 5011: 0.005137873182155013
Position 20691: 0.0049745088883841795
Position 10667: 0.004932854311893262
Position 3235: 0.0048630616462410955
Position 8272: 0.004367970609174103
Position 14977: 0.004206874629869585
Position 22369: 0.003980399404443129
Position 10651: 0.003823684776329826
Position 294: 0.003783778623568548
Position 15085: 0.003584325223151684
Position 15437: 0.0033951871133469213
Position 20608: 0.003215246399923902
Position 15709: 0.003127149672638951
Position 3470: 0.0030128419671102734
Position 21226: 0.0028952678254948374
Position 16552: 0.0028542352199130215
Position 2772: 0.0028168159591487564
Position 20627: 0.0028039989230355432
Position 18593: 0.002649497412537995
Position 21862: 0.002643101289219198
Position 6653: 0.0026367277185867636
Position 18014: 0.0025720506557629884
Position 1440: 0.002526229504200064
Position 21307: 0.0024814641591301588
Position 12865: 0.0024736870124643416
Position 7682: 0.0024620010017437667
Position 10223: 0.002138214047706613
Position 4364: 0.0021232782670510646
Position 489: 0.0020362013090211815
Position 17669: 0.0020342713260135576
Position 15066: 0.001958799365443909
Position 10737: 0.001913431218622154
Position 12689: 0.0018690790143268124
Position 8417: 0.001820686788695143
Position 21405: 0.0017980658230286172
Position 3546: 0.0017683791839623484
Position 21263: 0.001658958950918773
Position 8319: 0.001642446907988638
Position 20145: 0.0015852069500749267
Position 17270: 0.0014094337402420463
Position 20463: 0.0013018028711863075
Position 546: 0.0012439669316019802
Position 10561: 0.0011689675147718414
Position 20682: 0.001061468418069725
Position 16522: 0.0009992900023904445
Position 15957: 0.0009951894209307788
Position 549: 0.0009169181154592493
Position 18039: 0.0008585049995257211
Position 3206: 0.0008265692636171127
Position 14818: 0.000794056558203614
Position 16622: 0.0007530374119840358
Position 11363: 0.0006972911260904247
Position 20074: 0.0006876101714816305
Position 173: 0.0006820786920120268
Position 7262: 0.0006508383861219225
Position 12328: 0.000605818507214541
Position 11222: 0.000562210461158708
Position 11377: 0.000507078853551007
Position 12385: 0.0004824674642593472
Position 151: 0.0004613349397038188
Position 17904: 0.0004327798113405689
Position 7743: 0.00042234168579320663
Position 12922: 0.0004079540228985523
Position 428: 0.00040528464221259035
Position 657: 0.0003819919750617408
Position 363: 0.00037358348491616926
Position 331: 0.00035777836690811826
Position 501: 0.0003551658237411826
Position 569: 0.0003402787010179455
Position 622: 0.0003275438159150731
Position 15110: 0.0002595140311369459
Position 572: 0.0002564263392772847
Position 16811: 0.00024360368101353078
Position 14949: 0.0002233208197876602
Position 8373: 0.00021556847627194847
Position 19399: 0.0001923311795596537
Position 5073: 0.00019097406684605355
Position 4607: 0.0001903727059894153
Position 12819: 0.0001611142864982354
Position 4440: 9.50054620165733e-05
Position 14030: 9.176148739151185e-05
Position 6357: 3.949077276376191e-05
Position 213: 3.4033669185785694e-05
Position 12461: 3.3262144725104555e-05
Position 1110: 2.6013428715715787e-05
Position 8047: 2.3341765022869576e-05
Position 12351: 2.334078280028484e-05
Position 2478: 2.3157345133103383e-05
Position 11821: 2.299062912536682e-05
Position 352: 2.1083690113487818e-05
Position 298: 1.3515618627115177e-05
Position 11700: 1.330602031901819e-05
Position 7646: 1.3278846683036235e-05
Position 421: 1.3197690574778769e-05
Position 235: 1.2577234855116273e-05
Position 11651: 1.2126615070304268e-05
Position 1159: 1.1886322086964883e-05
Position 389: 1.0245289089540002e-05
Position 8518: 1.0153664326485103e-05
Position 2862: 9.18726713890772e-06
Position 8228: 8.695095556829451e-06
Position 8578: 8.514176562296086e-06
Position 1488: 7.79715844190393e-06
Position 11615: 7.3578113736446596e-06
Position 640: 6.010563610247012e-06
Position 8192: 4.913434186163372e-06
Position 2493: 4.872535048068157e-06
Position 12213: 4.313298531427036e-06
Position 1468: 3.808278564870406e-06
Position 192: 3.7170661399020707e-06
Position 11415: 3.367517978301468e-06
Position 2834: 2.764846388258528e-06
Position 16931: 2.501993857215115e-06
Position 309: 1.6679485769188209e-06
Position 17370: 1.1432082425180343e-06
Position 684: 5.860625660165474e-07
Position 11393: 5.377998592659475e-07
Position 11196: 4.5987270525304984e-07
Position 207: 4.422631523565634e-07
Position 403: 3.1827639651908574e-07
Position 11785: 3.1039347630395685e-07
Position 11790: 2.853573603884056e-07
Position 7662: 2.843958958705443e-07
Position 7576: 2.6537162042501625e-07
Position 160: 1.3948183538451936e-07
Position 417: 1.1130011990041323e-07
Position 12169: 1.0180023874305596e-07
Position 347: 6.506813144827201e-08
Position 123: 6.335592850926274e-08
Position 130: 5.046127514161227e-09
Position 1260: 4.829955309261153e-09
Position 711: 3.67261861829515e-09
Position 580: 3.273347998996045e-09
Position 17349: 2.147979379228565e-10
Position 128: 3.339090493242287e-11
Position 110: 2.5602875423203372e-11
Position 96: 1.0086082635437889e-11
Position 105: 5.049994566748559e-12
