Gene = Gemin7
Position 1127: 5.698108136205734e-06
Position 487: 4.435506915356228e-06
Position 640: 3.27997864461056e-06
Position 343: 2.7445892619320686e-06
Position 1029: 1.8584200749984672e-06
Position 493: 1.8221925656706698e-06
Position 508: 1.555964848495148e-06
Position 502: 1.3582275523498915e-06
Position 429: 1.0430707474927605e-06
Position 705: 4.432065049701493e-07
Position 196: 3.378673108133821e-07
Position 293: 2.802511360785052e-07
Position 2065: 2.3511837584704566e-07
Position 490: 1.1766774657282816e-07
Position 288: 1.0578806265975107e-07
Position 697: 6.492233569449757e-08
Position 370: 5.518413564754165e-08
Position 601: 3.075970282215716e-08
Position 584: 8.650087236930815e-09
Position 885: 4.616473877249201e-09
Position 573: 3.3087693900489967e-09
Position 204: 1.833556931078821e-10
