Gene = Spg21
Position 4179: 0.018407961750116126
Position 1682: 0.018225803815347517
Position 26987: 0.01637305156377884
Position 8214: 0.01611076178662528
Position 22323: 0.015967348912512877
Position 21286: 0.01584141799423199
Position 1843: 0.01565965693037536
Position 14464: 0.013815708607979113
Position 23901: 0.013815525148582737
Position 5253: 0.013618789449628726
Position 1595: 0.012968353504400435
Position 14531: 0.012310365954195986
Position 5561: 0.012158334697935789
Position 23522: 0.011436418112202898
Position 709: 0.010568590058363683
Position 23506: 0.010485990871540677
Position 25837: 0.009018169788577531
Position 26778: 0.008996965140018865
Position 23607: 0.008894902876979891
Position 4759: 0.008798588777215155
Position 5196: 0.008503939903744411
Position 25900: 0.008172597589154663
Position 22543: 0.008128241225801917
Position 25532: 0.008055416930859599
Position 24461: 0.0079060769105655
Position 8522: 0.00790394757845472
Position 905: 0.007416568631040369
Position 1799: 0.0074039117950720195
Position 21353: 0.006680046377585802
Position 25129: 0.006243432606036627
Position 5170: 0.006164248379857101
Position 15436: 0.006140243971541635
Position 23830: 0.005628203598085543
Position 20279: 0.005626114010711354
Position 5148: 0.005357675963943224
Position 2558: 0.005271892675553881
Position 24581: 0.004834216303765406
Position 26045: 0.0046896579039656695
Position 12989: 0.004347539886007966
Position 8258: 0.0043262025178352915
Position 1869: 0.004065868011646591
Position 8468: 0.003993907499914209
Position 14602: 0.003988596101051922
Position 20247: 0.0037610931053312555
Position 23714: 0.0037084577185829523
Position 24302: 0.003487904538472944
Position 5620: 0.003217853687384663
Position 778: 0.00312647827205582
Position 24219: 0.003057747941956158
Position 5597: 0.0030556086083376797
Position 21923: 0.0030081998703006775
Position 21583: 0.0029598283650086586
Position 3006: 0.002939789498555626
Position 7922: 0.0029130520688659396
Position 21685: 0.002892215824747552
Position 4810: 0.0028732781402712273
Position 3765: 0.0027642270731205263
Position 20967: 0.002655387499593767
Position 26191: 0.002417467612080505
Position 5040: 0.002375681214667574
Position 4700: 0.002325984707255378
Position 22344: 0.0022929236222849632
Position 3106: 0.0021283836332216407
Position 25834: 0.0020633437450695738
Position 7883: 0.0020098130518820135
Position 5689: 0.0019576332047125697
Position 25754: 0.0018707435411595675
Position 7767: 0.001820341590988477
Position 12455: 0.0017675545606837904
Position 24243: 0.0016888057600815591
Position 22020: 0.0016608498813667264
Position 1236: 0.0016601962252223833
Position 4227: 0.00165089229630852
Position 986: 0.001580489436323814
Position 8306: 0.001543039385490419
Position 23780: 0.0014507370206537865
Position 3161: 0.0014223168114770503
Position 1311: 0.0013274950737548396
Position 4863: 0.0012575340226674172
Position 14256: 0.0012493343515907914
Position 23038: 0.001222216689688687
Position 3124: 0.0011379362402935164
Position 3822: 0.0011261033740453822
Position 7987: 0.001125702809177698
Position 1851: 0.001118702994941309
Position 8570: 0.001055448184984063
Position 9124: 0.0009802719413201288
Position 5685: 0.0008254776312314482
Position 8478: 0.0008012236983262464
Position 3193: 0.0007496954504651872
Position 2808: 0.0007318040519017953
Position 1832: 0.0006864648884281054
Position 8229: 0.0006783494684857536
Position 3198: 0.0006666067146759075
Position 1264: 0.000636043323533292
Position 1284: 0.0006249303460440489
Position 1735: 0.0005391211961655668
Position 2289: 0.0005178704570166081
Position 2882: 0.0005089500358147616
Position 1805: 0.0005063981258905606
Position 4620: 0.0004952959080011725
Position 5376: 0.0004669776283270406
Position 5725: 0.00046280119802011185
Position 5199: 0.00044081905653461803
Position 24076: 0.0004181301823944675
Position 301: 0.00041515222104683856
Position 842: 0.0003774922507208305
Position 2124: 0.00037319146179118514
Position 5324: 0.00036243891788762124
Position 22488: 0.0003048719730635847
Position 22385: 0.0002380739795214135
Position 1157: 0.00020901764953345817
Position 1702: 0.00020597987357128344
Position 3928: 0.000191753412120568
Position 1621: 0.00016967826715501343
Position 12854: 0.0001565787777216081
Position 1691: 0.0001522273355956376
Position 2966: 0.00014932078934264047
Position 1558: 0.00014245553445192894
Position 1456: 0.00013559760250407942
Position 8756: 0.0001280540651347907
Position 20702: 0.000125864788589142
Position 3147: 0.000124997597030381
Position 808: 0.00012155132929142058
Position 4561: 0.00011729722623263934
Position 23903: 0.00011642748764696762
Position 2682: 9.642696976735294e-05
Position 1426: 9.095902393685834e-05
Position 4125: 8.14371736454826e-05
Position 1251: 7.89431121076936e-05
Position 318: 7.657046613576107e-05
Position 20094: 7.454541524754041e-05
Position 951: 7.323344312188923e-05
Position 830: 6.698909736139921e-05
Position 8848: 6.638232130729151e-05
Position 863: 5.0617774948865576e-05
Position 4381: 4.686466182106904e-05
Position 1327: 4.227764161334834e-05
Position 1037: 3.86246407795641e-05
Position 4365: 3.740986117285171e-05
Position 4686: 3.391670939421637e-05
Position 1238: 3.263299451833862e-05
Position 907: 2.8172273996786977e-05
Position 797: 2.785462649383459e-05
Position 883: 2.3712623002431154e-05
Position 762: 2.266712647696017e-05
Position 5088: 2.136605966054289e-05
Position 303: 2.032227998581153e-05
Position 473: 1.9976336182782994e-05
Position 1029: 1.864884881080712e-05
Position 4038: 1.6685776641158177e-05
Position 419: 1.5844817207483242e-05
Position 933: 1.5730643855248424e-05
Position 1173: 1.5217045203935765e-05
Position 1336: 1.4757564666716777e-05
Position 4527: 1.3177977487408256e-05
Position 965: 1.1016508721744112e-05
Position 871: 9.831140360973632e-06
Position 912: 8.99245265990971e-06
Position 1004: 7.973245047932732e-06
Position 1290: 7.500406025669356e-06
Position 909: 6.650831031862915e-06
Position 1874: 6.311938455302338e-06
Position 576: 5.063323297505758e-06
Position 510: 4.733207187026624e-06
Position 1195: 4.599673835157816e-06
Position 298: 2.4580576585814336e-06
Position 9969: 2.3467946042370308e-06
Position 1699: 2.256413068304609e-06
Position 5062: 1.4908820622400774e-06
Position 1461: 5.128394011151791e-07
Position 10429: 3.711628034880582e-07
Position 1896: 3.003999667496258e-07
Position 2700: 2.210903988477213e-07
Position 713: 1.104787185105196e-07
Position 819: 1.0904646266323764e-07
Position 919: 1.0035330686857715e-07
Position 2000: 4.752084346138979e-08
Position 1189: 4.3810641383640435e-08
Position 1889: 1.4745107318611617e-08
