Gene = Prap1
Position 925: 7.256209110315977e-09
Position 660: 5.7491042411352866e-09
Position 320: 4.521864826209683e-09
Position 288: 3.0028984224229733e-09
Position 405: 2.9228645427921328e-09
Position 393: 1.1359622320932422e-09
Position 397: 9.254717082712879e-10
Position 385: 9.185656581452247e-10
Position 401: 6.337792708219788e-10
Position 332: 3.8730230073647365e-10
Position 326: 2.331546632514685e-10
Position 376: 9.791754040993503e-11
Position 336: 8.718838162123581e-11
Position 328: 7.794204084857438e-11
Position 348: 2.3401291540456506e-11
Position 340: 2.016701446009304e-11
Position 380: 7.253919068724162e-13
Position 352: 6.643371619782074e-13
Position 364: 6.119002788273448e-13
Position 360: 5.817357269872252e-13
Position 368: 5.758578976046322e-13
