Gene = Gatc
Position 5821: 0.00019754114580556247
Position 196: 0.0001927604113153597
Position 6684: 0.0001868715763776469
Position 6037: 0.00018137077867263238
Position 254: 0.00017630874035661712
Position 6221: 0.00017533476855115444
Position 6152: 0.00017335737987967948
Position 5249: 9.636529738061363e-05
Position 5932: 8.85125376323514e-05
Position 5951: 8.103480600891132e-05
Position 3608: 5.762865484377034e-05
Position 4284: 5.291620795110409e-05
Position 5869: 4.440251134640885e-05
Position 884: 3.3316583427262134e-05
Position 1081: 2.5357292410632584e-05
Position 1286: 2.524103699658128e-05
Position 574: 2.3135413994451498e-05
Position 5888: 2.269365261680351e-05
Position 2193: 1.7931847390536865e-05
Position 5864: 1.5078253749430639e-05
Position 7419: 1.2185079802108868e-05
Position 869: 1.0973933625802946e-05
Position 933: 1.0441769344713291e-05
Position 1985: 1.038535454087995e-05
Position 1044: 8.494451064009906e-06
Position 205: 7.513227270678023e-06
Position 848: 6.0693611698445816e-06
Position 622: 5.776359654263469e-06
Position 1271: 2.5933301951313525e-06
Position 489: 2.429282440381589e-06
Position 584: 1.6582461827922715e-06
Position 805: 1.449498835317997e-06
Position 256: 1.3989156328666558e-06
Position 1633: 1.122162894759379e-06
Position 1443: 5.507196449285757e-07
Position 535: 3.3245067644947883e-07
Position 408: 3.2331985369067385e-07
Position 606: 2.6256866440584935e-07
Position 317: 8.994444320827849e-08
Position 665: 5.305381112148847e-08
Position 142: 1.2126092187819901e-08
Position 260: 1.493254759123921e-09
Position 109: 2.0775968058545456e-10
Position 98: 1.9422058766418792e-10
Position 319: 1.8609335197668464e-10
Position 121: 1.144521930103199e-10
Position 115: 1.1180863575936485e-10
Position 310: 9.547838729367315e-11
Position 331: 6.336202952795668e-11
Position 644: 3.8295363570981856e-11
Position 698: 3.4252471294407057e-11
Position 379: 1.939922412206996e-11
