Gene = Cln3
Position 5695: 3.318826718450223e-05
Position 76: 2.8130881823259744e-05
Position 3061: 2.2077308187516935e-05
Position 222: 2.058027095127505e-05
Position 462: 6.224294617405195e-06
Position 823: 5.334088977370534e-06
Position 508: 3.677627573838519e-06
Position 1817: 3.0774961510472414e-06
Position 300: 3.0561681771478997e-06
Position 347: 2.420821511059043e-06
Position 1837: 1.8801320036069706e-06
Position 403: 1.6349172993152074e-06
Position 648: 1.300099263411971e-06
Position 3058: 9.35725877157698e-07
Position 392: 4.5083514567384594e-07
Position 501: 3.9384830517349034e-07
Position 10973: 3.8513911148988645e-07
Position 439: 3.4561462279221273e-07
Position 5358: 1.293859833322929e-07
Position 401: 1.219444590895077e-07
Position 360: 1.0659810870623809e-07
Position 1780: 9.080058782995903e-08
Position 375: 3.713601326542447e-08
Position 377: 3.587558724548136e-08
Position 1613: 1.7757717495068962e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4952: 0.9803658861361243
Position 10729: 0.9801049568043573
Position 1536: 0.9460997008674222
Position 2369: 0.9450492124867382
Position 4074: 0.9280950462259535
Position 2974: 0.8989476895309315
Position 13205: 0.8840692701258759
Position 7895: 0.8601786713620324
Position 10558: 0.765218694394175
Position 6500: 0.6137117049260697
Position 13430: 0.5927191362953247
Position 6343: 0.3764282240802814
Position 3585: 0.33612353264446654
Position 10280: 0.3318281285616181
Position 2716: 0.30754410942977706
Position 4508: 0.28918867985216656
Position 6766: 0.2786447993594865
Position 5587: 0.25538377487971425
Position 5404: 0.252597054160233
Position 6416: 0.22874069340353995
Position 10404: 0.21760104099221034
Position 13553: 0.16376010043018419
Position 3837: 0.1601345413980681
Position 217: 0.11030076331934076
Position 5484: 0.09640165065261623
Position 12569: 0.09021223198780436
Position 2634: 0.06067858912998987
Position 3648: 0.05974390934478049
Position 14483: 0.057910749188626806
Position 347: 0.05037922657172814
Position 1303: 0.033868604687550256
Position 10306: 0.030817059718561683
Position 4360: 0.02495222256796994
Position 1394: 0.02488728323432487
Position 6480: 0.023938900743672865
Position 257: 0.023477835288798387
Position 751: 0.023045996646271227
Position 927: 0.02275250795592939
Position 360: 0.021894601078522986
Position 13745: 0.021443381436971488
Position 6233: 0.020504935129755056
Position 10450: 0.019807820334546783
Position 194: 0.018001992216465174
Position 4301: 0.015625629929502293
Position 300: 0.015386620166837372
Position 12538: 0.01472919850432738
Position 13233: 0.014558390716470684
Position 418: 0.01369790307366501
Position 6239: 0.011774307253556042
Position 2694: 0.011584743036961383
Position 14385: 0.01154612211984012
Position 4546: 0.011192419510302684
Position 11424: 0.010904110855867202
Position 368: 0.010810945834152954
Position 1929: 0.010636835698620006
Position 13258: 0.01057205131061457
Position 3734: 0.010291970105107823
Position 6710: 0.010198087438255102
Position 414: 0.009997027650744542
Position 4237: 0.009701265769013671
Position 2720: 0.009380439573197676
Position 13435: 0.009346304056582919
Position 13729: 0.009147505145171363
Position 2599: 0.009076704843027241
Position 3520: 0.008753895235290514
Position 6208: 0.008570454964501402
Position 2637: 0.008444863325488005
Position 11283: 0.007954363642867762
Position 13641: 0.007926054151335403
Position 6597: 0.007773954124235118
Position 1163: 0.007752923648941239
Position 3653: 0.007147429472052625
Position 6733: 0.007125666853683056
Position 13581: 0.006924629074969859
Position 5174: 0.006610871859184546
Position 2058: 0.006537681394118364
Position 1487: 0.005768244696841978
Position 4866: 0.005582573681742804
Position 1894: 0.005463936364591804
Position 9812: 0.00545620500127251
Position 6370: 0.00541829700078402
Position 6640: 0.005233028332361023
Position 2071: 0.00459303855435111
Position 3807: 0.004397056293274667
Position 6831: 0.004278789561391729
Position 3715: 0.004264330540258977
Position 1322: 0.004054749495768878
Position 7862: 0.003968554717371197
Position 2375: 0.003929589365304729
Position 1727: 0.0032925426899192657
Position 812: 0.003267556331903658
Position 14543: 0.003149475087081529
Position 1479: 0.003109286334047951
Position 498: 0.0031047511883927595
Position 14448: 0.0028575374975547485
Position 2333: 0.0027587449027253073
Position 11151: 0.002587935081255402
Position 2192: 0.0024222067926618386
Position 1183: 0.0023842726084264145
Position 2919: 0.002354983770226608
Position 157: 0.0022926123373032837
Position 970: 0.0021085560240125282
Position 6251: 0.0020696420260023886
Position 5096: 0.0020175899766643624
Position 1501: 0.0020145551271878166
Position 4470: 0.0019944314660709198
Position 3868: 0.001991019734032729
Position 13848: 0.0019669178696989946
Position 146: 0.0019035362646505005
Position 14505: 0.0018703821473849626
Position 5378: 0.0018304775635814754
Position 6157: 0.0018097688746826035
Position 828: 0.0018025029032436594
Position 4568: 0.0017971940024347959
Position 13818: 0.0017117902689888999
Position 5651: 0.0016858784439604906
Position 3418: 0.0016603639338537079
Position 2242: 0.0015735593401400279
Position 4475: 0.001558437075755187
Position 1189: 0.0015388448843862072
Position 864: 0.0014797758517421796
Position 832: 0.0014250639627904655
Position 6846: 0.0013899557626587164
Position 2324: 0.0013417142526988529
Position 1589: 0.0013267091215393239
Position 765: 0.0012393397147288099
Position 309: 0.001212156698557023
Position 3802: 0.001211942487045288
Position 4933: 0.0011522322654328942
Position 2875: 0.0011341178007476247
Position 13072: 0.0011308483266785957
Position 2403: 0.001109172576932631
Position 2034: 0.0010942011366660259
Position 4672: 0.0010532505570782231
Position 2979: 0.0010328512958085114
Position 3699: 0.0009751750308855388
Position 2378: 0.0009439188010379809
Position 3810: 0.0008613675885380885
Position 2045: 0.000710512587014883
Position 1249: 0.0006823951561447068
Position 1243: 0.0006595811168851962
Position 874: 0.0006189511860298894
Position 4023: 0.0006175890745181792
Position 4987: 0.0006149527475562754
Position 651: 0.0005722956412962509
Position 1586: 0.0005555020523884942
Position 5117: 0.0005430429347095832
Position 13176: 0.0005293597006579689
Position 11124: 0.0005161491770333066
Position 2268: 0.0004679078507147708
Position 10311: 0.0004665161968843079
Position 12436: 0.00046585929455094256
Position 1979: 0.0004645210951408695
Position 2779: 0.0004414146431295201
Position 2878: 0.00042081875365587376
Position 3123: 0.0003860339279355466
Position 2125: 0.00035564952418568963
Position 997: 0.00035048684308480824
Position 3990: 0.00034829552921999263
Position 445: 0.00033669880382604205
Position 2797: 0.00030935653371156604
Position 4202: 0.00029653280019763245
Position 2088: 0.00027996180628256313
Position 5156: 0.00027506900453587403
Position 597: 0.00026658181026215024
Position 4788: 0.00026060090321751444
Position 436: 0.0002509372852192447
Position 5022: 0.00023768116169851626
Position 3017: 0.00023738038745433503
Position 1560: 0.00022742914970474518
Position 1414: 0.00021789650223961326
Position 2941: 0.00020907743823877692
Position 11532: 0.00020826863042375018
Position 13137: 0.00020231857438432433
Position 5253: 0.0001921522812872299
Position 439: 0.00019098730674229283
Position 13114: 0.00018898950184838205
Position 230: 0.00017607002668971534
Position 1597: 0.00017305785972691605
Position 501: 0.00015950732942776578
Position 780: 0.00015270932707175057
Position 2546: 0.00014392957657254307
Position 5372: 0.00012094693270100344
Position 2593: 0.00011420754628516767
Position 3137: 0.00011263795713968325
Position 2641: 9.456308864288136e-05
Position 5215: 9.105066882381249e-05
Position 2251: 8.87600882844366e-05
Position 3043: 8.084924415848131e-05
Position 11175: 8.066575601674731e-05
Position 1456: 7.973374915816808e-05
Position 775: 7.562587664328792e-05
Position 1748: 7.219224033837467e-05
Position 2122: 5.877105092093339e-05
Position 11331: 5.20396651634854e-05
Position 2982: 4.576734610537826e-05
Position 3036: 4.248644456115438e-05
Position 3976: 4.071111676668798e-05
Position 974: 3.663637332138953e-05
Position 1032: 3.608563583493045e-05
Position 1006: 3.3914974370318026e-05
Position 553: 3.3676964326343605e-05
Position 522: 2.562988366196697e-05
Position 2197: 2.328651750402226e-05
Position 2169: 2.062290435133004e-05
Position 3179: 1.6690437845315608e-05
Position 2567: 1.653874382089494e-05
Position 2822: 1.2784780670610222e-05
Position 3541: 1.2486027838713402e-05
Position 2807: 1.2223558465837875e-05
Position 3143: 8.235683389553539e-06
Position 10893: 4.861880523065915e-06
Position 11058: 4.829829058488496e-06
Position 3139: 3.3171657430134413e-06
Position 164: 3.2831845108725643e-06
Position 1082: 3.142423003542405e-06
Position 517: 2.5462105278364277e-06
Position 4144: 2.3244498154005747e-06
Position 656: 1.7932558496433873e-06
Position 460: 1.4823624962811913e-06
Position 4141: 1.0221368593452215e-06
Position 603: 9.81307172735346e-07
Position 448: 6.430381121892337e-07
Position 2155: 5.924454600561891e-07
Position 10748: 4.908910983971741e-07
Position 3594: 4.385161642958664e-07
Position 696: 4.3845408802844555e-07
Position 618: 3.7743792297228445e-07
Position 606: 3.044122863870367e-07
Position 1856: 2.7537986532067006e-07
Position 453: 2.1361409427339555e-07
Position 882: 2.0440613535276908e-07
Position 990: 1.9463598197465872e-07
Position 572: 1.9384658722069334e-07
Position 10908: 1.4859585032445224e-07
Position 566: 1.3988894428967936e-07
Position 10954: 1.323105922720132e-07
Position 196: 1.2490975293155617e-07
Position 11186: 1.1900405932142423e-07
Position 475: 9.047044928892794e-08
Position 467: 6.374386513800428e-08
Position 457: 5.3492491035238564e-08
Position 104: 4.970297371171441e-08
Position 4710: 4.322117323569395e-08
Position 622: 3.522914517698301e-08
Position 480: 3.0008634404092225e-08
Position 599: 2.8833028972188236e-08
Position 672: 2.8388373004199224e-08
Position 450: 2.1914929035340513e-08
Position 665: 1.7198793378519295e-08
Position 111: 6.996100728350861e-09
Position 3848: 2.882590567245492e-09
Position 633: 2.4152739893200504e-09
Position 533: 1.9321302609650877e-09
Position 3667: 5.835464836153855e-11
