Gene = Gar1
Position 3104: 0.013473794523072567
Position 4737: 0.013073331078039322
Position 5261: 0.012838602239162578
Position 2159: 0.01192545841527796
Position 1934: 0.010807457954352855
Position 6282: 0.010593375087090826
Position 3044: 0.009948933860627117
Position 1910: 0.008155144289111918
Position 1232: 0.007664438235637701
Position 631: 0.007238730129852257
Position 5500: 0.006777089664467815
Position 2431: 0.006382349934448925
Position 679: 0.006132612743016168
Position 2003: 0.005924257748085069
Position 2390: 0.0058098556524780205
Position 4774: 0.004753101791573517
Position 4707: 0.004378275124718788
Position 549: 0.004082826298582798
Position 880: 0.00407807433198361
Position 712: 0.00406315106021874
Position 2123: 0.0032527816907525742
Position 4205: 0.002972788211623322
Position 3568: 0.00292316583643694
Position 1963: 0.0028130201826078987
Position 1543: 0.002528617885164155
Position 522: 0.0024271103250059953
Position 2937: 0.002389205218690168
Position 2441: 0.002320907768620726
Position 6093: 0.002301707101072284
Position 567: 0.002301067231664389
Position 2357: 0.0022939359766004294
Position 5929: 0.002152127571896346
Position 2976: 0.0018601469974969934
Position 1715: 0.0016161447807225018
Position 6190: 0.0013980877981529067
Position 4994: 0.0013114510639697344
Position 6279: 0.0013013490677653758
Position 5789: 0.0012891771176040383
Position 1559: 0.0012830867151938684
Position 5352: 0.0012628792012698018
Position 609: 0.0012553471353614243
Position 519: 0.0012267202019728791
Position 110: 0.0012052243189009787
Position 6215: 0.0010970174173727798
Position 706: 0.0010952072380547733
Position 1455: 0.0010367920342580356
Position 2757: 0.0009573222309370255
Position 3318: 0.000954732679638117
Position 4710: 0.0009473980275774556
Position 135: 0.0009161358174047388
Position 5660: 0.0008953990462556099
Position 1972: 0.0008944767056373987
Position 844: 0.000851942946852932
Position 1670: 0.0008438485156150432
Position 1272: 0.0008088996751430044
Position 603: 0.0007876266465997139
Position 6390: 0.0007747736391124882
Position 6200: 0.000720109593249531
Position 1780: 0.0006365768538998753
Position 6440: 0.0006178865291262652
Position 159: 0.0005826777106141172
Position 4910: 0.0005228765508800551
Position 774: 0.0004832568897178796
Position 6030: 0.00045244764448334145
Position 6012: 0.0004317417292882663
Position 490: 0.00040302928653366735
Position 673: 0.00038817477863540374
Position 922: 0.0003118682442912574
Position 2205: 0.00025147154526826095
Position 895: 0.00024477099639598184
Position 660: 0.00020794195575230437
Position 6305: 0.00019642947081737676
Position 648: 0.00015911413029098814
Position 471: 0.000154889267791709
Position 890: 0.00015360357495810298
Position 1114: 0.00013075797274854427
Position 210: 0.00011790786415066984
Position 864: 9.816153846453966e-05
Position 475: 8.508708744466104e-05
Position 553: 6.642342538373743e-05
Position 687: 6.277314140790432e-05
Position 1587: 6.177386767074277e-05
Position 481: 5.634715692181967e-05
Position 2301: 5.4567295196538005e-05
Position 433: 5.251227744514925e-05
Position 1744: 5.229861290114577e-05
Position 257: 4.498055550479549e-05
Position 582: 4.36245261812977e-05
Position 729: 3.760252600971897e-05
Position 1805: 2.7913234352182136e-05
Position 1815: 1.8788500340733106e-05
Position 1246: 1.8462477954331027e-05
Position 207: 1.5041477723005479e-05
Position 217: 1.1777240964044404e-05
Position 1134: 7.414247547368051e-06
Position 726: 3.1512511201998324e-06
Position 1158: 2.9916666332440404e-06
Position 857: 2.968871669617915e-06
Position 1756: 2.9542271690278036e-06
Position 551: 2.224668207672155e-06
Position 780: 2.207659703741901e-06
Position 806: 1.8796599378992532e-06
Position 228: 1.8059740205285332e-06
Position 756: 1.1277950696911156e-06
Position 949: 9.87771074682421e-07
Position 264: 9.735648136971473e-07
Position 1605: 3.484147478972678e-07
Position 1575: 3.0080758222221234e-07
Position 385: 1.7490825924866858e-07
Position 427: 1.2999078774091286e-07
Position 789: 1.1581193066549959e-07
Position 741: 8.34007567267416e-08
Position 283: 4.190556589559414e-08
Position 299: 6.5441225006414545e-09
Position 293: 2.8730967571835732e-09
Position 303: 9.71424110592494e-10
Position 818: 6.061641543445553e-10
