Gene = Aspdh
Position 795: 1.4760020607342256e-05
Position 1408: 1.2608776644855966e-05
Position 993: 1.2184161864138992e-05
Position 1592: 1.0847392069899958e-05
Position 648: 8.582521036040141e-06
Position 1394: 8.57398765492863e-06
Position 301: 8.144898652238922e-06
Position 1189: 5.5382812803624884e-06
Position 305: 5.010866162463597e-06
Position 1025: 4.8074013170059355e-06
Position 653: 4.0707359703510965e-06
Position 941: 4.043426567362642e-06
Position 1503: 4.036789176322918e-06
Position 1397: 3.7617240295181196e-06
Position 939: 3.6797226553945422e-06
Position 105: 1.7030462413837351e-06
Position 116: 9.338686145482771e-07
Position 303: 6.125561492694888e-07
Position 91: 3.8313746415279324e-07
Position 153: 1.4569081221984672e-09
Position 77: 1.0210335661767362e-09
