Gene = Pdcd6ip
Position 635: 9.720122237303687e-06
Position 402: 9.10364634179536e-06
Position 556: 5.8884161923274186e-06
Position 542: 4.818363453216224e-06
Position 48: 3.042848511569592e-06
Position 617: 9.835433922014516e-07
Position 664: 8.749603747847658e-07
Position 593: 5.252902390768922e-07
Position 16: 2.3153326788302094e-07
Position 502: 9.724176838305407e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.8816515863816486
Position 3583: 0.6074531558363383
Position 18530: 0.5530854407032196
Position 623: 0.2277055626531713
Position 6552: 0.196979773612021
Position 12792: 0.14619386912451351
Position 7259: 0.1382797029645082
Position 5385: 0.13459874137416888
Position 3509: 0.13408454639655792
Position 6434: 0.0841603769896577
Position 10683: 0.058694546360895494
Position 3512: 0.0495042448536715
Position 6410: 0.044753730407102905
Position 12908: 0.03674506345350594
Position 3883: 0.036647779582022165
Position 6892: 0.035615336647875716
Position 10078: 0.031034816998146742
Position 7215: 0.018852322372689696
Position 1433: 0.01747520047961626
Position 1385: 0.017428021380763492
Position 445: 0.016487589415639152
Position 10919: 0.016305434050824463
Position 10805: 0.014616531805876897
Position 3999: 0.012740838151145479
Position 3610: 0.012646807419194087
Position 6785: 0.0121913993420312
Position 4747: 0.01183301066994163
Position 2915: 0.011529109339251936
Position 5144: 0.010816551657248576
Position 3631: 0.010721876016700974
Position 1936: 0.0095363250292896
Position 3538: 0.008836771580077528
Position 2173: 0.008686459283507685
Position 8290: 0.008564549460498151
Position 6439: 0.00729862945979261
Position 711: 0.007204743188886305
Position 3861: 0.006841243059741096
Position 5068: 0.005843649153160409
Position 3424: 0.0058127898727122545
Position 5103: 0.00573680342443286
Position 4007: 0.005545953599362108
Position 894: 0.005131263718932823
Position 826: 0.005010680287660799
Position 3564: 0.004779757680327944
Position 891: 0.004715237889243037
Position 5428: 0.004594404628768562
Position 4781: 0.00456711600684071
Position 4013: 0.0045124314895000584
Position 4042: 0.003983281255016939
Position 8491: 0.0035853155549202204
Position 8394: 0.003343937546410835
Position 1483: 0.0031666785259951563
Position 9048: 0.002933051239793242
Position 798: 0.0029029208803478704
Position 1226: 0.0026830164731077924
Position 1499: 0.0026303938604804547
Position 486: 0.0026032879082469947
Position 1437: 0.002592603458312579
Position 9265: 0.0025842774446677265
Position 5915: 0.0025799207948284607
Position 1398: 0.0025644980799647767
Position 2287: 0.002215203190670262
Position 3475: 0.0021710225518246323
Position 832: 0.0020685971080772786
Position 3943: 0.0018670150687894332
Position 556: 0.0017166134341238897
Position 1157: 0.001700486582068895
Position 853: 0.0013086406753666509
Position 1906: 0.0012536582916324
Position 589: 0.0012215087862872385
Position 9642: 0.0011127071699533083
Position 8462: 0.0010713485176876434
Position 726: 0.0010413007699164503
Position 2527: 0.0009417014690492413
Position 873: 0.000887710824656767
Position 9269: 0.0008839595088374202
Position 3022: 0.0008708093681107176
Position 6249: 0.0008685790108139096
Position 3919: 0.0008636621366162858
Position 573: 0.0007417886842743702
Position 2017: 0.0007382996802412776
Position 4373: 0.0005873538605493813
Position 175: 0.0005275326097950943
Position 4442: 0.0005247389092797644
Position 1948: 0.0005147407930826969
Position 1796: 0.0004365462502376506
Position 5624: 0.0004277159376761718
Position 4566: 0.0004214245926323179
Position 4325: 0.0003996550939568971
Position 5296: 0.00035731484798528286
Position 1270: 0.0003511769931945632
Position 4505: 0.00032482120363473964
Position 802: 0.00029452543002854724
Position 840: 0.0002770570472135777
Position 4631: 0.00026655593377015465
Position 1524: 0.00026146733459761614
Position 4927: 0.00025127060903862856
Position 7422: 0.00024400243863412587
Position 4948: 0.00023978486480911418
Position 6657: 0.00023373208466228497
Position 862: 0.00021196810515285521
Position 2186: 0.0002067201129967845
Position 2051: 0.0002000597878799339
Position 2070: 0.00017942542577481169
Position 5035: 0.00017496381588433848
Position 6143: 0.0001738344472587265
Position 421: 0.0001714578378492245
Position 4395: 0.0001673265597679857
Position 1076: 0.0001617067714832784
Position 1313: 0.00014100603555684731
Position 2766: 0.000137051220245048
Position 4354: 0.0001273157812465942
Position 5799: 0.00010901200760127693
Position 5699: 9.946562021195705e-05
Position 5765: 9.580299424209954e-05
Position 5187: 7.076758769823927e-05
Position 1663: 6.406974353928999e-05
Position 4112: 6.295694490994826e-05
Position 4184: 4.947750728689457e-05
Position 4211: 4.1502247396696726e-05
Position 3161: 3.1299631853326035e-05
Position 2641: 2.9279221172208747e-05
Position 3233: 2.3305217756750455e-05
Position 232: 2.0286660013307796e-05
Position 2499: 1.9667342177164434e-05
Position 229: 1.151191480056566e-05
Position 283: 9.399008470895566e-06
Position 985: 7.977858023296195e-06
Position 256: 7.80199480862295e-06
Position 735: 6.535396679979522e-06
Position 528: 6.2778589367477765e-06
Position 1059: 5.759236981382797e-06
Position 286: 5.74505174537402e-06
Position 253: 4.8458581542528225e-06
Position 259: 4.610598045820967e-06
Position 1346: 4.522026161595489e-06
Position 664: 4.228346263676874e-06
Position 849: 3.913848773068154e-06
Position 494: 3.836031680679272e-06
Position 1717: 3.0801301255190854e-06
Position 1288: 2.9426575652696334e-06
Position 208: 2.7072377033989654e-06
Position 1183: 2.373859564358459e-06
Position 1870: 2.364762325280515e-06
Position 2208: 2.0290633907254674e-06
Position 181: 1.8323544363904787e-06
Position 1527: 1.6500585661810755e-06
Position 184: 1.4896929427490161e-06
Position 1338: 1.4220599793271014e-06
Position 220: 1.3714695891436848e-06
Position 291: 1.3540650521031834e-06
Position 1187: 1.343161509402833e-06
Position 491: 1.2426502926383436e-06
Position 1110: 1.074712161880702e-06
Position 1250: 9.782549268232485e-07
Position 265: 6.521239879859021e-07
Position 526: 5.778504837386779e-07
Position 499: 4.091612639386607e-07
Position 243: 3.8600757355263705e-07
Position 740: 3.581538991569894e-07
Position 509: 3.468754633701731e-07
Position 193: 2.997017270998733e-07
Position 390: 2.1271805994074284e-07
Position 331: 2.1073689271183455e-07
Position 2139: 1.5447678601886213e-07
Position 746: 5.421403792555268e-08
Position 744: 2.2263899076457023e-08
Position 337: 1.22113236784732e-08
