Gene = Lrif1
Position 618: 0.005069475859697042
Position 11792: 0.0033996098469416636
Position 13802: 0.0033783609986050307
Position 10276: 0.0030818668134971806
Position 9734: 0.002972474586157799
Position 3590: 0.002962858409290486
Position 13290: 0.002858640238868938
Position 7883: 0.002549077323250122
Position 543: 0.0023883580416487094
Position 2682: 0.0016529496552997798
Position 604: 0.0016098966747232588
Position 9578: 0.001504362527152081
Position 7016: 0.0013725103824720089
Position 9070: 0.0011347530038473203
Position 400: 0.0011160042711780267
Position 7415: 0.001045703637486901
Position 5065: 0.0009239212196956484
Position 9726: 0.0008816964210708027
Position 8597: 0.0008487569876993396
Position 382: 0.0008188196908151248
Position 9955: 0.0007618820789564386
Position 4807: 0.0007402219487923691
Position 957: 0.0006732607179727723
Position 9986: 0.0006385401955376883
Position 379: 0.000623433661436696
Position 780: 0.0005484078570155486
Position 5107: 0.0004846431623925459
Position 360: 0.0004732428747604988
Position 840: 0.00045689518448667417
Position 5489: 0.0004445852608682796
Position 6143: 0.0004201457168765296
Position 8576: 0.0004178523913438575
Position 2854: 0.0003966180256771922
Position 1283: 0.0003797761471460082
Position 339: 0.0003445422577743606
Position 6329: 0.00029486156907638865
Position 6837: 0.0002690658832866152
Position 5906: 0.0002500796700023722
Position 3259: 0.00024466167296473176
Position 6473: 0.00023534751728179607
Position 8087: 0.00021820533703509101
Position 4604: 0.00021630822743126787
Position 575: 0.0002018463869181017
Position 2254: 0.0002004111240705997
Position 2517: 0.0001991470630349036
Position 2727: 0.00019589924129031664
Position 7640: 0.00019030831450742407
Position 5248: 0.00017116634451479453
Position 1120: 0.0001646194135818418
Position 3230: 0.00015073845996225273
Position 5028: 0.00014462920966845208
Position 7822: 0.00014250735258645856
Position 7482: 0.0001283408397198847
Position 2825: 0.00012432996705233213
Position 4880: 0.00012113133978222185
Position 6400: 0.00011511200454400418
Position 2099: 0.00010129695527366733
Position 5421: 8.201337861209601e-05
Position 5986: 6.710902513173443e-05
Position 6646: 6.305572144290848e-05
Position 2086: 5.5383885221565776e-05
Position 6289: 5.496820102550908e-05
Position 1661: 5.275387219160165e-05
Position 272: 4.9996771069964416e-05
Position 4257: 4.9898045350325494e-05
Position 5090: 4.723165025803171e-05
Position 2433: 4.7229742865326305e-05
Position 5383: 4.7205062329577426e-05
Position 6072: 4.664743232467767e-05
Position 6616: 4.625811958211984e-05
Position 1701: 4.159197104273806e-05
Position 6099: 4.013051525470491e-05
Position 5632: 3.7877522865085514e-05
Position 119: 3.7133823653455374e-05
Position 5844: 3.580731350606718e-05
Position 3029: 3.485097808828208e-05
Position 748: 3.199853748551106e-05
Position 4929: 3.093339042265398e-05
Position 4726: 2.8196982784080397e-05
Position 5601: 2.795776788366136e-05
Position 2235: 2.708428353194318e-05
Position 3885: 2.4856751373885332e-05
Position 252: 2.4600201396437343e-05
Position 2204: 2.4510504170953075e-05
Position 2497: 2.427122691331986e-05
Position 4127: 2.3102373530791394e-05
Position 505: 2.1896514397143115e-05
Position 344: 2.0522559189762167e-05
Position 3898: 2.0304016065959124e-05
Position 4283: 1.7618388057303084e-05
Position 148: 1.6367299254998746e-05
Position 3835: 1.6030194441414695e-05
Position 3361: 1.504026292020429e-05
Position 3526: 1.3441480036877668e-05
Position 1251: 1.2276773367580473e-05
Position 2184: 1.2159445028035739e-05
Position 4201: 1.1542758702766942e-05
Position 1202: 1.0918164155355454e-05
Position 4067: 1.0569807999329543e-05
Position 2340: 9.991444196696532e-06
Position 4240: 8.96119776561662e-06
Position 3853: 8.865768152388015e-06
Position 3719: 8.121748157446493e-06
Position 3141: 7.511676384977925e-06
Position 1684: 7.085662688756502e-06
Position 241: 6.370474291928976e-06
Position 1181: 6.0085444993864485e-06
Position 887: 5.5953130473450465e-06
Position 1792: 5.384590831466484e-06
Position 2035: 4.367421383350704e-06
Position 633: 3.7198302986333286e-06
Position 2242: 3.66669775405992e-06
Position 935: 3.637625448419817e-06
Position 718: 3.0605760590968612e-06
Position 624: 3.004316263151259e-06
Position 1589: 2.8336431956123997e-06
Position 660: 2.7652814314209962e-06
Position 126: 2.4190389033620615e-06
Position 305: 2.0232399326416215e-06
Position 754: 1.8992592008144014e-06
Position 547: 1.0682419417331902e-06
Position 584: 7.366741912433502e-07
Position 294: 6.483217423514611e-07
Position 222: 5.832778699260173e-07
Position 466: 4.0006068699565065e-07
Position 150: 3.7091312323291434e-07
Position 479: 3.5684670760963755e-07
Position 819: 3.238987825831596e-07
Position 944: 2.493303711712634e-07
Position 665: 2.4600077202010195e-07
Position 463: 2.3206853511498816e-07
Position 861: 1.3955448878625026e-07
Position 552: 1.2649792143196484e-07
Position 346: 5.93393025045585e-08
Position 289: 4.388595049679509e-08
Position 1009: 3.590071998800578e-08
Position 156: 3.407957446043516e-08
Position 932: 1.4382463379313554e-08
Position 784: 5.878878788017646e-09
Position 850: 4.600148510828739e-09
Position 128: 2.294175228264093e-13
