Gene = Opa3
Position 905: 0.00043460810808603183
Position 1441: 0.00038347464470620327
Position 6442: 0.0003568228016600283
Position 8277: 0.0003331813879185604
Position 3242: 0.0003253881965462991
Position 728: 0.00032435855600845836
Position 805: 0.0003133064176527212
Position 405: 0.0003084231262084925
Position 849: 0.00025354102577838385
Position 691: 0.00024160612516276872
Position 1468: 0.0002353930389503836
Position 6575: 0.00023006338312523902
Position 914: 0.00021526691432411174
Position 1679: 0.00016085941647202813
Position 4995: 0.00016061498831619243
Position 2631: 0.00015649223890928116
Position 4231: 0.0001456950187735696
Position 4888: 0.00013761656347566494
Position 299: 0.00013517153633484444
Position 2386: 0.00013418463808498668
Position 1899: 0.00013406720108018552
Position 1490: 0.00012893511972693672
Position 6680: 0.00012212769263019948
Position 1213: 0.0001086697277490327
Position 8673: 0.00010163485849611648
Position 645: 9.478306648656048e-05
Position 2104: 9.050834492652813e-05
Position 209: 9.028882682940219e-05
Position 1178: 8.977768325555452e-05
Position 1032: 8.617374928793135e-05
Position 5380: 7.965477336239243e-05
Position 777: 7.648461391313102e-05
Position 2135: 6.484396910349023e-05
Position 192: 6.448782667839847e-05
Position 3045: 5.994450322423144e-05
Position 1618: 5.7556119502866433e-05
Position 3208: 5.695065879330754e-05
Position 2716: 5.3367793966328636e-05
Position 138: 5.233294519898509e-05
Position 5909: 5.06049149403259e-05
Position 2609: 4.7536485808075775e-05
Position 2707: 4.727864248801071e-05
Position 167: 4.0116178429168644e-05
Position 6746: 3.6938594242513545e-05
Position 5557: 3.502013301767171e-05
Position 5488: 3.2123199017308497e-05
Position 858: 2.7291274811020826e-05
Position 994: 2.5150244342932238e-05
Position 1029: 2.2580943871202897e-05
Position 244: 1.6398732255444056e-05
Position 4935: 1.354819315097458e-05
Position 4533: 1.0548346657728315e-05
Position 1952: 7.942605400052637e-06
Position 2016: 6.672945724639835e-06
Position 2177: 3.563530573204611e-06
Position 1999: 3.2803160066266066e-06
Position 739: 2.7815536419993558e-06
Position 2601: 2.7028145011372165e-06
Position 2636: 2.674291610133228e-06
Position 712: 2.619349986939451e-06
Position 498: 2.1083554292157863e-06
Position 1202: 1.7031814121317077e-06
Position 1638: 1.2977294766004365e-06
Position 358: 1.2301580666926786e-06
Position 4746: 6.483482080380266e-07
Position 2396: 4.870865236562244e-07
Position 381: 4.432792938269632e-07
Position 1303: 4.290890073654488e-07
Position 580: 4.0875608445758493e-07
Position 505: 3.446153158141572e-07
Position 1013: 3.3757639102957756e-07
Position 1253: 3.349631677059033e-07
Position 1064: 2.9012142578451767e-07
Position 304: 2.6538405621683907e-07
Position 624: 2.527227313319076e-07
Position 918: 2.233160070317041e-07
Position 95: 2.1999588813654666e-07
Position 545: 1.9457190308906096e-07
Position 698: 1.9330419137197349e-07
Position 456: 1.8852666416243729e-07
Position 633: 1.8313589563217817e-07
Position 2579: 1.7146084839746855e-07
Position 724: 1.5585523731362568e-07
Position 413: 1.500998248043804e-07
Position 410: 1.3016201402636403e-07
Position 1742: 1.1365288870962253e-07
Position 249: 1.0793246257806245e-07
Position 693: 9.91756632653915e-08
Position 874: 8.895010597043651e-08
Position 2509: 8.8664096270418e-08
Position 606: 8.521985449716106e-08
Position 213: 6.842057302690702e-08
Position 1853: 6.469419548355936e-08
Position 443: 6.162714739052096e-08
Position 527: 5.729237610492437e-08
Position 552: 4.2779735065008304e-08
Position 1034: 2.60056256553786e-08
Position 463: 2.5695591556011087e-08
Position 548: 2.4713346411912664e-08
Position 1225: 2.286306308183573e-08
Position 1277: 1.9142642812371872e-08
Position 171: 1.8954714596272044e-08
Position 1255: 1.7779308066895776e-08
Position 419: 1.721438913809324e-08
Position 568: 1.619644674038236e-08
Position 275: 1.4089284984478083e-08
Position 1776: 4.795065304794341e-09
Position 1494: 4.103568544215886e-09
Position 417: 2.2269876067913977e-09
Position 571: 1.608884824485499e-10
Position 511: 1.235675320254665e-10
Position 534: 1.1058163430843229e-10
Position 422: 9.638912856368382e-11
Position 468: 8.581390135868755e-11
Position 108: 6.952930620062934e-11
Position 383: 4.7785474507136894e-11
Position 267: 4.383452441397446e-11
Position 518: 3.0667843478222876e-11
Position 595: 2.9670611772986404e-11
Position 222: 2.635523998772232e-11
Position 470: 2.561911252186761e-11
Position 935: 4.6529666846962005e-12
Position 925: 3.481343921093644e-12
Position 1351: 2.7474665691830186e-12
Position 366: 8.317834293775301e-14
Position 426: 8.261463461774689e-14
