Gene = Nhej1
Position 4900: 0.0007399733639165019
Position 1574: 0.0007308464566726167
Position 3295: 0.0006639885823162498
Position 5742: 0.0006361845511509407
Position 470: 0.0006249333061944992
Position 5435: 0.0006081822117489689
Position 1145: 0.0005662276546613206
Position 4236: 0.0005405772684614815
Position 921: 0.0005287588178193546
Position 1848: 0.0005020878738496398
Position 292: 0.0004157101416914847
Position 1834: 0.00040712644162931743
Position 2789: 0.00039513656491108496
Position 2624: 0.00038920860663638895
Position 4895: 0.0003637360307770632
Position 4173: 0.0003516247257819015
Position 1462: 0.00033334082910418765
Position 2526: 0.00029941514112202344
Position 2687: 0.0002325965211976998
Position 3249: 0.00022816762517088426
Position 3319: 0.00021985209353915598
Position 3573: 0.00020173953716621026
Position 2222: 0.00019947240374860263
Position 1478: 0.00019456378110537293
Position 3350: 0.00018335814935426442
Position 211: 0.00018311890660173383
Position 2747: 0.00018136209937524964
Position 888: 0.00014588391706987625
Position 1224: 0.00013113212557033517
Position 839: 0.00013082762254097366
Position 3043: 0.00012969684299363567
Position 2995: 0.00011901855961243317
Position 2871: 0.00011459183135647356
Position 2265: 0.00010954866153843292
Position 1060: 8.531937679415393e-05
Position 2047: 7.568375110844767e-05
Position 262: 6.866037099637736e-05
Position 1855: 5.415232533065508e-05
Position 1743: 5.3416954862697745e-05
Position 1006: 4.4889200689323805e-05
Position 1012: 4.4518683200478006e-05
Position 791: 2.6016638350528026e-05
Position 925: 2.5261607743430604e-05
Position 231: 2.0510414582722477e-05
Position 474: 2.001511647799525e-05
Position 333: 1.846020689108049e-05
Position 387: 1.8210642176913232e-05
Position 552: 1.6146371469881935e-05
Position 695: 1.5934892283176335e-05
Position 648: 1.5120047333354185e-05
Position 600: 1.4998173876252517e-05
Position 1493: 6.105474116801762e-06
Position 743: 4.366250515127923e-06
Position 894: 4.238236537940085e-06
Position 1472: 3.8249557413315804e-06
Position 2140: 3.7218552248636103e-06
Position 981: 2.5756238433294896e-06
Position 249: 1.873341112110461e-06
Position 2026: 1.7747773064440723e-06
Position 1584: 1.4918093852219488e-06
Position 910: 1.3664911382923602e-06
Position 905: 1.1525859732971131e-06
Position 1488: 1.0662371611423099e-06
Position 1499: 5.452311846304788e-07
Position 1328: 4.0785706985254746e-07
Position 1282: 3.250830171158816e-07
Position 225: 3.2448939563468723e-07
Position 1286: 3.1387825143703434e-07
Position 320: 2.1986518698919052e-07
Position 948: 1.539823111141305e-07
Position 505: 5.272715009301054e-08
Position 242: 3.914995132705229e-08
Position 487: 1.7775136363847477e-09
Position 933: 7.210218442152484e-10
Position 303: 4.3739066018399404e-10
Position 937: 1.4436527175370294e-10
Position 339: 1.968844641864462e-11
