Gene = 2810459M11Rik
Position 2593: 0.00046038412673083263
Position 5316: 0.0004364583714533256
Position 943: 0.00042092215911333357
Position 5342: 0.00038971179912673077
Position 2658: 0.0003182269760178488
Position 2332: 0.0003103511928921553
Position 583: 0.0003100171168798441
Position 2413: 0.0002541340949268403
Position 5636: 0.0002509730205836864
Position 169: 0.0002099357890507872
Position 853: 0.0002073110075731718
Position 435: 0.0001361915932228438
Position 412: 0.00012954920464421525
Position 1264: 9.9721086516318e-05
Position 342: 8.228410677858081e-05
Position 1037: 7.8467056465757e-05
Position 514: 7.764189406662665e-05
Position 279: 7.238411656431963e-05
Position 8305: 7.113423822570442e-05
Position 7183: 6.998015273844222e-05
Position 260: 6.418270394230548e-05
Position 1757: 6.401315493260033e-05
Position 1748: 5.68683167317885e-05
Position 7: 3.9264546475073284e-05
Position 2153: 3.327722846415561e-05
Position 992: 2.6716319184181286e-05
Position 508: 1.7243465311024755e-05
Position 400: 1.412500532060281e-05
Position 18: 8.550628639440912e-06
Position 585: 8.307749376126158e-06
Position 46: 6.736164402570936e-06
Position 394: 5.7202081533685315e-06
Position 216: 3.5700236572430424e-06
Position 405: 2.9725151742360983e-06
Position 658: 2.2193999493628926e-06
Position 267: 1.96123263473537e-06
Position 629: 1.9483484579249904e-06
Position 7317: 1.2024710710566056e-06
Position 722: 1.159900986064409e-06
Position 1201: 9.88040415525174e-07
Position 2731: 5.512680446390904e-07
Position 638: 5.044565547815445e-07
Position 765: 4.284757405721593e-09
Position 44: 3.504265083002287e-10
Position 265: 8.263592240940482e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7086: 0.8408096262614722
Position 2724: 0.8176225885541792
Position 2559: 0.7078481892432602
Position 2105: 0.20410807601814498
Position 2727: 0.17602710733358992
Position 9276: 0.11194408210374028
Position 9366: 0.08826448107312983
Position 9074: 0.08504288062015558
Position 9041: 0.06557659811518456
Position 597: 0.06288270263829758
Position 2321: 0.05696154565330623
Position 9136: 0.05192015878624103
Position 8439: 0.05182253447321032
Position 9222: 0.05037574930396647
Position 7375: 0.04348979432597939
Position 7861: 0.04309175113461906
Position 2275: 0.04237603758290985
Position 7212: 0.03536722032222311
Position 8460: 0.033326642393858866
Position 8418: 0.02836186993771601
Position 7504: 0.027811578975254173
Position 8324: 0.024902500117142675
Position 1651: 0.024849470979384145
Position 5599: 0.018401680998717508
Position 5044: 0.017988272429346436
Position 8125: 0.017124321915905235
Position 779: 0.016257113196877646
Position 8889: 0.01609446036006449
Position 7575: 0.015702732872451095
Position 650: 0.012768426760841169
Position 4871: 0.012193183407660067
Position 7783: 0.011286356483287836
Position 831: 0.010687682411822408
Position 7547: 0.010374553512540597
Position 4758: 0.009578101622391087
Position 7759: 0.009390224320946765
Position 2575: 0.007991675046348236
Position 6273: 0.007072761084637976
Position 7143: 0.0062795554631013195
Position 9095: 0.006141110662712912
Position 4729: 0.0059368580520348544
Position 4965: 0.005841406816618388
Position 1707: 0.0051140349470657365
Position 5265: 0.005055445094161145
Position 8152: 0.004810698996177307
Position 7097: 0.0047454843713076525
Position 9317: 0.0047166912466761095
Position 5849: 0.0046203070265487785
Position 6855: 0.004297091040099166
Position 1294: 0.004212198366097816
Position 4944: 0.004212008160743215
Position 2150: 0.004196154513847385
Position 3363: 0.004124961852744283
Position 798: 0.003982242206106394
Position 2397: 0.003930694490506431
Position 3699: 0.003447728372006143
Position 1723: 0.0034432725990791195
Position 5008: 0.003140223850204089
Position 6432: 0.0031374777662965146
Position 3590: 0.003116592887751978
Position 5379: 0.002849676914225122
Position 8698: 0.0025228251029656068
Position 558: 0.0025227768579728087
Position 6516: 0.0023985383114797465
Position 3318: 0.002333045342261388
Position 9180: 0.002307187071526844
Position 1103: 0.0022410503107135205
Position 1321: 0.002156075600907676
Position 5832: 0.0021541833916173324
Position 2730: 0.002120816267083946
Position 9288: 0.0020902210053597475
Position 6522: 0.00195358144910332
Position 8556: 0.0018578926348131338
Position 7056: 0.001839242420526911
Position 5335: 0.001818800262283855
Position 6057: 0.0017471500229393462
Position 2408: 0.001692678796691836
Position 8296: 0.0016252112735646706
Position 823: 0.0016026952364869814
Position 5102: 0.001473758936999985
Position 893: 0.0014058604535416852
Position 7002: 0.001378787309685622
Position 2074: 0.0013078489748936958
Position 3312: 0.0013067315856985947
Position 2328: 0.001276941681364372
Position 3420: 0.0012446388924185422
Position 7747: 0.001232512789989888
Position 8035: 0.0012200587973843705
Position 9564: 0.0012098863240474693
Position 5295: 0.0011806388726153076
Position 9588: 0.0011035648741840494
Position 1603: 0.0010552856464392947
Position 2506: 0.000993531945194129
Position 1568: 0.0009808001904300972
Position 2023: 0.0009707146076836497
Position 2153: 0.0009094745034308538
Position 852: 0.0008818908409365197
Position 5912: 0.0007480891547543172
Position 8367: 0.0007428952276094759
Position 663: 0.000676465101155119
Position 3148: 0.0006660587927498401
Position 7171: 0.0006209645047646991
Position 619: 0.0006001233534576084
Position 1501: 0.0005051842038864314
Position 2253: 0.0004960378367029503
Position 995: 0.0004722151669483036
Position 6501: 0.000455302514075638
Position 7699: 0.0004397052561248313
Position 1115: 0.0004295353219824786
Position 7978: 0.00042555868989845274
Position 1658: 0.00041723015000266295
Position 7281: 0.0003939766019724472
Position 8017: 0.0003824775462454323
Position 7313: 0.000365964772777345
Position 2369: 0.00035108874118330174
Position 7214: 0.00034528287393755837
Position 7413: 0.0003398757482623442
Position 3907: 0.00030488153504242807
Position 4771: 0.0002948340733999035
Position 3648: 0.0002641100146792076
Position 1195: 0.0002527410348912373
Position 6136: 0.00022853419830227593
Position 279: 0.0002228068450687384
Position 837: 0.00021145545644366288
Position 1347: 0.000203084555142736
Position 1123: 0.00019423580708652737
Position 5533: 0.00019356439810379935
Position 6703: 0.00019230631199867036
Position 4898: 0.00018764046719334563
Position 4081: 0.0001786833756889447
Position 1374: 0.0001699332885229498
Position 3440: 0.00015865750788606188
Position 1326: 0.00013943527350359367
Position 1840: 0.0001366004164089571
Position 3136: 0.00013199697182167237
Position 1200: 0.00012907259988415758
Position 567: 0.00012415797973169877
Position 1405: 0.0001152177383094029
Position 622: 0.0001146199787202073
Position 482: 0.00011261871501918417
Position 542: 0.00010731194844459369
Position 1977: 0.00010663282106539061
Position 1589: 0.00010278396475395027
Position 489: 0.00010181278691193761
Position 2678: 0.00010018714880960481
Position 3336: 9.285929410401598e-05
Position 1388: 9.149939715811764e-05
Position 616: 9.0836253454846e-05
Position 677: 7.171274628388095e-05
Position 846: 6.836470763501944e-05
Position 1914: 6.801056918600506e-05
Position 3346: 6.623552580198675e-05
Position 1606: 6.604894496887067e-05
Position 1222: 6.403458395338165e-05
Position 3152: 6.18041488640115e-05
Position 456: 6.0724581419899934e-05
Position 3069: 5.8454075559195856e-05
Position 7712: 5.818191321678869e-05
Position 4272: 5.598253823423347e-05
Position 1891: 5.552744750862718e-05
Position 1734: 5.3740273075206453e-05
Position 1328: 4.3955557127053294e-05
Position 808: 3.879213469099509e-05
Position 1167: 3.4365678275502855e-05
Position 7867: 3.324512629267771e-05
Position 1254: 2.3288019750655123e-05
Position 2928: 2.2392513372059637e-05
Position 1267: 1.5624863976733152e-05
Position 2118: 1.2351605077594468e-05
Position 435: 9.27580576810331e-06
Position 2826: 8.479185069814033e-06
Position 294: 7.879512334377787e-06
Position 1424: 7.64174677980349e-06
Position 1163: 7.131897020048101e-06
Position 1807: 6.682979026873116e-06
Position 666: 6.051351890719989e-06
Position 1453: 5.264782435917813e-06
Position 4698: 3.557945138703871e-06
Position 2795: 3.4943074413916248e-06
Position 508: 3.4710658537241757e-06
Position 3195: 3.0876516710680496e-06
Position 3208: 3.038396484383036e-06
Position 3298: 2.823805858487327e-06
Position 3378: 2.504425197202627e-06
Position 5138: 2.3301093732289644e-06
Position 3291: 2.2105976655829962e-06
Position 3184: 2.0685003634533497e-06
Position 4723: 2.015055650593568e-06
Position 3365: 1.7324654085457937e-06
Position 3400: 1.2946702646068339e-06
Position 3413: 1.287018846814678e-06
Position 3326: 1.272338993256469e-06
Position 366: 1.2670635285985338e-06
Position 3403: 1.0850178690624807e-06
Position 3350: 1.0254328113873501e-06
Position 1084: 7.552776135465678e-07
Position 342: 6.825528774582807e-07
Position 880: 5.90165111956408e-07
Position 3249: 5.019508140048588e-07
Position 3213: 4.883467530781342e-07
Position 760: 4.432983271099806e-07
Position 372: 4.1701599607722256e-07
Position 2791: 3.749976838229674e-07
Position 3158: 3.661512469921358e-07
Position 4821: 3.4772266558914405e-07
Position 307: 3.2283710554021414e-07
Position 1142: 2.514552899398854e-07
Position 3444: 1.8708946993698782e-07
Position 3192: 1.8058650276524818e-07
Position 3333: 1.767866176916323e-07
Position 3107: 1.4086320303346678e-07
Position 2995: 9.718644865423424e-08
Position 2998: 8.013078386567991e-08
Position 2933: 7.428041872979434e-08
Position 315: 6.32155249553257e-08
Position 1551: 5.503889218793677e-08
Position 2946: 4.460886888460795e-08
Position 709: 4.268865416647222e-08
Position 3114: 4.1767194554199915e-08
Position 309: 3.649354282314114e-08
Position 911: 2.8724626827332963e-08
Position 248: 2.5655451523336622e-08
Position 688: 2.2801018293042813e-08
Position 231: 1.5979587323264528e-08
Position 233: 8.76078693657001e-09
Position 679: 5.800407126124775e-09
Position 376: 4.963188190425554e-09
Position 2832: 2.912210460042707e-09
Position 317: 1.8542264904118576e-09
Position 731: 1.7739779170119934e-09
Position 195: 1.497520552621961e-09
Position 162: 6.878266390626132e-10
Position 84: 5.007643883384077e-10
Position 228: 4.1120291684588755e-10
Position 87: 2.4429335098292024e-10
