Gene = Ric3
Position 365: 1.238589085794034e-08
Position 357: 4.264603675861088e-10
Position 99: 3.221755628754845e-10
Position 471: 1.9246091224585298e-10
Position 627: 1.6711261279926762e-10
Position 377: 3.073625678214975e-11
Position 573: 7.130380331697925e-12
Position 332: 2.8954563413270295e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.522367814676833
Position 4179: 0.33118341938588697
Position 690: 0.18304864284736744
Position 1507: 0.14387543992969454
Position 2113: 0.13033369749416762
Position 844: 0.1274858405259847
Position 5536: 0.1094065617454673
Position 3903: 0.09880809431175891
Position 2027: 0.0860023821493703
Position 2081: 0.07856748460337619
Position 3558: 0.06779470029148932
Position 2054: 0.06367083587508379
Position 4700: 0.061319953188399744
Position 614: 0.060769997579782166
Position 2006: 0.060402877645206195
Position 1112: 0.059682025724358996
Position 6523: 0.056387829721156205
Position 1141: 0.03955770411047826
Position 1424: 0.03357290440854919
Position 3588: 0.01986507225937804
Position 119: 0.01594973047988893
Position 6168: 0.015601690951802607
Position 437: 0.015291627191862708
Position 1115: 0.015033159313727515
Position 1939: 0.012617995459645094
Position 1534: 0.012472247807804955
Position 656: 0.012203774344165409
Position 1392: 0.01126878927981366
Position 7104: 0.011212758191008067
Position 4873: 0.01030786546975996
Position 3367: 0.008472937109961881
Position 1314: 0.007425084024827023
Position 1904: 0.006396745957858251
Position 2534: 0.00638986187232383
Position 8587: 0.005344988915957348
Position 4210: 0.005143174894713978
Position 388: 0.004739889990496103
Position 1381: 0.004733590203447707
Position 917: 0.004621074868000597
Position 491: 0.004408367098837729
Position 1539: 0.004165559924982795
Position 6858: 0.003932832240192109
Position 6672: 0.003650354302568106
Position 6643: 0.0034484885733960494
Position 6611: 0.0033321807985996574
Position 1404: 0.00301860919401472
Position 3820: 0.00285111999441883
Position 1853: 0.002820576318624536
Position 5665: 0.0024529491060833212
Position 1190: 0.002249278267980274
Position 863: 0.0022155977988793517
Position 140: 0.0021178012236418697
Position 4752: 0.0020729056041294738
Position 971: 0.0016093810303770696
Position 1009: 0.001596296122929198
Position 1038: 0.001531574612671763
Position 2479: 0.0015230048528582518
Position 5060: 0.0013904014427821689
Position 6311: 0.001326971245212107
Position 1117: 0.0012943602668402238
Position 1071: 0.001253117881531975
Position 1801: 0.0012133752129315004
Position 3786: 0.001198526540404536
Position 640: 0.0011883832363919066
Position 1285: 0.0010100925354944788
Position 1514: 0.0009787466363968
Position 2847: 0.0007147722417691065
Position 3702: 0.0006864408911911599
Position 316: 0.0006507029607652103
Position 757: 0.0006029688744379657
Position 2558: 0.0005327305754770403
Position 1558: 0.0005209421226223238
Position 4500: 0.00047511394381578127
Position 1474: 0.0004670595139358373
Position 1971: 0.0004569652702504182
Position 1542: 0.00039592335843143813
Position 1278: 0.0003344604672797748
Position 2200: 0.00029780298654511145
Position 3504: 0.00028402250012188356
Position 585: 0.00025633831017876565
Position 1237: 0.00024981067936530175
Position 370: 0.0002089672592869548
Position 1561: 0.00019021009603623472
Position 2145: 0.00017082977163546294
Position 587: 0.0001687567868789707
Position 1146: 0.000154474480914117
Position 3383: 0.000137144596138814
Position 3250: 0.00012897804091557081
Position 581: 0.00012712815522553764
Position 240: 7.940137121908314e-05
Position 149: 5.92896479008201e-05
Position 1148: 3.729849729425786e-05
Position 1258: 2.839342243304397e-05
Position 390: 2.1030960539862517e-05
Position 439: 2.0100619872817945e-05
Position 496: 1.847606536394798e-05
Position 1229: 1.563693426424404e-05
Position 984: 1.4525157082754165e-05
Position 1024: 9.64933788930013e-06
Position 279: 7.2959205256599485e-06
Position 544: 7.291089065608624e-06
Position 325: 5.5991303272870475e-06
Position 443: 3.959783218433521e-06
Position 817: 3.661668711204249e-06
Position 168: 2.0778437386230117e-06
Position 958: 1.567844544740615e-06
Position 456: 3.6824249833275e-07
Position 979: 3.070072279570288e-07
Position 462: 2.431929513313814e-07
Position 500: 2.4007467464257727e-07
Position 514: 1.5986207088620454e-07
Position 446: 1.0462808441007975e-07
Position 281: 2.3856882534460143e-08
Position 187: 9.13837709611886e-09
Position 173: 1.0173303392978826e-10
Position 195: 2.2659842985228298e-11
Position 69: 1.1242324436414486e-11
Position 288: 6.872250485501159e-12
Position 285: 3.913868392824309e-12
