Gene = Chek1
Position 15959: 0.012615830549038988
Position 17001: 0.012494540371718184
Position 10315: 0.012430762732714644
Position 5254: 0.01150999824932225
Position 13779: 0.010532214431744584
Position 521: 0.009263644907902779
Position 13185: 0.009059605759834229
Position 4375: 0.00893107895151984
Position 1968: 0.008715590399392978
Position 1338: 0.00867992853196736
Position 13217: 0.008587701797647488
Position 9638: 0.007148660522549118
Position 2166: 0.006739819504439562
Position 14925: 0.006504372279745729
Position 7984: 0.006319013349783315
Position 12032: 0.006209799994865716
Position 1363: 0.0053580092921519775
Position 11031: 0.004924701247397382
Position 614: 0.004894857056862943
Position 10491: 0.004882869292325389
Position 448: 0.004716155174377803
Position 7923: 0.004307511551785592
Position 2793: 0.004234338963812424
Position 17665: 0.003921260119750136
Position 10318: 0.003801657097749717
Position 17078: 0.0037844726179097053
Position 7973: 0.0035689406561491732
Position 14304: 0.0034888787157268384
Position 7305: 0.003438797233190187
Position 458: 0.00323968829915845
Position 13231: 0.0031830218531022822
Position 15879: 0.0030277422507025875
Position 14994: 0.002982401200067555
Position 14286: 0.002793981744968453
Position 12425: 0.0027463102981151698
Position 10301: 0.002647524412009974
Position 1233: 0.002579166380001595
Position 10042: 0.0024913325522446035
Position 1179: 0.0024241882177213946
Position 700: 0.0022600203491012524
Position 3496: 0.0020290168221738358
Position 15644: 0.0019568895721045363
Position 13807: 0.0019373369736255214
Position 15649: 0.0019150942580876112
Position 13758: 0.0018826059057988325
Position 18060: 0.0018654680301540502
Position 10518: 0.0018587532056142002
Position 13038: 0.0018248948360510343
Position 7346: 0.0018218165814590918
Position 1947: 0.0016756873870307787
Position 14217: 0.0015212903308404954
Position 2152: 0.0015043509894196352
Position 13147: 0.0014677425074591298
Position 11269: 0.001450262232195402
Position 16891: 0.0013686663970295544
Position 14258: 0.0013431851293877405
Position 10916: 0.0013347965043312348
Position 14327: 0.0013182791690888255
Position 10423: 0.0013117634793755454
Position 2658: 0.0012162006966657999
Position 15828: 0.0011880388333932995
Position 12387: 0.0011448770282770169
Position 13061: 0.001102684027656978
Position 14945: 0.0010812555149533104
Position 14319: 0.001050031823523375
Position 803: 0.0008408443772664038
Position 17934: 0.0007912101545723777
Position 436: 0.000752962740052698
Position 1128: 0.0007514589160037723
Position 15262: 0.000750280567127219
Position 254: 0.0007030837950565566
Position 1920: 0.0006453523014098152
Position 697: 0.0006259714199935008
Position 571: 0.0006089647641047092
Position 2639: 0.0005891054711675281
Position 543: 0.0005645081004274361
Position 14575: 0.0005641903466410333
Position 2693: 0.0005570347512005509
Position 2431: 0.0004946090820580772
Position 15399: 0.000467885073208105
Position 12601: 0.0004573950847966522
Position 2209: 0.0004534011707151071
Position 992: 0.0004221651641502758
Position 960: 0.00040282304490631035
Position 12402: 0.0003524475546466205
Position 1294: 0.0003450412750350125
Position 818: 0.0003422756780841593
Position 14537: 0.00029197754344294013
Position 15227: 0.00027905824174272414
Position 2371: 0.0002490707044612377
Position 2342: 0.0002479434874348964
Position 7603: 0.00021363160552269228
Position 7316: 0.00020486094608213813
Position 955: 0.00020154127201242226
Position 2535: 0.00018286833502782334
Position 548: 0.00018198707157425815
Position 598: 0.00017783478918611482
Position 14446: 0.00017263941092268811
Position 794: 0.00016521132794753234
Position 13831: 0.00014022563109269702
Position 2359: 0.00013278456415116263
Position 13958: 0.00012147456588771188
Position 261: 7.450651638674744e-05
Position 14407: 7.261029807652314e-05
Position 2497: 6.965338551843002e-05
Position 14671: 6.860358438176216e-05
Position 634: 6.204158233163888e-05
Position 2486: 6.0444520979451887e-05
Position 714: 5.730709366090939e-05
Position 974: 4.981748957147225e-05
Position 629: 4.761254420616169e-05
Position 232: 4.484195720305286e-05
Position 13686: 4.34856196337605e-05
Position 669: 4.270987774138384e-05
Position 14358: 3.716657084969018e-05
Position 14114: 3.332584681398585e-05
Position 2215: 2.842736482399449e-05
Position 703: 2.2620309496192177e-05
Position 581: 2.2492854579729e-05
Position 189: 2.0890015390176663e-05
Position 1389: 1.61960015262412e-05
Position 158: 1.3397056861395518e-05
Position 14450: 1.2298669119911229e-05
Position 177: 1.1361849343243848e-05
Position 552: 1.006321057942652e-05
Position 220: 8.966968193764712e-06
Position 11888: 7.452562765578057e-06
Position 194: 6.181328215958596e-06
Position 208: 4.712209822212776e-06
Position 201: 4.498720951773165e-06
Position 268: 3.671299503472365e-06
Position 559: 3.219612264571318e-06
Position 77: 2.946377443921249e-06
Position 181: 2.024803019908308e-06
Position 681: 1.8299013912322909e-06
Position 848: 1.5160891798913516e-06
Position 280: 1.3340092249652604e-06
Position 197: 1.2845193741082778e-06
Position 15300: 6.594587453673167e-07
Position 14616: 5.145884786216647e-07
Position 404: 1.0005442988511713e-07
Position 418: 9.490495102907701e-08
Position 408: 8.851887228950325e-08
Position 270: 4.5154248689263626e-08
Position 13870: 2.162484740898022e-08
Position 199: 7.001901428309867e-11
Position 117: 6.774384985299776e-11
Position 133: 1.0476297175485603e-11
Position 86: 1.0438907198862054e-11
Position 103: 6.231682271841776e-12
Position 125: 2.6126655022484286e-12
