Gene = Tmem183a
Position 520: 4.379812177698723e-09
Position 617: 3.839731370887464e-09
Position 558: 3.7096831235370067e-09
Position 560: 3.670580016900389e-09
Position 355: 7.655973706842302e-10
Position 1080: 2.7962100242953644e-10
Position 1127: 2.7765564160773343e-10
Position 361: 2.3585709850254936e-10
Position 588: 2.352739950439742e-10
Position 613: 2.3037237269426086e-10
Position 321: 1.8273494195178984e-10
Position 300: 1.1729766870269538e-10
Position 349: 4.0351318048895215e-11
Position 549: 1.9031838466454927e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 355: 0.9963581179343283
Position 7137: 0.9925864219054708
Position 6262: 0.8426301061629787
Position 1054: 0.814628985231923
Position 13784: 0.8112725223859133
Position 9543: 0.6996796381033085
Position 8841: 0.5522335426583062
Position 14680: 0.41025442668327866
Position 9142: 0.24779769120421477
Position 14328: 0.24117067955819288
Position 11748: 0.19957180335269212
Position 8905: 0.1570052080538246
Position 8844: 0.1509675729034828
Position 12544: 0.1304773286158988
Position 4221: 0.12872417550285617
Position 6844: 0.11834873447181242
Position 11798: 0.10883725312252641
Position 1002: 0.10146877927421671
Position 6265: 0.09840183186773625
Position 6944: 0.08109498056794881
Position 11581: 0.07374394811510425
Position 9563: 0.07281449424069623
Position 10959: 0.05941582614076291
Position 14654: 0.057576537684519126
Position 6907: 0.057087053433516916
Position 5737: 0.05362583137898628
Position 6889: 0.053115054672880614
Position 5470: 0.052434109575311263
Position 8040: 0.05191711229336461
Position 15084: 0.050568484788043426
Position 6815: 0.05033748031755587
Position 8140: 0.04951186997538289
Position 12980: 0.048336169430173014
Position 11710: 0.04805991423211023
Position 4231: 0.04488705362071244
Position 15842: 0.043373479648221754
Position 15545: 0.03339675390067087
Position 15201: 0.030823500712385227
Position 15239: 0.030783711135467788
Position 5705: 0.028063250677940306
Position 8116: 0.02279548242949243
Position 14105: 0.021198494480435093
Position 13182: 0.01940563501746703
Position 9222: 0.018941537440930908
Position 15198: 0.018131047192335964
Position 8932: 0.01727877421410532
Position 11961: 0.016903096981295333
Position 11679: 0.016886176850574593
Position 1078: 0.014545654464841995
Position 1142: 0.013685643420543453
Position 9102: 0.013330411931149259
Position 11439: 0.012072528043194471
Position 15394: 0.010722895933902644
Position 2756: 0.010415592370623965
Position 1086: 0.010243167068388946
Position 13010: 0.010045688103987111
Position 3308: 0.009793104411395349
Position 12178: 0.009726379147257758
Position 9099: 0.009717814753419695
Position 1349: 0.009690795781258995
Position 1145: 0.009118037721522382
Position 14258: 0.007428196027256794
Position 7451: 0.007239371031193246
Position 14424: 0.007025403144755021
Position 10213: 0.006999804640237784
Position 8168: 0.006649996491847125
Position 7518: 0.006585648113708699
Position 5787: 0.006202370357446307
Position 11839: 0.006181784929756801
Position 7967: 0.0059726491958141574
Position 8886: 0.005851297554703208
Position 8807: 0.005052733680422268
Position 3028: 0.005004512266636648
Position 8585: 0.004876555784202109
Position 6774: 0.004498461717386948
Position 1758: 0.004496533526801627
Position 1992: 0.004113406492600438
Position 9974: 0.003985716425443372
Position 8910: 0.003955346134789278
Position 1012: 0.0036942067579163675
Position 15274: 0.0035525401897053893
Position 1697: 0.0035281938074956097
Position 6407: 0.003416362984544619
Position 7741: 0.003379520333727676
Position 6589: 0.0033432669177980434
Position 5791: 0.0033196744043249692
Position 2095: 0.0031985659626854474
Position 7181: 0.0031561123158359134
Position 6629: 0.0031283944841798187
Position 4372: 0.003011757347416271
Position 5637: 0.0030024729120962895
Position 2234: 0.0028840878409706334
Position 5626: 0.0028600800468168513
Position 15701: 0.002780947034286267
Position 9778: 0.002694151084304154
Position 3385: 0.0024326119127206732
Position 8883: 0.002241068752416725
Position 129: 0.00218763280486533
Position 8710: 0.0021530902587009065
Position 1638: 0.0021131604303208937
Position 8673: 0.001969788248401488
Position 2271: 0.0018948023687454197
Position 2401: 0.001871836292916707
Position 1101: 0.0018282341059497776
Position 8935: 0.001728103129001408
Position 8085: 0.0016874940321873562
Position 15583: 0.0016111218821511439
Position 7535: 0.0014058625604418122
Position 15103: 0.0013326051534609195
Position 15627: 0.0013244488793482693
Position 7430: 0.0012135517352106313
Position 5454: 0.001191630595771736
Position 14711: 0.001185098996914061
Position 3342: 0.0011676331000397672
Position 8929: 0.0010941654280918426
Position 933: 0.001041993728772253
Position 2673: 0.0010412910141449786
Position 9227: 0.0009383846256192638
Position 6919: 0.0009373453525391326
Position 9115: 0.0008283146863485415
Position 1098: 0.0008148651223126127
Position 6924: 0.0007767111265829546
Position 2274: 0.0007355571073117493
Position 12658: 0.0007142130032931193
Position 133: 0.0006599001357742479
Position 4281: 0.0006388855382550516
Position 7116: 0.0006380453754342999
Position 4555: 0.0006297110599222011
Position 4235: 0.0006216420147380843
Position 9224: 0.0006141386454644064
Position 2038: 0.0005766992699751439
Position 5528: 0.0005712553800283354
Position 4637: 0.0005675097101978429
Position 1389: 0.0005564668529446743
Position 2921: 0.0005481587952005544
Position 10021: 0.0005371874688897433
Position 9878: 0.0005344894502883342
Position 1122: 0.0005280807319184711
Position 7416: 0.0005260189699531482
Position 8868: 0.0005227336428126802
Position 9276: 0.0005167134038000234
Position 3209: 0.0004968905917692636
Position 2490: 0.0004942726499692869
Position 8376: 0.00047900811150387515
Position 327: 0.0004737051063449771
Position 9522: 0.000464652515412336
Position 910: 0.00045826070177192534
Position 4037: 0.00045266998741168925
Position 8361: 0.00044133343356399013
Position 3497: 0.0004008225938042051
Position 9032: 0.0003955313576330773
Position 321: 0.0003953145007084965
Position 9674: 0.00036893032243281987
Position 5489: 0.00036454780882235106
Position 9893: 0.0003573605957776898
Position 7270: 0.00032596006900945817
Position 1663: 0.00032443044324032575
Position 2563: 0.00030884792439772764
Position 10319: 0.00029848811608206325
Position 2165: 0.0002915379944872678
Position 7638: 0.0002807725440359854
Position 7590: 0.0002517215494399719
Position 6539: 0.00024275922920978822
Position 6236: 0.0002362299513284584
Position 2578: 0.00023036864044717758
Position 1586: 0.00021970953900759377
Position 8195: 0.0002162541105930625
Position 297: 0.00020140775946973929
Position 4446: 0.00018488805852447958
Position 11436: 0.0001833241356424335
Position 3045: 0.0001769082260289766
Position 2582: 0.00017524667699878277
Position 4344: 0.0001721089531851837
Position 2416: 0.00016559968070938212
Position 8629: 0.0001646452264102267
Position 7393: 0.00016273946666278978
Position 10417: 0.00016159623709797343
Position 3075: 0.00015785520746875082
Position 8231: 0.00015531435171274496
Position 2600: 0.00015517285914389933
Position 669: 0.00015324107401517718
Position 620: 0.00014675571334507226
Position 2795: 0.0001416227362883326
Position 3247: 0.00012849458953179043
Position 2055: 8.847278704247509e-05
Position 10541: 8.558538002790776e-05
Position 168: 8.07281033207395e-05
Position 9077: 7.972617066640726e-05
Position 1164: 7.696800073509237e-05
Position 106: 7.680062016119625e-05
Position 624: 6.352190350705202e-05
Position 7868: 6.188717230119587e-05
Position 9242: 6.070471962023924e-05
Position 8675: 5.1363621358304696e-05
Position 7897: 4.3298308489132376e-05
Position 803: 3.9870300075618694e-05
Position 691: 2.9543157023423068e-05
Position 3339: 2.7854069395814735e-05
Position 2191: 2.5315935749832005e-05
Position 1168: 2.3658405054807654e-05
Position 7804: 2.0876670319737445e-05
Position 630: 1.9555708789318055e-05
Position 3434: 1.8456095544405603e-05
Position 7457: 1.8351535489187898e-05
Position 2010: 1.7317883756443833e-05
Position 718: 1.652315127959946e-05
Position 330: 1.5822788701271023e-05
Position 778: 1.4297393488914738e-05
Position 469: 1.3896816600394105e-05
Position 759: 1.2980871371051236e-05
Position 2370: 1.1936490659106429e-05
Position 633: 1.1792818677597375e-05
Position 1023: 1.1541626710383078e-05
Position 7651: 1.0900629731740165e-05
Position 800: 1.0782223658219818e-05
Position 177: 1.0644248609448422e-05
Position 7834: 8.805282896589019e-06
Position 7669: 8.05595812539733e-06
Position 2771: 7.564635446921099e-06
Position 2956: 7.2408953132086605e-06
Position 1423: 6.4336493024777325e-06
Position 170: 5.6201171725301814e-06
Position 308: 4.890658064401873e-06
Position 1359: 4.829785608516273e-06
Position 9924: 4.298707610115369e-06
Position 172: 3.989946235880473e-06
Position 7548: 3.7312226570598025e-06
Position 782: 2.2478746019481418e-06
Position 7690: 2.134075228578525e-06
Position 441: 1.5338201466628288e-06
Position 398: 1.437039533541649e-06
Position 738: 1.1928949282198492e-06
Position 2373: 1.115864155169821e-06
Position 883: 1.0087430773411034e-06
Position 2458: 1.0047968110735797e-06
Position 217: 7.899385974308106e-07
Position 732: 7.257085169603849e-07
Position 2431: 6.269792676612857e-07
Position 438: 6.102289741404844e-07
Position 1988: 6.028215223540526e-07
Position 9567: 5.910515358217849e-07
Position 1858: 5.706166815680248e-07
Position 788: 4.4155364688042677e-07
Position 8269: 4.2734160686341013e-07
Position 414: 3.931240733312267e-07
Position 7608: 3.852492989959789e-07
Position 2157: 3.456517433761701e-07
Position 823: 3.32949359545397e-07
Position 764: 2.944598697625052e-07
Position 1203: 2.9224167025857533e-07
Position 1172: 2.3006433560861158e-07
Position 734: 2.0283321820212572e-07
Position 418: 1.8444678846710633e-07
Position 186: 1.6867718534031683e-07
Position 8005: 1.489996497188483e-07
Position 7972: 1.3979416849655818e-07
Position 2763: 1.3159117155559275e-07
Position 1196: 1.2939830257889486e-07
Position 1179: 9.098588199266741e-08
Position 1206: 7.640207656412898e-08
Position 88: 6.03807414568266e-08
Position 1249: 5.168721979133461e-08
Position 1152: 3.42530250161308e-08
Position 1214: 2.6436025303998372e-08
Position 753: 2.0763429480344228e-08
Position 1212: 1.0741482402445331e-08
Position 642: 7.2495799462046245e-09
Position 1184: 7.211487533326351e-09
Position 252: 6.341379002008e-09
Position 490: 5.3759841857592705e-09
Position 1208: 4.095931619591809e-09
Position 1515: 2.0922585720293363e-09
Position 226: 1.3247002707329876e-12
Position 445: 1.2472848354374745e-12
Position 476: 1.2424641593191718e-12
Position 486: 2.3321750268847094e-13
