Gene = Etfa
Position 1721: 2.4040131845835265e-05
Position 313: 2.3754716486067385e-05
Position 3249: 2.0565762932061057e-05
Position 350: 1.91323708025214e-05
Position 109: 1.6218691439977264e-05
Position 344: 1.5764026473766644e-05
Position 17045: 1.3641825186340656e-05
Position 307: 1.1625520512858242e-05
Position 72: 1.1503517165611966e-05
Position 129: 1.0931472303905407e-05
Position 97: 8.439753709890752e-06
Position 17025: 7.975096801952837e-06
Position 271: 4.38073648605514e-06
Position 217: 4.0127297435022276e-06
Position 329: 3.646531491709907e-06
Position 16716: 3.3905149357907134e-06
Position 66: 2.2094807944800803e-06
Position 176: 7.529370544334083e-07
Position 681: 3.8419831397726244e-07
Position 37: 2.3662689261462415e-07
Position 112: 1.327710072252437e-07
Position 47: 2.1345439500851145e-08
Position 22: 1.725780783416616e-08
Position 719: 5.759450098063201e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.9862591157959415
Position 24732: 0.9830338628988257
Position 29887: 0.9503066325826838
Position 16598: 0.9476554872555044
Position 12078: 0.8818482093397313
Position 23313: 0.86556658359022
Position 25439: 0.7108940564259381
Position 26904: 0.3918533605309535
Position 44382: 0.3224890868575899
Position 21407: 0.2482915217852736
Position 7341: 0.18843478477175032
Position 41252: 0.1873591474962365
Position 14039: 0.16129033934184142
Position 26680: 0.14354404632367157
Position 37587: 0.12420374115210728
Position 4815: 0.11904840372052014
Position 11096: 0.1187858081689846
Position 12099: 0.11773817375444688
Position 13866: 0.11146114066668908
Position 25244: 0.10870871088250139
Position 14090: 0.0976567748983205
Position 26432: 0.09741437284068606
Position 9920: 0.09144087201780954
Position 26846: 0.08583830288490397
Position 33455: 0.07893217781310481
Position 8774: 0.0767360226631384
Position 11723: 0.0714172324997325
Position 36233: 0.0713384775501455
Position 27130: 0.06537077117902652
Position 25406: 0.059897111741897886
Position 22993: 0.04843674589581145
Position 12549: 0.043632398755749424
Position 13713: 0.040967030595765466
Position 8355: 0.039613303706495885
Position 7363: 0.03853670438367861
Position 7272: 0.035210665107580814
Position 29844: 0.03356856092985186
Position 316: 0.030962600026752045
Position 13614: 0.03044298431655555
Position 21220: 0.027850742721415817
Position 12395: 0.022970073593251924
Position 9893: 0.02239742007577294
Position 31512: 0.02166738210204808
Position 27134: 0.021344434394973074
Position 26795: 0.021321924219432957
Position 30540: 0.021009551643135106
Position 41116: 0.020366667304793522
Position 37569: 0.019607198356380903
Position 36631: 0.019185412814711682
Position 30521: 0.01881717370657067
Position 26955: 0.01874733806189851
Position 12323: 0.017218244132931403
Position 25446: 0.01674996638277907
Position 37387: 0.01671173745667149
Position 26626: 0.016490588193125454
Position 27098: 0.015445307806276261
Position 33708: 0.015343149144304099
Position 7253: 0.015330869255259864
Position 25457: 0.015097749433381307
Position 482: 0.014752763257016273
Position 7196: 0.014555442720961839
Position 3895: 0.012947679693078933
Position 16600: 0.012854542703448211
Position 7417: 0.012478970493294122
Position 9926: 0.012338980199626945
Position 445: 0.012066936641770712
Position 35171: 0.011736773680971995
Position 9242: 0.01142922339037828
Position 489: 0.011422476500339441
Position 8390: 0.010244716446674297
Position 32270: 0.010173481193132144
Position 11173: 0.008678406598069557
Position 26445: 0.008488741745699914
Position 16630: 0.007633996918367911
Position 9833: 0.007142334922233105
Position 9795: 0.0070959960239798375
Position 26376: 0.0069561784055055835
Position 23952: 0.006543956281047344
Position 26717: 0.006473755377161503
Position 12380: 0.006161466006720951
Position 33373: 0.005955093413169167
Position 26266: 0.005456800509982814
Position 18972: 0.005258109639015661
Position 26748: 0.005245711699067296
Position 9222: 0.005234811797068301
Position 25120: 0.004883987485305219
Position 4075: 0.0047663806796462045
Position 8429: 0.004557618889759822
Position 20020: 0.004451400368921292
Position 34764: 0.004156066829169152
Position 25307: 0.00411277953599958
Position 32380: 0.004054171229696072
Position 17980: 0.0037672108449555803
Position 26751: 0.0037133770462771526
Position 33945: 0.003710407192060597
Position 16142: 0.003702489597813583
Position 34363: 0.0036956251272306003
Position 25336: 0.0035364785058507302
Position 34304: 0.003344854649272905
Position 20188: 0.0032599225730325196
Position 466: 0.0032449941363219053
Position 32758: 0.0032057458532993607
Position 7173: 0.003175474411962191
Position 20222: 0.00314436173070294
Position 12785: 0.003022764736382098
Position 12723: 0.0029468926554807665
Position 31151: 0.0025390238500748842
Position 12416: 0.0025348590709794593
Position 33973: 0.0024932090218885896
Position 3938: 0.002454858813713601
Position 17825: 0.002388109754423575
Position 34573: 0.00225734220942659
Position 29822: 0.0021384303907302704
Position 4019: 0.0021229864991735106
Position 25469: 0.002067067226604372
Position 3804: 0.0020440605319161915
Position 25216: 0.0020402835388082206
Position 18008: 0.0019044505959965503
Position 30049: 0.0018444361238987785
Position 31365: 0.0017901151820629568
Position 31616: 0.0016357857158199904
Position 28081: 0.001588466540822361
Position 25641: 0.0015244798614267535
Position 24109: 0.0014581406437377028
Position 32190: 0.00133952591645018
Position 33849: 0.0013330812081583782
Position 28101: 0.0013011976236591263
Position 24610: 0.0012980296216124018
Position 32210: 0.0012943062142945084
Position 2854: 0.0012651336846109583
Position 17944: 0.0012334672375258356
Position 34227: 0.0011577596316477154
Position 28039: 0.0011278489806106286
Position 25619: 0.0010729169779606724
Position 17262: 0.0010636810441026477
Position 965: 0.0009690950471844406
Position 461: 0.0009593068986215828
Position 26412: 0.0008859677720214693
Position 320: 0.000870185351219461
Position 33719: 0.0008594256532337069
Position 19006: 0.0008573216405972652
Position 5446: 0.0007397187141373386
Position 20413: 0.0006908488411206359
Position 275: 0.0006824613743374209
Position 8165: 0.0006394486261891854
Position 18888: 0.000588724349721732
Position 30064: 0.0005810614513392411
Position 27691: 0.0005790859618653286
Position 3784: 0.0005699676522431074
Position 26344: 0.0005578210591096746
Position 25705: 0.0005393999426795235
Position 1879: 0.0005070106490360739
Position 30371: 0.0004990455605688812
Position 27796: 0.0004961132280770133
Position 24543: 0.0004898623871748747
Position 25686: 0.00045216215232238
Position 30439: 0.0004507419595793508
Position 2102: 0.00038757945121696184
Position 30805: 0.00036850831223717874
Position 17377: 0.00032096257780467097
Position 281: 0.00030700043122140264
Position 1857: 0.0002965942912689885
Position 2863: 0.00025863583798275443
Position 1164: 0.00025117069225679084
Position 27062: 0.00021854092051054778
Position 3338: 0.0002145484787923079
Position 1134: 0.00020414539552674014
Position 1491: 0.00019218718341392356
Position 516: 0.0001788608755701392
Position 2174: 0.00016973085792614578
Position 1913: 0.00016043213975647046
Position 28682: 0.00014111864484800616
Position 518: 0.00014077000776755407
Position 26995: 0.00013358668659553367
Position 30888: 0.00012891978038584163
Position 31379: 0.00012459595847680917
Position 1221: 0.0001241375965387678
Position 2869: 0.00010821220605703053
Position 1274: 0.0001065972599365756
Position 9778: 0.00010431799106156024
Position 5392: 0.0001038562260663651
Position 1107: 9.172793167608914e-05
Position 1204: 9.150218923834207e-05
Position 25746: 6.696138689790508e-05
Position 27345: 5.683110261397935e-05
Position 26555: 5.6098382486953836e-05
Position 3180: 5.587450764695625e-05
Position 2774: 5.560006845457725e-05
Position 1089: 5.349497023440357e-05
Position 29337: 5.284633722541867e-05
Position 5578: 5.098271325895052e-05
Position 27763: 4.774767334823231e-05
Position 30149: 4.663337578139598e-05
Position 25881: 4.488837913784791e-05
Position 882: 4.4224035127424815e-05
Position 1033: 4.006509465323745e-05
Position 3641: 3.920271739958025e-05
Position 1238: 3.758142556947945e-05
Position 1170: 3.684204716867327e-05
Position 565: 3.240425448631994e-05
Position 16633: 3.11409401482637e-05
Position 1778: 2.926906171994257e-05
Position 30181: 2.4037692210433355e-05
Position 26502: 2.347226547131255e-05
Position 530: 1.8339347468837626e-05
Position 27231: 1.723736598458274e-05
Position 30115: 1.4076093565012944e-05
Position 2513: 1.3783945118678128e-05
Position 25648: 1.3652716228834957e-05
Position 1535: 1.3346400427977859e-05
Position 1929: 1.3108902865447992e-05
Position 1115: 1.2941002076640057e-05
Position 16875: 1.1801186520013836e-05
Position 684: 1.083007462249539e-05
Position 3592: 1.074798957788238e-05
Position 751: 1.0118348236166281e-05
Position 25666: 8.881670723253922e-06
Position 25994: 8.722848647155239e-06
Position 1224: 7.4634242647001264e-06
Position 1503: 6.809515368020732e-06
Position 25149: 6.4466134979437366e-06
Position 649: 6.426262229537647e-06
Position 17779: 6.019496624495291e-06
Position 16822: 4.982430026461487e-06
Position 329: 4.736131485552882e-06
Position 16792: 4.3857839077758785e-06
Position 991: 4.003060343178024e-06
Position 1248: 3.65964135674769e-06
Position 17282: 2.8650167338194973e-06
Position 25712: 2.4176903372587285e-06
Position 17010: 4.47521534042301e-07
Position 25168: 1.8400332633742108e-07
Position 16681: 8.338248057503167e-10
