Gene = Gatb
Position 1992: 0.00016058898221479103
Position 899: 0.00015641327971521144
Position 1176: 0.00011811553932391092
Position 2059: 0.00010736305562625876
Position 452: 7.05740358588051e-05
Position 841: 6.317042561681215e-05
Position 1122: 6.148947189548432e-05
Position 778: 5.291227974408411e-05
Position 346: 4.837128939096509e-05
Position 520: 4.596425381436921e-05
Position 833: 4.519695540126684e-05
Position 1492: 4.002793352288576e-05
Position 979: 2.860098439089158e-05
Position 455: 2.7625191829287112e-05
Position 1636: 2.4333665114102912e-05
Position 816: 2.1817699266950545e-05
Position 710: 1.9193757190387644e-05
Position 542: 1.884144762601129e-05
Position 729: 1.810641647645514e-05
Position 665: 1.506643345947153e-05
Position 284: 1.4051185346380565e-05
Position 1588: 8.187787846684746e-06
Position 3635: 5.6632389750596445e-06
Position 2821: 1.89319748741469e-06
Position 3384: 1.7738058841511581e-06
Position 3477: 1.6139443591671725e-06
Position 2146: 1.466540085476443e-06
Position 3574: 1.3659983650968337e-06
Position 2168: 8.079535220696884e-07
Position 3455: 7.934709064758614e-07
Position 1974: 7.646790208100266e-07
Position 3086: 6.56615786947558e-07
Position 3595: 3.873131406932716e-07
Position 3617: 3.857093329480946e-07
Position 2272: 2.2052877139500674e-07
Position 3389: 2.0493117573482585e-07
Position 2330: 1.2651458433601105e-07
Position 2240: 7.905209540471529e-08
Position 2213: 7.640632909790527e-08
Position 2243: 6.095332344969852e-08
Position 2318: 4.985169107331847e-08
Position 2889: 4.335314532265759e-08
Position 5384: 3.6930558786691716e-08
Position 2335: 2.051083688373231e-08
