Gene = Cxcl17
Position 826: 2.024368884552845e-05
Position 1667: 1.6415905507594695e-05
Position 5264: 1.6314113028752858e-05
Position 5565: 1.61691577256569e-05
Position 304: 1.606096291580937e-05
Position 3526: 1.456552765968959e-05
Position 5664: 1.3362803580950874e-05
Position 360: 1.1088252172626084e-05
Position 556: 1.0770572733633403e-05
Position 954: 1.0349528843032475e-05
Position 4293: 9.405777450676398e-06
Position 1276: 9.078373453653305e-06
Position 4060: 8.495077929613811e-06
Position 352: 8.434828943836034e-06
Position 4971: 8.31654443667794e-06
Position 3828: 8.14938602364711e-06
Position 4009: 6.924810533315046e-06
Position 3797: 5.843359475052723e-06
Position 1200: 5.640490861141201e-06
Position 1732: 5.119638252049399e-06
Position 1926: 5.069671055484019e-06
Position 3980: 4.98867812486921e-06
Position 4041: 4.61611214689435e-06
Position 3215: 4.149992647749287e-06
Position 1073: 4.097647458910518e-06
Position 2702: 4.04758233249438e-06
Position 918: 3.7514772121119565e-06
Position 3153: 3.4504109069868853e-06
Position 524: 3.4184087218377397e-06
Position 3475: 3.4183318701182044e-06
Position 1302: 3.325190633741066e-06
Position 867: 3.3105602019435287e-06
Position 3111: 3.259761810671619e-06
Position 544: 3.1103075348750898e-06
Position 2483: 2.841435157823719e-06
Position 2544: 2.7434365574074e-06
Position 538: 2.4900119563962306e-06
Position 2432: 2.3544077700219715e-06
Position 2252: 2.3173906174534487e-06
Position 1943: 1.9462306028676823e-06
Position 747: 1.936210769504392e-06
Position 2653: 1.9019833701713827e-06
Position 761: 1.7774927004023783e-06
Position 1793: 1.7487983997146126e-06
Position 2375: 1.7361220440894237e-06
Position 1253: 1.4682189684876396e-06
Position 2111: 1.4071436139202043e-06
Position 1971: 1.3777409442896017e-06
Position 2131: 1.3634213157080078e-06
Position 145: 1.2800682032073852e-06
Position 1228: 9.071561490735046e-07
Position 482: 4.246544054565522e-07
Position 767: 4.101513962002365e-07
Position 652: 3.6348858372322005e-07
Position 673: 2.7091992510592527e-07
Position 510: 2.601966304706824e-07
Position 446: 2.564345375794363e-07
Position 840: 2.504320648911851e-07
Position 423: 2.465811455747126e-07
Position 668: 2.43126724316895e-07
Position 563: 2.1934291204040988e-07
Position 528: 1.4920011551365635e-07
Position 843: 8.33458136369028e-08
Position 987: 6.541539821917043e-08
Position 1869: 5.95743069764983e-08
Position 1575: 5.164988932582209e-08
Position 793: 3.932062662998786e-08
Position 567: 3.407795287606369e-08
Position 774: 2.360747022746864e-08
Position 170: 4.830542514297187e-09
Position 173: 1.3861924381949286e-09
Position 79: 1.9175061224674475e-10
Position 96: 2.419386247091782e-11
Position 111: 8.600314419789946e-12
Position 118: 8.43385955378142e-12
Position 87: 4.593495999019893e-12
Position 457: 1.98501459203493e-12
Position 100: 5.790711814855402e-13
Position 184: 1.4776206366460354e-14
