Gene = Ccpg1
Position 28748: 0.002660024517791867
Position 13930: 0.002203861743003039
Position 14365: 0.0017785659290885329
Position 264: 0.001620618482589753
Position 17624: 0.0011131109990967416
Position 16796: 0.0009488915945631833
Position 14636: 0.0008429749329751091
Position 14098: 0.0007549173540786949
Position 18211: 0.0007399442746509298
Position 14351: 0.0007229364350772957
Position 14335: 0.0007128192595929574
Position 19937: 0.00021916172066462208
Position 480: 4.2706805539226124e-05
Position 26363: 4.04552899123995e-05
Position 203: 2.7844112512400373e-05
Position 151: 1.2166436938147229e-05
Position 449: 2.0532445806111622e-06
Position 218: 1.82947971559034e-06
Position 513: 1.7763402937067999e-06
Position 506: 5.700467981695105e-07
Position 463: 4.963817374813497e-07
Position 385: 2.505934679818108e-07
Position 16: 9.344806102097963e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 24867: 0.9999765506058061
Position 14033: 0.8766441753733906
Position 13594: 0.8609574172435297
Position 11972: 0.8523038625177967
Position 16247: 0.841328025334332
Position 29902: 0.7787963471340821
Position 18397: 0.6594727791590852
Position 20225: 0.4593876698401358
Position 7064: 0.3971945729315518
Position 8100: 0.3748572102425577
Position 28534: 0.22418109546627277
Position 16576: 0.16970732873415742
Position 6985: 0.16591221571774847
Position 30679: 0.16469565431505803
Position 30709: 0.15987485516225636
Position 27741: 0.14225070733946632
Position 18432: 0.139150166899883
Position 29854: 0.1290953353086284
Position 7033: 0.12594699106542184
Position 30325: 0.12115524736160271
Position 20211: 0.11560579087454792
Position 30768: 0.11257689649807477
Position 6279: 0.08619018865092809
Position 20284: 0.08281715386573164
Position 11793: 0.08048445252008704
Position 15633: 0.07611848933524275
Position 22178: 0.06973738465534397
Position 7330: 0.06621870444576802
Position 21695: 0.05388264154924298
Position 4488: 0.05245620646903583
Position 21825: 0.04505783106107216
Position 30787: 0.04415762235483159
Position 30219: 0.042895233020040835
Position 26500: 0.04220504728400602
Position 12335: 0.04194994069878082
Position 16297: 0.02969715254364756
Position 22575: 0.029684587487069793
Position 21204: 0.026645901990591764
Position 17414: 0.026544549566615023
Position 7109: 0.025863302605230776
Position 7299: 0.02531088642542949
Position 16697: 0.024298020944100773
Position 30837: 0.023492008741278124
Position 30468: 0.02183516252036288
Position 24472: 0.020423644884458053
Position 26281: 0.019415280134876246
Position 25563: 0.01786950655805567
Position 6156: 0.017222167339223795
Position 16414: 0.01718356262914159
Position 7223: 0.015249352580217397
Position 25115: 0.014380218747981515
Position 13628: 0.01397489737331508
Position 25131: 0.01380035452332692
Position 19803: 0.013430088158367154
Position 13449: 0.013422869808579629
Position 21963: 0.013088031516742548
Position 16509: 0.01194671875070084
Position 30224: 0.011254981938329717
Position 21708: 0.01121689946439039
Position 13974: 0.010772114926926177
Position 30689: 0.010443700482454457
Position 12967: 0.010279905675848324
Position 6167: 0.010075948183656194
Position 12674: 0.009704469781592565
Position 16272: 0.009523766982146697
Position 12995: 0.00946867913278836
Position 25084: 0.009211729529348225
Position 20230: 0.008832741419730537
Position 20116: 0.008821948550414873
Position 6181: 0.008686470866632918
Position 30487: 0.008667452539540576
Position 14257: 0.008248993922816297
Position 29874: 0.008162370477712778
Position 4504: 0.007646451183790864
Position 29807: 0.007570477502722597
Position 16334: 0.007298616748606494
Position 16551: 0.007063855595232442
Position 6939: 0.006817335805721883
Position 6222: 0.0067881395453802855
Position 18638: 0.0065729052123520565
Position 15960: 0.006498803939077592
Position 28422: 0.006285213471061271
Position 7972: 0.006116534425644696
Position 30380: 0.006020210844668578
Position 25070: 0.005988976128322833
Position 8455: 0.005925189594602602
Position 13799: 0.005843263209670199
Position 30712: 0.005523448881930287
Position 19144: 0.005498745446485948
Position 11632: 0.005497992818009474
Position 30621: 0.00539292830233772
Position 27284: 0.00537647331404491
Position 14002: 0.0052585489998690435
Position 18676: 0.005066529905395903
Position 6916: 0.005050056553726462
Position 18456: 0.005039527979319122
Position 16417: 0.004605077876922847
Position 30086: 0.004432553867903767
Position 25625: 0.004410186766549687
Position 6920: 0.0042742036902196036
Position 28794: 0.004234661893948836
Position 27394: 0.00395559398791851
Position 30108: 0.0037570994535575932
Position 28824: 0.0035884733894841463
Position 6025: 0.0035640847108707628
Position 6045: 0.003355777846431689
Position 14578: 0.0033333997790721695
Position 16118: 0.0033239839640711805
Position 4541: 0.0033108110468948455
Position 28241: 0.0032806978242308393
Position 17537: 0.0031665782403457327
Position 30360: 0.0031124625339009416
Position 15761: 0.0029465779067274988
Position 14465: 0.002499993782595195
Position 28493: 0.0024434671424405745
Position 5829: 0.002443292759404673
Position 12539: 0.002418286821857726
Position 16722: 0.0023644898742942668
Position 4492: 0.002273546390129072
Position 4466: 0.00224588907326222
Position 6777: 0.00223279835391011
Position 30721: 0.0022293479649656
Position 4155: 0.002193400193530409
Position 3287: 0.002146453696811561
Position 15822: 0.0020277803861698
Position 3352: 0.0019200383041518864
Position 25477: 0.0019197259617934645
Position 17551: 0.001826249127560568
Position 18318: 0.0018208299232228915
Position 17228: 0.0018180948238532683
Position 25680: 0.001742754308184462
Position 18680: 0.0017238342740512269
Position 8360: 0.0015447971826265815
Position 26647: 0.0015319690466560586
Position 26049: 0.0014989377516283506
Position 30341: 0.0014983398293636687
Position 16253: 0.0014962053494411713
Position 18358: 0.0014069474641206017
Position 17376: 0.001392719921343967
Position 4249: 0.0013282219892271506
Position 3606: 0.001281571055578774
Position 15892: 0.001266713911394552
Position 19075: 0.0012490065079632869
Position 4421: 0.0012219195035850679
Position 3610: 0.0011857380228704024
Position 4510: 0.0011180516389233265
Position 3262: 0.0011175675244622166
Position 1051: 0.0010405753704130446
Position 15895: 0.0010284809967179087
Position 14037: 0.0010020954253450946
Position 1007: 0.0009544347786522204
Position 13700: 0.0008897616846515629
Position 15479: 0.0008806185075551999
Position 29947: 0.0008791029064132527
Position 18096: 0.0007399442746509297
Position 26205: 0.0007356946768250704
Position 3196: 0.0006932363128519889
Position 26143: 0.0006463519867152004
Position 3496: 0.0006364583602516644
Position 1003: 0.0006158209111826906
Position 19235: 0.0005987129586004325
Position 14427: 0.0005330543585481345
Position 4535: 0.00039244845986501135
Position 26089: 0.00038703075944820345
Position 25324: 0.0003559150658625004
Position 25746: 0.00035136146572490364
Position 16515: 0.00033469519342358523
Position 1134: 0.0003110260517164674
Position 13401: 0.00029752466694285686
Position 21312: 0.0002655168942681949
Position 26546: 0.0002557332829441917
Position 3380: 0.0002409739601392729
Position 25600: 0.00018547449973309584
Position 4053: 0.00015970105106310423
Position 29686: 0.0001587138851194147
Position 4169: 0.00015098194494648226
Position 4024: 0.00011388171234484537
Position 3937: 9.595821352582623e-05
Position 3956: 8.642268471607004e-05
Position 4132: 8.621774008435975e-05
Position 4089: 8.530559506236182e-05
Position 3359: 7.263192699079637e-05
Position 3354: 5.8039716553977555e-05
Position 3406: 5.390167030173724e-05
Position 25090: 3.371221922213963e-05
Position 25135: 3.184923964448566e-05
Position 818: 1.9906485682842992e-05
Position 845: 1.888211032544279e-05
Position 1073: 1.670474962046948e-05
Position 1118: 1.279400820409031e-05
Position 1099: 1.1362929732453857e-05
