Gene = Dpt
Position 24675: 0.08661225534298067
Position 26855: 0.07849133351444927
Position 2546: 0.07659229488515353
Position 27111: 0.07646922698047888
Position 26740: 0.07565956896665339
Position 26347: 0.0742840498857219
Position 4760: 0.07174016476895788
Position 1503: 0.06880975417378783
Position 5215: 0.06230263407326871
Position 5062: 0.05655106600901412
Position 2023: 0.05271059092459458
Position 525: 0.04951769694708213
Position 13202: 0.04419751548058073
Position 26909: 0.04043329271984755
Position 14596: 0.0383272293081531
Position 25413: 0.038181905557750896
Position 27571: 0.03668200209187086
Position 1638: 0.03268094238381544
Position 7432: 0.03262344797974161
Position 786: 0.03246223333630056
Position 3951: 0.03105080170151663
Position 2644: 0.031000439545388003
Position 25607: 0.029214624576743783
Position 13205: 0.028386955325625577
Position 4458: 0.027192252049612262
Position 1543: 0.025999879265925747
Position 14316: 0.023952227355653073
Position 26114: 0.023608630166314377
Position 24018: 0.021730951032909902
Position 6805: 0.018422025890918577
Position 2666: 0.01688203937639049
Position 8793: 0.015805605097871267
Position 23021: 0.013374301120555423
Position 1547: 0.012402054718500307
Position 613: 0.01108614017060551
Position 6693: 0.01007872106255413
Position 25005: 0.009905253123204552
Position 5357: 0.009588070132496818
Position 5791: 0.00922265317851741
Position 6746: 0.009192541611267951
Position 22992: 0.008656403477169622
Position 26815: 0.00836432503030449
Position 2008: 0.008259429496058051
Position 25241: 0.00766847338045065
Position 16857: 0.007634556987713365
Position 4003: 0.0073421282793001055
Position 1884: 0.007105067500854715
Position 26829: 0.0069530960307362276
Position 4383: 0.006838091180931195
Position 624: 0.006810547814687586
Position 1770: 0.0065999652801099545
Position 24649: 0.006512913380207499
Position 5179: 0.0064794331077614314
Position 7714: 0.005753405837075985
Position 1568: 0.005135666250600937
Position 15854: 0.003916739406888721
Position 14645: 0.003716062061996956
Position 2712: 0.003585225485676938
Position 2065: 0.0033730722195737597
Position 586: 0.0031436043099230377
Position 1407: 0.003101616235543128
Position 2629: 0.003098234609772233
Position 5486: 0.0030278435797604086
Position 7766: 0.003010341392946261
Position 24559: 0.0029800065429384714
Position 1345: 0.0025874719979786863
Position 2037: 0.0024507242300653817
Position 335: 0.00238914417095609
Position 1572: 0.002381009705606576
Position 1599: 0.0023704952916746547
Position 22774: 0.0022931977380573824
Position 25103: 0.002245326841106757
Position 24906: 0.002244348704630154
Position 3898: 0.002236625416099881
Position 1830: 0.002130848936704831
Position 2197: 0.0021204464500265727
Position 5083: 0.0021170712409470925
Position 1778: 0.002090176776599151
Position 2590: 0.0019366571189484705
Position 25062: 0.0019150258026888964
Position 13274: 0.0017956094013931155
Position 661: 0.0017775779679365506
Position 13222: 0.001743019176990808
Position 12472: 0.001698735074359416
Position 22078: 0.0016752796449015404
Position 3984: 0.0016691340227501976
Position 22927: 0.0015890336026548547
Position 4068: 0.0014433482962130043
Position 278: 0.0014212541770627714
Position 13089: 0.0014122004991585268
Position 14593: 0.0013698231789717455
Position 15881: 0.0013599245858350606
Position 24138: 0.0012961681254207076
Position 1821: 0.0012892744930438633
Position 23045: 0.0012648903832315947
Position 26842: 0.0012510117774246893
Position 708: 0.0012397231548750274
Position 27080: 0.0012148030495746386
Position 13317: 0.001132713872898253
Position 1480: 0.0011291490846287071
Position 1744: 0.0010805603814095317
Position 3854: 0.0010595849708892042
Position 821: 0.001051013869614842
Position 4324: 0.0009085031112193388
Position 250: 0.0008679511671315672
Position 5114: 0.0007896911166746997
Position 540: 0.0007316504983025105
Position 1644: 0.0007294601137870158
Position 13211: 0.0007086755007217905
Position 1890: 0.0006871248579400733
Position 1134: 0.0006599847906019083
Position 1320: 0.0006548156798136222
Position 133: 0.0006386118410639529
Position 1525: 0.0005367171828687283
Position 643: 0.0004045714346872492
Position 1222: 0.00035050475660871764
Position 1415: 0.0003435841173468268
Position 12477: 0.0003383552175834715
Position 1196: 0.0003345887754299143
Position 553: 0.0003021693596577742
Position 1652: 0.0002930452693936689
Position 13014: 0.00029115549777248244
Position 1007: 0.0002841126036495832
Position 1020: 0.00027517010108164304
Position 174: 0.0002732989225075595
Position 686: 0.00026837266638624535
Position 220: 0.0002555856698051184
Position 469: 0.0002410422019977155
Position 2840: 0.00023592618460721443
Position 1253: 0.0002118836574054352
Position 12492: 0.0002055061812264512
Position 285: 0.0001889222695333893
Position 565: 0.00017346538484782874
Position 472: 0.0001721944682435165
Position 282: 0.0001603031985393468
Position 1356: 0.000155447694313766
Position 299: 0.00015220758482014082
Position 14692: 0.0001441383947045433
Position 171: 0.00013112221313389796
Position 5515: 0.0001232814740176817
Position 3814: 0.00012176105043638788
Position 1974: 0.00011835694967644019
Position 1299: 0.00011302432173676107
Position 12418: 0.00010862407951282449
Position 2673: 0.00010581908580446828
Position 289: 9.188960000632823e-05
Position 377: 8.016965692198211e-05
Position 1101: 7.962330944364324e-05
Position 698: 7.173665400954566e-05
Position 26866: 7.112693824067315e-05
Position 144: 6.28032072130338e-05
Position 227: 6.027229388154196e-05
Position 1392: 5.303106644674313e-05
Position 266: 5.2115688904132414e-05
Position 259: 5.0366660457005796e-05
Position 688: 4.922380205547917e-05
Position 630: 3.828661208524965e-05
Position 12504: 3.681684642843899e-05
Position 13173: 3.0768021303392096e-05
Position 13180: 2.8779180050295057e-05
Position 2073: 2.2579720835384873e-05
Position 1923: 1.810929292975328e-05
Position 24797: 1.746671512897442e-05
Position 1925: 1.739461388818246e-05
Position 673: 1.7177459559059205e-05
Position 14435: 1.2022616028313246e-05
Position 2236: 1.1699769035835907e-05
Position 23145: 1.0976394698014738e-05
Position 13161: 1.0659049264298167e-05
Position 2046: 9.979226681403412e-06
Position 712: 9.292207769847209e-06
Position 2067: 7.428313726755907e-06
Position 180: 5.869916365117105e-06
Position 1262: 9.882160934524858e-07
Position 1154: 7.134589100961289e-07
Position 354: 3.235068002914404e-07
Position 234: 3.008293513089368e-07
Position 369: 2.7061391345859684e-07
Position 12719: 2.332537131869214e-07
Position 345: 1.9845062567474366e-07
Position 366: 1.4314060298760723e-07
Position 269: 1.1937330218941227e-07
Position 403: 2.3235377675189186e-08
Position 400: 2.0929382737027575e-08
Position 452: 1.3282867924713844e-08
Position 449: 3.262877090687667e-09
Position 415: 3.0040007244119443e-09
