Gene = Ostc
Position 8519: 0.021577399522506306
Position 7703: 0.021473490436043064
Position 7482: 0.019822197551511374
Position 12820: 0.018937909778255445
Position 11359: 0.01797336836316318
Position 5711: 0.01768613130853343
Position 12858: 0.017335727870138873
Position 5560: 0.015583211515601499
Position 13451: 0.012652573682366518
Position 7197: 0.011852875728342345
Position 10753: 0.009683437115991761
Position 12816: 0.00961598072487628
Position 5524: 0.009556166125101675
Position 5989: 0.009033697016514176
Position 11570: 0.008932926708884832
Position 5302: 0.008680611919811393
Position 10440: 0.00839140187998275
Position 11168: 0.0081577567423083
Position 4761: 0.008150535357310435
Position 6930: 0.007581835473121859
Position 1412: 0.006945935902784526
Position 13035: 0.006789644226294699
Position 1562: 0.006777239539687412
Position 12823: 0.006753707476098487
Position 10383: 0.006739266620998094
Position 9745: 0.006300730654437412
Position 13314: 0.00572161846028915
Position 7521: 0.005612851864542898
Position 581: 0.005602178388861572
Position 11641: 0.004897389056432658
Position 4168: 0.0040730259850751595
Position 12473: 0.004028376820486324
Position 12788: 0.003944004749748044
Position 8721: 0.003933789660895511
Position 8190: 0.003840375324727729
Position 4535: 0.0038060338911769516
Position 12643: 0.0038017271470708086
Position 9726: 0.0037025854882671433
Position 9448: 0.0036188706006572923
Position 11065: 0.0035935912069446673
Position 9407: 0.0035521311888449332
Position 4736: 0.0034635824266381855
Position 1608: 0.0034117172381848576
Position 6601: 0.0033283354829363753
Position 9984: 0.0032885381021898496
Position 8543: 0.0031445167282996194
Position 3729: 0.003134089886584943
Position 8630: 0.0030623025587447226
Position 6212: 0.00286802856767083
Position 6798: 0.0027609132763704645
Position 2546: 0.002744900620818668
Position 2236: 0.0026992197493349588
Position 2590: 0.0025912195747587077
Position 3370: 0.0025034478085767236
Position 7355: 0.002329331818198243
Position 8593: 0.002271342702940783
Position 9195: 0.002108649556637485
Position 8015: 0.002030432348039326
Position 7290: 0.0019487112450245051
Position 5969: 0.0019304551911227398
Position 9640: 0.0018112343247968614
Position 6915: 0.0017513225757237894
Position 10868: 0.0017322336585931983
Position 5182: 0.0017249521257273462
Position 6545: 0.0017236493651383734
Position 9956: 0.0016932112573447243
Position 2183: 0.0016425342454805631
Position 11406: 0.0016282159171179635
Position 9004: 0.0015879254608418608
Position 5743: 0.0015589546540054917
Position 2479: 0.0015539425945901297
Position 9596: 0.0015314752526631613
Position 9079: 0.001518732003534164
Position 9624: 0.001484240924631077
Position 7071: 0.0014734988789922828
Position 5467: 0.001424048083192249
Position 6894: 0.0013526551651856622
Position 7144: 0.0013284377993739392
Position 10757: 0.0013123781990856378
Position 3905: 0.0012638687428076958
Position 5350: 0.001236790257799053
Position 2446: 0.0012013011955410134
Position 2271: 0.0011968075036060846
Position 8696: 0.001187173328479564
Position 8325: 0.0011858500189281809
Position 8531: 0.0011774765191523101
Position 3434: 0.0011649063198753856
Position 5335: 0.0011373926901741564
Position 3982: 0.0010965758171078111
Position 5672: 0.0010737778537652542
Position 2468: 0.0010455151162510196
Position 5642: 0.0010451794091157834
Position 8739: 0.0010402180979736833
Position 410: 0.0010103115753126593
Position 6838: 0.0009661198749292056
Position 7082: 0.0008993445853980675
Position 2543: 0.0008790096752228975
Position 5676: 0.0007663306819847283
Position 8169: 0.0007594904426324859
Position 1310: 0.0007443179852282578
Position 7377: 0.0007004389534691244
Position 743: 0.0006976543523619283
Position 4739: 0.0006922089125491235
Position 5156: 0.0006478196769898171
Position 7478: 0.0006176531331070993
Position 7178: 0.0006120872721072628
Position 8048: 0.0005788162131456382
Position 5605: 0.0005780293741279756
Position 1483: 0.000577801016886914
Position 8328: 0.0005687429534633984
Position 287: 0.0005681461020526687
Position 5932: 0.0005469018563216074
Position 7990: 0.0005377859775612973
Position 6528: 0.0005251636710208406
Position 5869: 0.0005118053739962996
Position 6817: 0.0004898739544385865
Position 3628: 0.00048151119100142475
Position 7672: 0.00046589784181150196
Position 7037: 0.0004512734475578643
Position 8706: 0.0004488145471901664
Position 1258: 0.0004347676390162452
Position 3494: 0.00043304441154018983
Position 99: 0.00043062226354756677
Position 7805: 0.0004254273018241232
Position 3918: 0.00042020700522739086
Position 4810: 0.0003955967363468899
Position 6437: 0.0003903196949556167
Position 8877: 0.00036037471630334466
Position 8210: 0.00033678494727545395
Position 2159: 0.000336453425160282
Position 800: 0.00033196911843082254
Position 8832: 0.0003296521093442508
Position 6937: 0.0003178217814142976
Position 9491: 0.0003160250895402859
Position 8792: 0.0002972722307728082
Position 6677: 0.00029545636614493624
Position 9355: 0.0002911088796915338
Position 8585: 0.00029101912708328736
Position 9316: 0.00029093949156334183
Position 6252: 0.00028564338777128066
Position 5893: 0.00027439875798264336
Position 8856: 0.0002736226091271933
Position 1817: 0.00026071636136898885
Position 6293: 0.0002271514131642583
Position 4486: 0.0002251178034266011
Position 7163: 0.00022241069371209396
Position 3865: 0.0002216954419461428
Position 4204: 0.00022160909727168704
Position 8434: 0.00020710155532821032
Position 1611: 0.00020297734639700862
Position 1688: 0.00019013355561649754
Position 2604: 0.00018173669946548534
Position 7545: 0.00017768453299302488
Position 2850: 0.00017028735981724962
Position 6182: 0.0001649165294120362
Position 6622: 0.0001644928016451427
Position 670: 0.0001636427170195131
Position 3825: 0.00015792907939053127
Position 1576: 0.00015248749877767764
Position 6562: 0.00015164659381143228
Position 1658: 0.0001511934575694466
Position 5230: 0.000139738890867705
Position 1515: 0.0001352597513848673
Position 5218: 0.0001349908571415929
Position 3937: 0.00013339710719229608
Position 2454: 0.00012571002270236322
Position 6710: 0.00012530528999706573
Position 4779: 0.00012526499744394475
Position 6549: 0.00012505633195155047
Position 4263: 0.00011646376023930708
Position 2491: 0.00010824680688524276
Position 2360: 0.00010818784908587316
Position 4089: 0.00010571413402961455
Position 122: 8.779707307446221e-05
Position 3781: 8.670692291491372e-05
Position 3707: 8.301224270966229e-05
Position 5199: 8.276723341424048e-05
Position 1295: 8.079623446257993e-05
Position 1098: 7.85452017076108e-05
Position 937: 7.205007229326852e-05
Position 3235: 6.713762570201111e-05
Position 1868: 6.665127865232361e-05
Position 1788: 6.635263484294195e-05
Position 6507: 6.627230253106604e-05
Position 1224: 6.539462489205495e-05
Position 719: 6.48915032522654e-05
Position 1536: 6.360317219710879e-05
Position 1531: 5.743156273376912e-05
Position 621: 5.518338838974274e-05
Position 1442: 5.0375300669593096e-05
Position 5847: 4.4255843821482024e-05
Position 344: 4.280245776363751e-05
Position 1025: 3.39348630046177e-05
Position 4055: 2.7016326391749775e-05
Position 6998: 2.457908977923744e-05
Position 8725: 1.9755301369226178e-05
Position 6259: 1.299104969929854e-06
Position 3193: 6.72513152910261e-07
Position 3090: 6.375705821525722e-07
Position 4491: 5.130827300150283e-07
Position 3993: 3.5731856937977476e-07
Position 3849: 3.36889895759732e-07
Position 3747: 3.023785022806048e-07
Position 4563: 1.8761537360122553e-07
Position 3024: 3.8094384902721165e-09
