Gene = C130074G19Rik
Position 358: 1.2591089582547256e-07
Position 496: 1.184483268016736e-07
Position 352: 1.0381339523980888e-07
Position 389: 1.0132435791447276e-07
Position 152: 9.046998451608015e-08
Position 490: 8.718579211746923e-08
Position 1060: 8.625273593084797e-08
Position 976: 8.48906574073574e-08
Position 195: 8.48634453544499e-08
Position 499: 8.391583324898592e-08
Position 267: 8.32421987158093e-08
Position 565: 6.679697961778225e-08
Position 214: 4.8544615873654824e-08
Position 700: 3.667835608359768e-08
Position 501: 9.10466248038445e-09
Position 346: 8.38529038841943e-09
Position 382: 7.736315558067477e-09
Position 369: 4.987785822402077e-09
Position 272: 4.9361392166512715e-09
Position 520: 4.862072199115986e-09
Position 337: 2.9206725847446604e-09
Position 183: 1.7115760366535769e-09
Position 134: 1.4920659516990626e-09
Position 1539: 2.7242822383623554e-11
Position 1543: 2.3542893456598247e-11
Position 1703: 1.9999691059989844e-11
