Gene = Brat1
Position 3758: 0.000635300807244022
Position 3177: 0.0006029712355189633
Position 9668: 0.0005938354014074775
Position 9440: 0.0005697617427803352
Position 161: 0.0005684093722289357
Position 5197: 0.0005531729950365956
Position 12484: 0.0005507162469263986
Position 1546: 0.000541386162388889
Position 6388: 0.000537964041658713
Position 500: 0.000502576291075463
Position 10091: 0.0004891433765757844
Position 1740: 0.0004746441342770864
Position 12440: 0.0004582218316313491
Position 9837: 0.00043916353735249205
Position 1968: 0.00041999896401444844
Position 10049: 0.0004182601306766477
Position 11261: 0.00037534494667779
Position 10014: 0.000343077842709734
Position 9843: 0.00033564186369429064
Position 4076: 0.0003251774621840214
Position 302: 0.0003008583500487672
Position 141: 0.00030073724897058534
Position 1168: 0.00027533791177048654
Position 294: 0.000254269617047315
Position 12825: 0.0002541129741290993
Position 1965: 0.0002489231025930261
Position 732: 0.0002461400409332345
Position 6320: 0.00023495061667647043
Position 11969: 0.0002144238202434109
Position 1320: 0.0002002222996482714
Position 388: 0.000199790154510879
Position 9892: 0.00016189776715426428
Position 433: 0.00015734433235524184
Position 12207: 0.00013957385002415503
Position 271: 0.00013563240676917225
Position 5052: 0.00012231314666624835
Position 11951: 0.00010677684760444911
Position 12582: 0.00010210245034236928
Position 10269: 8.33693414261736e-05
Position 9928: 7.929538027945019e-05
Position 774: 7.236802730316512e-05
Position 237: 6.802202322466145e-05
Position 609: 6.347728991316612e-05
Position 675: 6.208123739667101e-05
Position 1846: 6.195690838456066e-05
Position 553: 5.895472978490361e-05
Position 2044: 5.617905420079323e-05
Position 1257: 5.424461432232262e-05
Position 1017: 4.704302413677532e-05
Position 12558: 4.3038858864306345e-05
Position 10255: 4.154340580331631e-05
Position 546: 3.7512783264078586e-05
Position 308: 3.4410605621862356e-05
Position 10349: 3.010561558192804e-05
Position 192: 2.934550494933709e-05
Position 217: 2.8344805566466443e-05
Position 1323: 2.697973780599704e-05
Position 2001: 2.6948997699283266e-05
Position 190: 2.306112005923878e-05
Position 734: 2.254842304619438e-05
Position 11871: 2.2499136325810296e-05
Position 1365: 2.0004679644239017e-05
Position 568: 1.9961662107347682e-05
Position 895: 1.864367409121071e-05
Position 657: 1.8004325537654886e-05
Position 10271: 1.666821909541249e-05
Position 876: 1.5277617260828076e-05
Position 738: 1.3580998226608517e-05
Position 606: 1.291110525524236e-05
Position 1551: 1.246312726188439e-05
Position 5079: 1.2417703184004021e-05
Position 695: 1.2285407395673987e-05
Position 3101: 1.1693121377926105e-05
Position 1220: 1.064965393192888e-05
Position 1073: 9.622229895685981e-06
Position 244: 8.656750021757393e-06
Position 616: 7.724622174035158e-06
Position 677: 6.245697387322206e-06
Position 6640: 3.605844375573433e-06
Position 2381: 2.7276649642115826e-06
Position 12148: 2.6369481690655674e-06
Position 880: 2.354279792690995e-06
Position 1370: 2.19801000567892e-06
Position 1031: 2.067184178631389e-06
Position 1267: 1.835167746649733e-06
Position 1226: 1.769180573835734e-06
Position 1021: 1.7094461200024931e-06
Position 1185: 1.1853415961599283e-06
Position 1407: 1.0661746853515327e-06
Position 1212: 9.456005111874816e-07
Position 1079: 8.687903222747749e-07
Position 5542: 7.04963467861996e-07
Position 821: 6.434494555734386e-07
Position 1174: 4.539844925889769e-07
Position 248: 3.884947079964494e-08
Position 440: 1.0841540465985952e-08
Position 1327: 1.0477946905752167e-08
Position 786: 9.72318476202865e-09
Position 456: 9.045755824216239e-09
Position 508: 6.2607773002945995e-09
Position 1191: 4.9659894894033585e-09
Position 1179: 3.814946864799764e-09
Position 757: 1.6569346856993275e-09
Position 563: 1.1112016106584184e-10
Position 762: 6.899823338429864e-11
