Gene = Polr3gl
Position 14091: 0.7629072862727863
Position 15311: 0.7163223221498197
Position 13674: 0.6197131566824916
Position 14269: 0.4120842109540349
Position 13047: 0.37393289579683553
Position 11925: 0.358316212847286
Position 13604: 0.2560722683465036
Position 12407: 0.2047797305860769
Position 11589: 0.15832932183228826
Position 14276: 0.14763093305207534
Position 14516: 0.11158406110377334
Position 11264: 0.08695898113592015
Position 12441: 0.0809797665780272
Position 1250: 0.07729305550101143
Position 14287: 0.06689793678143614
Position 14290: 0.060267719244568425
Position 14473: 0.0489520012164782
Position 3101: 0.03834473183276481
Position 9227: 0.03672062789624956
Position 7192: 0.03276764051101108
Position 6351: 0.031034862308614592
Position 14114: 0.026871249574629337
Position 11955: 0.02180896253847886
Position 3935: 0.01794932648476142
Position 12206: 0.016280440686140492
Position 14315: 0.014740240785723505
Position 5322: 0.013409593793599793
Position 3179: 0.013221668434175507
Position 6565: 0.012686593624177858
Position 14237: 0.012658746889711756
Position 13502: 0.012030265760214506
Position 14294: 0.011675129783751615
Position 2982: 0.011182262602447365
Position 9140: 0.01109083841085852
Position 7136: 0.007593659559740665
Position 6239: 0.007365703686352839
Position 14241: 0.007312621635580315
Position 9646: 0.006797065892160422
Position 14278: 0.006200777553706079
Position 466: 0.005928939441085332
Position 14612: 0.005842889632712539
Position 13440: 0.0057274077944307784
Position 13610: 0.005486041009499755
Position 1309: 0.005099570401783209
Position 5234: 0.005081916156089153
Position 15850: 0.004498680779406077
Position 14512: 0.004334109732291755
Position 14905: 0.00428849017243439
Position 13693: 0.004158243788711177
Position 15331: 0.004009910418818305
Position 4436: 0.0039813187107995175
Position 5237: 0.0037905952114253433
Position 765: 0.0036510513410394556
Position 1236: 0.003619128232426078
Position 14217: 0.003178322868557295
Position 13626: 0.0031147818098201446
Position 7169: 0.003057295679582167
Position 7074: 0.0030278559634812903
Position 2607: 0.003009941203464086
Position 712: 0.0029981026662903145
Position 9515: 0.0029543367043699006
Position 1355: 0.0026108848154360194
Position 14284: 0.0023515301845173555
Position 3074: 0.0022941139424686153
Position 14116: 0.0022622927464994113
Position 428: 0.0022605455815792827
Position 10513: 0.002237920293935142
Position 9688: 0.0021096547701737107
Position 13934: 0.0018587435502745108
Position 5077: 0.0018113919889813218
Position 14042: 0.0017550835898906257
Position 15854: 0.0017497650427443466
Position 1891: 0.001681796611466511
Position 9700: 0.0016533213208522989
Position 1984: 0.001631997365564164
Position 6395: 0.0015361017523483995
Position 13623: 0.0014427595705492264
Position 13517: 0.0013896042944950182
Position 2036: 0.001346484142164933
Position 1209: 0.0012971496438590982
Position 3145: 0.001246309920040828
Position 8898: 0.001201705771867153
Position 4069: 0.0010394005100308808
Position 1416: 0.0010009043602727163
Position 14281: 0.0008200984915421507
Position 4318: 0.00075816841697553
Position 1259: 0.000736138800859142
Position 3125: 0.0007324502742582647
Position 14649: 0.0006821546648339322
Position 15289: 0.0006524236905502241
Position 1335: 0.0006377622627175402
Position 1850: 0.0006195233114326216
Position 3154: 0.0005988734452154382
Position 16114: 0.0005872142327700811
Position 1019: 0.0005751335082172511
Position 6698: 0.0005684923871162399
Position 14126: 0.0005321986465586083
Position 2652: 0.0005042689219393121
Position 3002: 0.0005024822624883326
Position 14667: 0.000478618061268535
Position 15368: 0.0004720789304704686
Position 6739: 0.0004642429602444564
Position 3939: 0.0004618540017589885
Position 3265: 0.00043721522473228564
Position 5594: 0.0004217034422242289
Position 744: 0.000399116169090739
Position 6803: 0.000355395615763005
Position 15957: 0.00035151840215546745
Position 15025: 0.00034667416439142993
Position 3260: 0.0003339626251063304
Position 14982: 0.00030451080869570586
Position 14699: 0.00028760919807896656
Position 13821: 0.0002663576910136073
Position 13633: 0.00026039522351417756
Position 4037: 0.0002530204561783742
Position 6773: 0.00024718760545076093
Position 3912: 0.0002330651596462244
Position 727: 0.0002137555952646166
Position 1436: 0.00021098992653022466
Position 14133: 0.00020849854061232606
Position 2963: 0.00018997836474349223
Position 1083: 0.00018858782926536646
Position 14927: 0.00017895974534346283
Position 387: 0.00016876154027835848
Position 823: 0.0001633818788602103
Position 13520: 0.0001332123224268759
Position 1385: 0.00012631824200754103
Position 780: 0.00012599817006361344
Position 409: 0.00012247149653342473
Position 1427: 0.00010995736689163095
Position 598: 0.00010701507537946071
Position 14537: 0.00010431477264229693
Position 276: 0.00010222627049642698
Position 13442: 7.81872885542853e-05
Position 357: 6.674827070194182e-05
Position 14670: 5.292274969190969e-05
Position 13787: 5.272307225455801e-05
Position 16100: 4.9975268819496294e-05
Position 15268: 4.3481513713232454e-05
Position 14992: 3.698565558248758e-05
Position 6577: 2.8366744567736377e-05
Position 4802: 1.94495962287051e-05
Position 5544: 1.4407389493746301e-05
Position 5547: 6.234867676468595e-06
Position 299: 6.177085151293092e-06
Position 170: 5.467521664598836e-06
Position 601: 5.150489655962281e-06
Position 334: 4.529108440938246e-06
Position 399: 3.503594170001533e-06
Position 339: 3.4274036615700282e-06
Position 1952: 2.396533588101059e-06
Position 1523: 2.2924240739302923e-06
Position 272: 2.0198542556972645e-06
Position 208: 1.7929888631845767e-06
Position 195: 1.7502914084671778e-06
Position 608: 1.2305198866992393e-06
Position 3135: 1.2029556782921155e-06
Position 3016: 9.686326809575679e-07
Position 14618: 8.146519088267075e-07
Position 1568: 7.663180235135542e-07
Position 1623: 7.039084864900817e-07
Position 837: 4.5898349595181984e-07
Position 13859: 4.28339802198854e-07
Position 401: 3.4389756927546673e-07
Position 674: 2.633761621626176e-07
Position 478: 2.411410211101633e-07
Position 178: 2.3015299543637278e-07
Position 623: 2.0467825666457634e-07
Position 1029: 1.8351959422046905e-07
Position 978: 5.622899878174077e-08
Position 320: 4.669606019295932e-09
