Gene = Lair1
Position 10590: 0.013797881454150025
Position 6528: 0.011933803950109487
Position 6389: 0.011437977810038333
Position 5242: 0.009521237154380444
Position 8231: 0.007661083688654326
Position 6209: 0.006963053765955233
Position 4018: 0.006375949578535186
Position 6770: 0.006343499944535683
Position 2083: 0.006141635578983839
Position 2515: 0.006109658918128888
Position 2053: 0.0049743152406717915
Position 1885: 0.004833922984172067
Position 3805: 0.0048211359027765886
Position 5497: 0.004610401966291001
Position 3062: 0.004326856335883082
Position 2690: 0.004139554900479387
Position 1323: 0.004026767521975878
Position 6844: 0.003132760974943396
Position 853: 0.0030795441557481193
Position 6809: 0.002908878205516042
Position 3610: 0.002836253058818449
Position 5832: 0.002734883393501747
Position 3840: 0.002569655734434087
Position 8796: 0.0025100407735943004
Position 6288: 0.0024643879306029274
Position 158: 0.001942486531078579
Position 5811: 0.0019398769021358707
Position 3096: 0.0013912384190893786
Position 492: 0.001350352586956002
Position 637: 0.00115980249707135
Position 3879: 0.0011160110594695789
Position 602: 0.0010223357377223733
Position 1823: 0.0009751089089924109
Position 4700: 0.0009021137407124035
Position 1043: 0.0008250882149433614
Position 2395: 0.0008112863630952392
Position 634: 0.0007870247714108894
Position 3276: 0.0007265695215622469
Position 4773: 0.0007060293461693581
Position 656: 0.0006546320580544835
Position 1026: 0.0006498778894367524
Position 1131: 0.0006453062575514193
Position 827: 0.0006286659042961036
Position 5142: 0.0005984635882692055
Position 6372: 0.0005328372470632285
Position 771: 0.00044178713692187745
Position 1689: 0.0004049870819571892
Position 3626: 0.0003722311297008411
Position 5720: 0.0003686060219179922
Position 1361: 0.00035744629216836424
Position 2035: 0.0003532770593252692
Position 1447: 0.00031349057578260886
Position 3388: 0.0002747692838795503
Position 3571: 0.0002741237122782282
Position 2887: 0.0002487783288319746
Position 1829: 0.00024677557011517704
Position 3011: 0.0002164976887926005
Position 2814: 0.00020705302186478704
Position 4444: 0.0001855850806775118
Position 3032: 0.00017912088570353174
Position 824: 0.0001661331414187355
Position 1734: 0.00012894897782358614
Position 391: 0.00011636876590369444
Position 2378: 0.0001160609145105945
Position 359: 9.92708921303121e-05
Position 3099: 9.446319785744257e-05
Position 1605: 9.183823035388883e-05
Position 2742: 7.552010987867011e-05
Position 568: 5.628329547507447e-05
Position 231: 5.23272325610261e-05
Position 170: 4.363487356284865e-05
Position 435: 4.012317749009946e-05
Position 2207: 3.8109991942746384e-05
Position 5089: 3.136079412902948e-05
Position 1858: 2.877934699745804e-05
Position 5060: 2.2223712143853084e-05
Position 2415: 1.9595454252568725e-05
Position 1504: 1.6413910700563152e-05
Position 2183: 1.5338992205197907e-05
Position 5855: 1.4419846516280692e-05
Position 2506: 1.1943577201518034e-05
Position 2090: 1.0754543958679443e-05
Position 1472: 1.0510405000446278e-05
Position 1111: 7.130134176107738e-06
Position 831: 5.963503487160083e-06
Position 1334: 5.550297070986002e-06
Position 165: 5.517506650572035e-06
Position 1246: 3.554845148356529e-06
Position 1188: 3.0279563236877676e-06
Position 982: 2.7980468733956993e-06
Position 860: 2.7485066861462978e-06
Position 255: 2.4960650764215756e-06
Position 197: 2.3029749226069424e-06
Position 243: 2.0891683122830776e-06
Position 1398: 1.9459516179720336e-06
Position 340: 1.9225280800019363e-06
Position 1609: 1.579052018067642e-06
Position 1210: 1.286310062195177e-06
Position 744: 1.019833812282555e-06
Position 912: 8.429327720569694e-07
Position 1225: 6.839944007473403e-07
Position 175: 4.691353869385686e-07
Position 976: 1.0784350456889555e-11
Position 531: 8.781395458315151e-12
Position 699: 8.246880764639105e-12
Position 295: 5.425285622697387e-12
Position 142: 4.838139030627763e-12
