Gene = Bbc3
Position 4065: 0.007453076032117994
Position 4042: 0.007124753417448141
Position 1595: 0.0069768015905471385
Position 7720: 0.005954842005443906
Position 5880: 0.005889291553465113
Position 6120: 0.005859301513368766
Position 6078: 0.005798732236444311
Position 7923: 0.00564000597478174
Position 8288: 0.005449389315559063
Position 271: 0.0054414953960211215
Position 6923: 0.005402670704861583
Position 5077: 0.004988174369107049
Position 6266: 0.004964557506217395
Position 5652: 0.004878738718669328
Position 5727: 0.003747385318134422
Position 4039: 0.0036234149582572484
Position 1931: 0.0034932473257248426
Position 360: 0.0034813147884925916
Position 3042: 0.0033698885734721675
Position 3181: 0.003159119286698641
Position 2772: 0.0030344859901888
Position 2567: 0.002729018080563163
Position 3883: 0.0025148863386926018
Position 4126: 0.0023880808960659475
Position 8576: 0.0023567099546169556
Position 8043: 0.0022339690421269128
Position 3846: 0.00210321840509681
Position 2890: 0.0020385180986478907
Position 4112: 0.0020015527715956877
Position 2516: 0.0019700930308068102
Position 1944: 0.0018965623625100435
Position 3970: 0.0018207918163436426
Position 6939: 0.0018144772555722705
Position 2464: 0.001782441249040075
Position 4075: 0.001752937380999064
Position 7955: 0.0016848732047011225
Position 7757: 0.0016843745426742994
Position 4473: 0.0016642066771436282
Position 4744: 0.0016603916385892023
Position 5016: 0.0016228720027924822
Position 4874: 0.0015506671936390526
Position 4018: 0.001432792464857474
Position 4100: 0.0013602999480270977
Position 7503: 0.0013043655324161446
Position 8135: 0.0012977846361587001
Position 8013: 0.001270435466263817
Position 4294: 0.0012432411015347146
Position 454: 0.0012016724053770151
Position 229: 0.0011929750706163845
Position 5363: 0.0011462593267801066
Position 2542: 0.0010746247081895664
Position 870: 0.001060277040678563
Position 1548: 0.0009664901278051318
Position 5744: 0.0009443875509265584
Position 3083: 0.0008840731559428685
Position 2230: 0.000881629017884101
Position 4920: 0.0008501191651047971
Position 1951: 0.0007895255703842228
Position 3785: 0.0007748020286765192
Position 3548: 0.0007596497106482429
Position 6315: 0.0007448745513134397
Position 4534: 0.0006897835344787643
Position 2390: 0.0006838062282329742
Position 5692: 0.0006515405225987604
Position 1696: 0.0006486276699911427
Position 4824: 0.000582759375351169
Position 5492: 0.0005779392817743973
Position 1062: 0.0005751688430653858
Position 1023: 0.00057396214309801
Position 1516: 0.0005602006925545027
Position 1850: 0.0005572026248167476
Position 7474: 0.0005267019760193593
Position 5441: 0.0005138113086305245
Position 1689: 0.0004937541084238402
Position 7985: 0.00043652569537258417
Position 4361: 0.00041425466672622265
Position 3017: 0.00039887674961781866
Position 8086: 0.0003777912750075943
Position 3568: 0.0003588224142565416
Position 4645: 0.00035459307890772557
Position 3562: 0.00035457737749884167
Position 4790: 0.000351433819243805
Position 1000: 0.0003414319100160902
Position 4274: 0.00032964560032358375
Position 3748: 0.0003204574307712147
Position 372: 0.0003082847556417035
Position 889: 0.00030541999660604115
Position 5623: 0.00030155968402989015
Position 3421: 0.0003003410700326884
Position 4599: 0.00026738148178284075
Position 5550: 0.00024867524634470257
Position 1885: 0.00024377064421476398
Position 2434: 0.00023777289393701686
Position 6614: 0.00023014891535958382
Position 5699: 0.00021826437499981174
Position 3075: 0.00021582392940963944
Position 6080: 0.00021443809963539941
Position 7618: 0.0002106054476596791
Position 7170: 0.00020770634181315527
Position 5939: 0.00020156111956689358
Position 3028: 0.00018324329553594105
Position 3632: 0.00017872645898399253
Position 8492: 0.00017615387861521782
Position 6655: 0.00015462933010879583
Position 250: 0.00014217431128335408
Position 5832: 0.00013064379729863334
Position 3856: 0.00013013987163738524
Position 289: 0.00012023470745850922
Position 656: 0.00011489926144167797
Position 1694: 0.00011442312248282993
Position 5851: 0.0001129727984384776
Position 784: 0.00011178477868961035
Position 4189: 0.00010211008912108812
Position 912: 9.739841777425592e-05
Position 4625: 9.330851376746948e-05
Position 1246: 8.4162357703602e-05
Position 336: 8.230925439359499e-05
Position 392: 7.341727446654418e-05
Position 3122: 7.213173760317341e-05
Position 2986: 6.536826171568774e-05
Position 2971: 6.171362492777947e-05
Position 4855: 6.169848241759684e-05
Position 4807: 5.888533604879802e-05
Position 628: 5.610035006084831e-05
Position 5083: 5.386908690530071e-05
Position 4284: 4.785093680907753e-05
Position 2352: 4.686906482437943e-05
Position 4304: 4.4206221253089624e-05
Position 767: 3.4886457385173956e-05
Position 1267: 3.460280612875341e-05
Position 5750: 3.439691831012406e-05
Position 2894: 5.572454635970801e-06
Position 2438: 5.2861254693451024e-06
Position 1691: 4.513858893014386e-06
Position 526: 2.2240817422449544e-06
Position 3450: 2.194549764757462e-06
Position 4961: 2.0264799189318415e-06
Position 708: 1.6640495380927105e-06
Position 312: 1.2343278778014043e-06
Position 789: 1.1022580215156077e-06
Position 432: 1.0800156493381118e-06
Position 254: 9.916969229144701e-07
Position 4366: 7.803249768039237e-07
Position 4381: 6.857281370833553e-07
Position 2013: 5.709816832327312e-07
Position 702: 1.3756580267295873e-07
Position 4301: 5.682643135603089e-08
Position 309: 5.273444534568878e-08
Position 4385: 4.742782004735365e-08
Position 4322: 4.61133423703284e-08
Position 180: 4.2917050911129296e-08
Position 160: 3.9694543560729156e-08
Position 2286: 3.133438431654677e-08
Position 282: 3.132681159601519e-08
Position 463: 3.1151512897444805e-08
Position 402: 2.9697694235920316e-08
Position 188: 1.8653383467875352e-08
Position 414: 1.3887077055629903e-08
Position 297: 9.061947878266678e-09
Position 191: 4.829595391556302e-09
Position 418: 2.9102067276833013e-09
Position 564: 1.9531217768505276e-09
Position 148: 5.941783653803922e-10
Position 141: 4.4117561319729363e-10
Position 144: 3.7551434946955355e-10
