Gene = Zfp511
Position 787: 0.0005054658280725
Position 3333: 0.0004751059635650441
Position 2927: 0.0004320521627119534
Position 1142: 0.0003438089187131768
Position 1472: 0.0003395298827496132
Position 3526: 0.00033157546008880383
Position 352: 0.0003182975380204998
Position 1688: 0.0003175111946889519
Position 2769: 0.000316255472876442
Position 3787: 0.0002957923357181496
Position 3339: 0.0002611316302128692
Position 1136: 0.000259901148881869
Position 2791: 0.0002509549141116742
Position 2879: 0.0002315753234318878
Position 2860: 0.00023116890132573645
Position 874: 0.0001987190160353484
Position 789: 0.0001666717448522792
Position 1750: 0.00015083969963017267
Position 2794: 0.00013993447341831863
Position 2933: 0.0001373280239578749
Position 3324: 0.00012892363924936235
Position 346: 0.00012160211429246752
Position 422: 0.00010149012074458702
Position 319: 0.00010075105594616731
Position 520: 9.96721153880883e-05
Position 2936: 9.80086457800285e-05
Position 1327: 8.14725125192199e-05
Position 668: 7.560101038523823e-05
Position 4077: 7.418548496975276e-05
Position 594: 7.18281072999296e-05
Position 373: 6.544031091347565e-05
Position 605: 6.338822145717283e-05
Position 1387: 6.0943319033566854e-05
Position 501: 6.0027523583233627e-05
Position 664: 4.755727655074624e-05
Position 627: 4.215177910860851e-05
Position 2960: 2.4225216521627887e-05
Position 1384: 2.284868723004472e-05
Position 817: 2.159164737597085e-05
Position 688: 1.692081683394483e-05
Position 1775: 1.66997407979278e-05
Position 1541: 1.2823108661714726e-05
Position 1314: 1.1910916008930057e-05
Position 3072: 1.1736880734106347e-05
Position 113: 1.1102973276214052e-05
Position 1565: 8.408085987423478e-06
Position 456: 3.4313950099026473e-06
Position 115: 1.4938149946644516e-06
Position 685: 1.1741362850949343e-06
Position 83: 1.047605720584283e-06
Position 235: 9.684414623852322e-07
Position 591: 8.903049158607454e-07
Position 486: 5.902245130645208e-07
Position 1261: 2.7502639532690357e-07
Position 464: 2.3485673075610033e-07
Position 1133: 2.2179365732621638e-07
Position 1303: 2.17126827332322e-07
Position 1319: 1.6903101958623295e-07
Position 134: 1.480608632806004e-07
Position 1211: 6.869727604967183e-08
Position 1041: 6.731698596036325e-08
Position 93: 3.807185292866418e-08
Position 1873: 2.3891166328877005e-08
Position 247: 2.3029028958511393e-08
Position 1334: 1.6957035529061486e-08
Position 1321: 1.5167065540808733e-08
Position 217: 2.4393103548111947e-09
Position 239: 9.820157459415884e-10
Position 194: 9.035220540519028e-10
Position 254: 3.0735295202444156e-10
Position 250: 2.88672484272647e-10
Position 1082: 1.4739897923076764e-10
Position 227: 3.6699589736897456e-11
