Gene = C2cd6
Position 4358: 0.00023783079619040852
Position 5327: 0.00022174117171834263
Position 7905: 0.00020705967584007693
Position 2848: 0.0001879990641704846
Position 1422: 0.00017823654470808947
Position 6281: 0.00017801008881790945
Position 4651: 0.00017529421629825586
Position 4182: 0.00016032124522694018
Position 5417: 0.0001517459912207335
Position 817: 0.00015102048436152626
Position 7740: 0.00013835886679101117
Position 3082: 0.0001355370819329567
Position 4217: 0.000128265665608308
Position 6937: 0.00012611861797858816
Position 179: 0.00012266115169544677
Position 7995: 0.00012256394150778394
Position 2368: 0.00011690475082883192
Position 5217: 0.00011445418263767984
Position 519: 0.00010265326418623628
Position 2693: 0.00010213370945608109
Position 2305: 9.656945907099151e-05
Position 4756: 9.321809556449672e-05
Position 301: 8.176868653147409e-05
Position 4593: 6.122408587023714e-05
Position 3383: 5.7663024913921634e-05
Position 5675: 5.615205192332813e-05
Position 7686: 4.659104702941174e-05
Position 1643: 4.5292914121631776e-05
Position 6771: 4.410995319234129e-05
Position 7098: 3.986941219217568e-05
Position 276: 3.664668477581606e-05
Position 3337: 3.600912195535627e-05
Position 5373: 3.514954868080601e-05
Position 7072: 3.308326314159518e-05
Position 636: 3.202512910528353e-05
Position 3173: 3.1301725578238006e-05
Position 1558: 3.048537571884676e-05
Position 4402: 2.9610604389962305e-05
Position 582: 2.924643281432943e-05
Position 3211: 2.634365945134654e-05
Position 6731: 2.5921077493730266e-05
Position 3320: 2.531958339505552e-05
Position 3108: 2.3968973278348033e-05
Position 5908: 2.2917613898938934e-05
Position 822: 2.2659875448036927e-05
Position 6687: 2.0100977756302864e-05
Position 5921: 1.653731970002233e-05
Position 5047: 1.516555612107735e-05
Position 3800: 1.4031924484052893e-05
Position 667: 1.311611073055571e-05
Position 4828: 1.3013934978149191e-05
Position 5457: 1.2849330954103917e-05
Position 5848: 1.2778784043823174e-05
Position 5618: 1.2186810498903105e-05
Position 4494: 1.1953854787056623e-05
Position 5621: 1.1228939519931244e-05
Position 2312: 1.1167500405314003e-05
Position 3741: 1.0665517990114105e-05
Position 3296: 9.922457689620074e-06
Position 1043: 9.888243742102059e-06
Position 2893: 7.99261411248447e-06
Position 2608: 7.640866930291416e-06
Position 4908: 6.822561602457588e-06
Position 2336: 6.687789194736243e-06
Position 2665: 6.422792373050153e-06
Position 4806: 6.401109894695806e-06
Position 865: 5.448442230380229e-06
Position 3751: 5.142452714328057e-06
Position 3230: 5.138646212070833e-06
Position 1572: 5.0999745055328486e-06
Position 138: 4.7510745763136625e-06
Position 1388: 3.7213778079745425e-06
Position 3234: 3.6092565301766923e-06
Position 1406: 3.4342732869939184e-06
Position 2755: 3.2622694094848315e-06
Position 1017: 2.9183356549450868e-06
Position 764: 2.730357303216877e-06
Position 243: 2.470787666030875e-06
Position 480: 2.3810011562037717e-06
Position 1675: 2.120598833572824e-06
Position 2244: 2.022552881188785e-06
Position 2223: 1.8274155115736013e-06
Position 246: 1.8203871536308988e-06
Position 159: 1.6976098563110913e-06
Position 1354: 1.4465033939362803e-06
Position 1333: 1.3950135522306996e-06
Position 642: 1.387191140115252e-06
Position 1645: 1.2251941724137423e-06
Position 1046: 1.047486307886451e-06
Position 992: 9.80554367037754e-07
Position 203: 7.666162381553804e-07
Position 147: 7.342615082960186e-07
Position 121: 7.322354936875056e-07
Position 2854: 4.603952651755138e-07
Position 755: 1.2690921327527993e-07
Position 322: 1.0539357476787646e-07
Position 348: 9.795015330885209e-08
Position 944: 9.590991950371449e-08
Position 319: 9.164853358673638e-08
Position 342: 6.536818703490061e-08
Position 608: 5.3707185696387835e-08
Position 208: 4.622712763816907e-08
Position 104: 3.803007086840449e-08
Position 605: 3.548898242439463e-08
Position 278: 2.3390125573948727e-08
Position 999: 2.0651008318271783e-08
Position 717: 1.0444580182065967e-08
Position 532: 6.672280586370192e-09
Position 91: 6.096882100556847e-09
Position 194: 4.679747386535061e-09
Position 592: 4.610572126613307e-09
Position 541: 4.355148784036196e-09
Position 230: 3.750711869998357e-09
Position 372: 3.395393354913064e-09
Position 327: 3.0973254022290564e-09
Position 602: 2.4237942265964297e-09
Position 216: 2.3984560722472157e-09
Position 615: 1.627904832944846e-09
Position 93: 1.5483005542546255e-09
Position 501: 1.1772835623739404e-09
Position 360: 9.81198346755143e-10
Position 407: 8.812489199205851e-10
Position 647: 8.419011765514728e-10
Position 365: 7.545459008818219e-10
Position 355: 6.657915402923936e-10
Position 211: 3.5517465769185456e-10
Position 872: 2.440416299525937e-10
Position 385: 2.204678672045783e-10
Position 379: 2.0138844545763485e-10
Position 68: 1.4903533882991943e-10
Position 448: 1.454762085164677e-10
Position 421: 5.030393101920351e-11
Position 690: 3.8572331542181637e-11
Position 440: 3.1713240142552884e-11
Position 432: 7.792253475206455e-12
Position 485: 3.246882609099207e-14
