Gene = Rp9
Position 4080: 0.009816447286862911
Position 12583: 0.009211659354911519
Position 3010: 0.009083321449322761
Position 19134: 0.008797642534819735
Position 18735: 0.008200148160796521
Position 19556: 0.007617320469371776
Position 11335: 0.0072519228340345325
Position 11435: 0.00661514655464596
Position 12247: 0.006493312103088598
Position 11355: 0.0062575703157626015
Position 14671: 0.0061053391923191185
Position 11410: 0.006046751922974155
Position 14065: 0.005936623092960634
Position 16015: 0.005632726412255682
Position 11287: 0.00496826055636746
Position 7198: 0.004833238327133162
Position 1039: 0.004797353612571894
Position 17121: 0.004538571568941419
Position 11267: 0.004370166336592377
Position 15304: 0.004222102983030301
Position 13367: 0.004176513959366037
Position 432: 0.004166937526560348
Position 14668: 0.004104850896845723
Position 17149: 0.004079084115767616
Position 15077: 0.004043907264948808
Position 3134: 0.003813732596281239
Position 12621: 0.0034927638707484628
Position 7401: 0.0033255992291153997
Position 8712: 0.003041242605853413
Position 18774: 0.003004307892875446
Position 3825: 0.002654120846845565
Position 2346: 0.0025671647788648422
Position 12218: 0.0023650104007236074
Position 16339: 0.0022980700725563404
Position 1091: 0.0021155460791765744
Position 365: 0.0020240691092656272
Position 6396: 0.0019705937206462216
Position 14804: 0.0019350967674889546
Position 16077: 0.0019106927709325685
Position 19707: 0.0018774638029099293
Position 12453: 0.0018733353844558333
Position 11535: 0.0017314020312205317
Position 16227: 0.0017254802878178131
Position 1003: 0.0015623553622999902
Position 16307: 0.0015029560324339192
Position 16425: 0.0014592612151185704
Position 15011: 0.0014586241977575963
Position 12867: 0.00138786916774177
Position 4468: 0.00137474810054785
Position 14723: 0.0012595520986202354
Position 2982: 0.0012316095689757652
Position 10848: 0.001178550696184805
Position 2260: 0.0011762306277682602
Position 2445: 0.0011469765867431867
Position 15494: 0.0011151572943889998
Position 15190: 0.0010822769588129048
Position 11099: 0.0009392323634355642
Position 2317: 0.0009215437293488992
Position 16931: 0.0009026993466273868
Position 11709: 0.0008935813034241073
Position 1860: 0.0007947332658739679
Position 15589: 0.0007940510979885486
Position 2739: 0.0007722060283186598
Position 448: 0.0007396260946363854
Position 1749: 0.0006539570955059665
Position 520: 0.0006183672331096327
Position 4519: 0.0005523773172863844
Position 18647: 0.0004942754858396801
Position 1910: 0.0004849917072146549
Position 3066: 0.00041634301811548324
Position 1144: 0.000368058092386771
Position 376: 0.00035791068120117367
Position 1820: 0.0003352311166301134
Position 12600: 0.00031508410405525246
Position 2825: 0.0003117661237137777
Position 525: 0.0003108522535478761
Position 476: 0.0002897440240997323
Position 15111: 0.0002777671284376363
Position 2979: 0.00024723716155021594
Position 182: 0.00021187744989257593
Position 2214: 0.00016588854939941335
Position 611: 0.00016298802348494557
Position 1059: 0.00015541172422580231
Position 12393: 0.00014146117111600839
Position 2358: 0.00011685538013582419
Position 2688: 0.00010901812362604048
Position 11096: 0.00010530004925384887
Position 484: 9.021161501212317e-05
Position 453: 8.595390449649744e-05
Position 14767: 7.918655176014003e-05
Position 2718: 6.117651829493957e-05
Position 391: 5.669310912909721e-05
Position 2643: 4.357935883863301e-05
Position 15977: 3.862974397769482e-05
Position 1827: 3.02478374898708e-05
Position 12271: 2.3853740796904925e-05
Position 569: 2.1458459078265583e-05
Position 554: 1.383515427609917e-05
Position 1390: 1.3282118623812505e-05
Position 15095: 1.0144440535160403e-05
Position 203: 9.152846953835076e-06
Position 542: 5.415842209750372e-06
Position 11240: 5.080671822644027e-06
Position 130: 4.1292120473641e-06
Position 191: 3.5460722032667085e-06
Position 15948: 3.4386149380392415e-06
Position 11233: 3.358157770455243e-06
Position 558: 3.312689606240264e-06
Position 4379: 3.0915733297846904e-06
Position 580: 2.767094733485584e-06
Position 460: 2.455370486849929e-06
Position 14540: 2.3388638479607823e-06
Position 14907: 2.3235058977958785e-06
Position 197: 2.1584962948333073e-06
Position 218: 2.025673062762727e-06
Position 616: 2.0003967633519995e-06
Position 387: 1.8883893116595626e-06
Position 12618: 1.8746116142500933e-06
Position 384: 1.7486418757447125e-06
Position 628: 1.0492359640606724e-06
Position 1362: 1.0074345944267386e-06
Position 671: 6.582528108003213e-07
Position 1948: 5.272418552491891e-07
Position 1824: 5.135644423975503e-07
Position 110: 4.1477365538597044e-07
Position 587: 3.457613759774341e-07
Position 343: 3.0067704761250636e-07
Position 618: 2.8433089716374754e-07
Position 215: 2.3092079541770475e-07
Position 251: 1.3375381078556267e-07
Position 242: 1.2636722093131695e-07
Position 697: 1.19726685029492e-07
Position 678: 1.1771636929863141e-07
Position 245: 6.049415744091534e-08
Position 713: 6.038781633144017e-08
Position 108: 4.2387132465784003e-08
