Gene = Smco4
Position 580: 6.859673161655469e-09
Position 722: 6.6494242920917366e-09
Position 611: 5.416603819713917e-09
Position 575: 1.3860145534184377e-09
Position 798: 1.017213522758356e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6057: 0.7601550086349522
Position 546: 0.22132210835930724
Position 1816: 0.19690724142618324
Position 7533: 0.16051421204304106
Position 8118: 0.14379784545789395
Position 10924: 0.11851086330243077
Position 3132: 0.09435449231047678
Position 12759: 0.06860720745351948
Position 12922: 0.06678268933810863
Position 636: 0.06068248692737366
Position 9124: 0.04279124632941191
Position 1961: 0.03980508038762152
Position 6037: 0.03861451551661115
Position 6281: 0.037129559512612806
Position 2201: 0.03604926100793779
Position 6592: 0.03324258753534706
Position 7226: 0.03158660696295498
Position 11229: 0.030807383755467897
Position 1515: 0.029416206120658275
Position 11638: 0.027281020758466546
Position 6330: 0.024407524465226385
Position 8041: 0.022146528485016356
Position 1771: 0.018132579689497184
Position 8314: 0.01792226726083305
Position 6779: 0.017185877409452495
Position 8188: 0.016081536104149072
Position 10543: 0.014564402288503508
Position 4394: 0.013960172653912467
Position 9535: 0.013684706144262159
Position 5158: 0.013628222669535247
Position 1302: 0.012928326323828674
Position 2996: 0.012249686012514407
Position 9602: 0.011914199899054208
Position 3696: 0.010220532331434638
Position 6571: 0.010178809069261859
Position 7706: 0.008836172029523318
Position 4796: 0.008515356388326498
Position 9458: 0.008311929744423477
Position 2478: 0.007619328009143727
Position 2975: 0.0074750750494104005
Position 6460: 0.006853929930404672
Position 6537: 0.006532817144480498
Position 7163: 0.0063808204920745865
Position 2009: 0.0058588323664997615
Position 8225: 0.005689020376397779
Position 6421: 0.005477544159186213
Position 7475: 0.005262259306159705
Position 7815: 0.0040949318725471175
Position 1626: 0.003400830083387011
Position 7003: 0.0032732508127820926
Position 4311: 0.003225394887468079
Position 6519: 0.003130918009015471
Position 7449: 0.0029979932624973815
Position 1775: 0.0024566547980183102
Position 1185: 0.002087091054749739
Position 476: 0.0014868012335365708
Position 458: 0.0013284735551587074
Position 3845: 0.0013240514116074518
Position 946: 0.0012551136831153323
Position 798: 0.001238378634577893
Position 2872: 0.0011934023022554545
Position 4016: 0.0010132391489346745
Position 1064: 0.0009111717428430449
Position 604: 0.0008790626017285639
Position 3348: 0.0008726071244889865
Position 601: 0.0006995773829635965
Position 1450: 0.0006325458517640998
Position 1585: 0.0006189498594032575
Position 1695: 0.0006185757566356872
Position 1266: 0.0005433776584637592
Position 820: 0.00044115450520098307
Position 1030: 0.00040169955814648133
Position 2672: 0.00022401637054654614
Position 1541: 0.00022068515993928957
Position 1671: 0.00020469482549865148
Position 974: 0.0002038379432084089
Position 1460: 0.0001800964039025088
Position 956: 0.00010847613197085248
Position 694: 8.378488154338417e-05
Position 609: 8.035826462851212e-05
Position 2444: 7.813085486638082e-05
Position 1313: 7.506504166865242e-05
Position 1333: 6.979072368408528e-05
Position 2246: 6.435057770745199e-05
Position 1566: 5.2379425521158045e-05
Position 1306: 4.774801871074912e-05
Position 1086: 4.093554538720998e-05
Position 502: 3.848772225589915e-05
Position 1523: 3.440754841467585e-05
Position 561: 2.9128059277688162e-05
Position 1059: 2.7867571880303813e-05
Position 1210: 2.275253726636062e-05
Position 1989: 2.2217652396132598e-05
Position 699: 2.1253814929408526e-05
Position 1383: 1.989158836564286e-05
Position 1165: 1.9596318379834907e-05
Position 1729: 1.6137875067019536e-05
Position 3766: 1.4640749521075822e-05
Position 3155: 1.3916403215769364e-05
Position 1132: 1.3055495561162496e-05
Position 265: 9.977081879784482e-06
Position 460: 9.461251516771945e-06
Position 559: 8.409656203078758e-06
Position 417: 5.454021872660143e-07
Position 402: 3.699132736843633e-07
Position 879: 3.060310258851801e-07
Position 282: 2.2095688435550255e-07
Position 852: 2.125742237312869e-07
Position 849: 5.108369587719842e-08
Position 383: 4.532058661970923e-08
Position 1069: 4.494040704140039e-08
Position 1103: 4.08005219493748e-08
Position 1074: 3.887816378221424e-08
Position 828: 2.9496495338033042e-08
Position 1115: 2.7789906685883367e-08
Position 727: 2.328213769145621e-08
Position 1120: 2.1024108194571496e-08
Position 896: 1.965197237973205e-08
Position 762: 1.707495188812146e-08
Position 495: 7.3909324869674284e-09
Position 345: 7.33414230797923e-09
Position 711: 4.240964295026079e-09
Position 738: 2.5858652621305346e-09
Position 870: 6.482580635606399e-10
Position 197: 1.1705828869478131e-11
