Gene = Cytl1
Position 4168: 0.0006157575940999342
Position 3672: 0.0005920078598670101
Position 694: 0.0005834939222883546
Position 3255: 0.000539583437428653
Position 3370: 0.0005173047657044389
Position 609: 0.0005162440708165558
Position 2487: 0.0005026646914334425
Position 568: 0.0005005579063923698
Position 796: 0.00046756108104906196
Position 3362: 0.00041796494417583295
Position 2291: 0.00039352745755726407
Position 1130: 0.0003180890342885997
Position 728: 0.00028544556947518413
Position 433: 0.0002608389441434555
Position 3914: 0.0002454469484854878
Position 3418: 0.00023209536924319698
Position 1789: 0.0002221636778285399
Position 550: 0.00022184061820680246
Position 2298: 0.00021185213343232688
Position 3015: 0.00020415301648968052
Position 1712: 0.00020112336732503114
Position 1177: 0.00019339153484746005
Position 3856: 0.0001872428833246178
Position 583: 0.00018724287725954054
Position 2378: 0.00018679938487933164
Position 3100: 0.00018320985361894768
Position 543: 0.00017536127403128217
Position 345: 0.00015307168371815234
Position 1467: 0.00014050376502935613
Position 3141: 0.0001196119103145414
Position 880: 0.00011570703008286228
Position 2187: 0.00011368660419996019
Position 411: 8.91429049038341e-05
Position 465: 8.789333406484723e-05
Position 3732: 8.77265455902198e-05
Position 3262: 8.747794153909238e-05
Position 3996: 8.629509022926804e-05
Position 2593: 8.371367008251055e-05
Position 384: 7.97862889751099e-05
Position 1531: 7.104353356432313e-05
Position 676: 6.985506301524825e-05
Position 535: 6.090417058831937e-05
Position 2090: 5.957285909259072e-05
Position 635: 5.7213240395725566e-05
Position 3090: 5.001304033024794e-05
Position 890: 4.823144714175612e-05
Position 1989: 4.45764270835078e-05
Position 2555: 4.102721606479555e-05
Position 904: 4.0657686741068425e-05
Position 1692: 3.8516020725609246e-05
Position 2119: 3.5892305492871466e-05
Position 623: 3.1841519015490825e-05
Position 507: 2.337078446224464e-05
Position 762: 2.159641731702093e-05
Position 1031: 1.7078900950124507e-05
Position 934: 1.6344160229056116e-05
Position 1165: 9.759467173916694e-06
Position 1062: 9.652937927775052e-06
Position 351: 9.391830854721397e-06
Position 616: 8.766930389352954e-06
Position 823: 8.24239600444375e-06
Position 1193: 7.125491025237585e-06
Position 358: 5.315249479314831e-06
Position 1750: 3.6718882387013546e-06
Position 2143: 1.6571321440022947e-06
Position 619: 1.3689371974556303e-06
Position 3020: 1.1598810234716023e-06
Position 866: 1.1502944979784648e-06
Position 2295: 1.1256311698795312e-06
Position 298: 1.0174860427738433e-06
Position 2565: 7.649289152556751e-07
Position 3150: 5.821273421074654e-07
Position 929: 4.445322154261703e-07
Position 951: 3.0048469736703017e-07
Position 336: 2.2238771833650758e-07
Position 614: 1.7961898581192837e-07
Position 851: 1.7644635426786944e-07
Position 843: 1.5222711795467967e-07
Position 3171: 1.3802880669849236e-07
Position 2489: 1.2330311003635341e-07
Position 2305: 8.939201731536758e-08
Position 2260: 8.622473829246859e-08
Position 2492: 8.191676537067522e-08
Position 303: 1.9177200950284227e-08
Position 1071: 1.6496553848670734e-08
Position 2342: 1.1664530872953219e-08
Position 588: 7.75531809576942e-09
Position 311: 1.630302858719106e-10
Position 313: 1.2750344823534467e-12
