Gene = Sgf29
Position 23260: 0.24578733815168047
Position 13501: 0.24291003391653915
Position 9766: 0.24276995211631072
Position 13434: 0.1836531603416803
Position 13256: 0.18271505671772625
Position 23120: 0.1768554390267003
Position 23078: 0.14950264292110446
Position 7992: 0.11960570375067472
Position 17564: 0.11181896177790113
Position 22453: 0.10312241126517094
Position 23521: 0.08506665167602778
Position 22701: 0.07804355557879528
Position 11798: 0.07759705361782823
Position 13253: 0.07169493945572272
Position 12956: 0.06364408369165556
Position 22889: 0.05705381225365681
Position 23154: 0.05594428506986312
Position 22676: 0.052614111084445934
Position 8623: 0.04447931731770606
Position 9889: 0.044314507384237395
Position 18198: 0.040445698496336016
Position 23306: 0.03824515531143957
Position 18262: 0.03737345271262801
Position 18116: 0.0362254469123744
Position 11142: 0.02858617783093266
Position 11174: 0.028288914773518376
Position 11064: 0.027770081289332803
Position 7934: 0.026353658265175595
Position 22849: 0.0260272999760408
Position 1722: 0.023242167282741692
Position 14148: 0.022838953965019074
Position 23338: 0.022081155768245417
Position 14380: 0.02029335495492747
Position 10873: 0.019692364674264527
Position 9553: 0.019259307907678585
Position 23589: 0.016291972444228357
Position 22931: 0.01557806688662355
Position 3783: 0.015470553373911233
Position 18018: 0.012908157100002992
Position 3841: 0.012716344123869287
Position 15489: 0.01245627649743558
Position 7972: 0.01224461928581429
Position 23498: 0.012151989402764596
Position 4407: 0.012004965230003412
Position 2922: 0.011802895156502126
Position 11086: 0.011409534468252684
Position 8403: 0.010591519104634682
Position 15629: 0.010440499122177031
Position 11639: 0.010033946778277594
Position 13298: 0.009678583360914372
Position 22964: 0.009568721143638399
Position 13743: 0.008704159353810267
Position 23266: 0.008438277324198645
Position 17606: 0.007548679020709158
Position 9949: 0.007435839760710607
Position 9701: 0.007434058092793157
Position 13126: 0.007037427444788222
Position 2382: 0.0066346033475651
Position 172: 0.006526165411891838
Position 1627: 0.006322642029348373
Position 8718: 0.006149560005223503
Position 4737: 0.005555395946194152
Position 6333: 0.004997158181136301
Position 5840: 0.004962995778831072
Position 15494: 0.004768737764239407
Position 10826: 0.0047454986535244905
Position 23133: 0.004558773445103031
Position 2232: 0.0042073774005509665
Position 7582: 0.0041512074912149165
Position 1651: 0.003805881158136809
Position 9645: 0.0034442999720462474
Position 355: 0.003307921236327613
Position 8688: 0.0029729402699976305
Position 7835: 0.002859393447731356
Position 15259: 0.002671875275339199
Position 1659: 0.002551558989967236
Position 3901: 0.0023607961296447377
Position 15083: 0.002338856266629554
Position 8795: 0.0023183082768663027
Position 6753: 0.0022610280536907333
Position 14883: 0.0022555571422223403
Position 9525: 0.002165963911365318
Position 2507: 0.0021102311863880614
Position 255: 0.002109165452466611
Position 18087: 0.002095619849628877
Position 4759: 0.0020581614938209873
Position 8784: 0.0020554877580306885
Position 7540: 0.0018939814978401483
Position 23425: 0.0018618362019029164
Position 696: 0.0018549688966753655
Position 8023: 0.0018056713744480182
Position 5863: 0.0017943407118116506
Position 8700: 0.0017897934274073803
Position 8278: 0.0017580350685752798
Position 1378: 0.001647390166859624
Position 15018: 0.0016198383221508652
Position 5169: 0.001487451999508945
Position 1814: 0.0014751514653848728
Position 7744: 0.0013202125380500419
Position 18526: 0.0013097244522968427
Position 3590: 0.001284618217879546
Position 14985: 0.0012773546729762705
Position 15971: 0.0011667405954043533
Position 2791: 0.0011454724419978717
Position 14197: 0.001076413398211972
Position 13718: 0.0010066503467649583
Position 16352: 0.0009993991202296155
Position 14950: 0.0009893165050584806
Position 3844: 0.0009812437220440744
Position 6617: 0.0009271560025070693
Position 1787: 0.0008733229106991397
Position 17779: 0.0007557691795413986
Position 17661: 0.000748412864140523
Position 2466: 0.0007322532796562079
Position 15107: 0.0007052088013548117
Position 14056: 0.0006683490057547831
Position 15873: 0.0006483032081408904
Position 15858: 0.0006478952956199187
Position 13991: 0.0006414648320979584
Position 16028: 0.0005714777923580506
Position 4583: 0.0005656445599191456
Position 16003: 0.0005488548594952602
Position 7763: 0.000526310778379936
Position 3076: 0.0004967194520924486
Position 7707: 0.0004940533884726554
Position 14989: 0.0004919978464344491
Position 3693: 0.00048430685428116945
Position 11371: 0.0004631362805475539
Position 23006: 0.00045822569365922466
Position 12906: 0.00044410925698052224
Position 16382: 0.00041888040828061185
Position 14891: 0.0004132885602853918
Position 357: 0.0004050115960643895
Position 12305: 0.0003932003788989838
Position 14576: 0.0003820148171621731
Position 2090: 0.00038186912747014735
Position 14814: 0.0003495520533226862
Position 16259: 0.0003390025476380711
Position 2880: 0.0003194544587515392
Position 1244: 0.0002785049624700201
Position 16336: 0.00027470734481289195
Position 2979: 0.00025702249937351355
Position 6911: 0.00024278405719734266
Position 2228: 0.00024270143732642942
Position 295: 0.0002264697104127005
Position 14953: 0.00021566423362867832
Position 23291: 0.00021467261616854564
Position 2186: 0.00021037824534871996
Position 15636: 0.0001971582298752194
Position 1400: 0.00018802771964404643
Position 658: 0.00018169100465817385
Position 16603: 0.00018024843902403846
Position 15516: 0.00014766884760943703
Position 1681: 0.00014197210182100996
Position 16386: 0.00011644714099198173
Position 15469: 0.00010061415325002622
Position 15022: 8.751062971443299e-05
Position 668: 8.236491490473413e-05
Position 15915: 7.76399416127042e-05
Position 16370: 5.9141778591530016e-05
Position 11468: 4.110913868095366e-05
Position 12340: 2.106179187988035e-05
Position 6946: 1.886288102775735e-05
Position 15931: 8.820710687704934e-06
Position 15845: 8.179693022789757e-06
Position 13623: 5.328915011482189e-06
Position 7324: 5.0368057479705155e-06
Position 13384: 4.36628886461524e-06
Position 18070: 3.330229416244097e-06
Position 18082: 3.1711693571258453e-06
Position 15656: 2.6051086848605774e-06
Position 7347: 2.350397042022001e-06
Position 15446: 2.2389740841898875e-06
Position 14932: 5.206190438464484e-07
Position 15311: 4.971707644719678e-07
Position 15330: 4.237917991382361e-07
Position 15234: 3.756566863991192e-07
Position 14803: 1.803654555494941e-07
Position 16068: 1.0270215542398337e-07
Position 15784: 2.3920559192251063e-08
