Gene = Lrif1
Position 7016: 0.002393127782840004
Position 9578: 0.002282635765463127
Position 604: 0.0020810624915773685
Position 9070: 0.0017545161541972362
Position 7415: 0.0017165823019035839
Position 5065: 0.0016702847588188393
Position 4807: 0.0013512228757328734
Position 8597: 0.0013355135118654324
Position 400: 0.001332435509180441
Position 9726: 0.001311958202534441
Position 9955: 0.0011240998274217831
Position 382: 0.0010126179518406967
Position 9986: 0.0009410369658789469
Position 5107: 0.0008723380169013283
Position 5489: 0.0008257811732404895
Position 957: 0.0008250834216893737
Position 2854: 0.0007870051571101953
Position 379: 0.0007743240531160035
Position 1283: 0.0007721165563675893
Position 6143: 0.0007228378035858003
Position 780: 0.0006490328385301307
Position 8576: 0.0006488185181492024
Position 360: 0.0006096330708930428
Position 840: 0.0005348928586417646
Position 6329: 0.0005046304307271898
Position 3259: 0.0004721041871156725
Position 6837: 0.00045189595838930033
Position 339: 0.0004467389061839421
Position 5906: 0.00043474863003564767
Position 2254: 0.0004080289081552462
Position 6473: 0.0004005488035185971
Position 2517: 0.00039502109430825983
Position 4604: 0.0003940018146915939
Position 2727: 0.0003856353369948367
Position 8087: 0.00034501024385414736
Position 1120: 0.00032402132522238333
Position 7640: 0.00030592504303124797
Position 5248: 0.00030490398321314553
Position 3230: 0.0003024865113717269
Position 5028: 0.00025974054967569255
Position 2825: 0.00024356139869181716
Position 575: 0.00024184541160387094
Position 7883: 0.00023182207748208367
Position 7822: 0.00022754474182913413
Position 4880: 0.00021873639914913028
Position 7482: 0.0002075218370880499
Position 2099: 0.00020377532842223202
Position 6400: 0.00019374258419229147
Position 5421: 0.0001431323542267808
Position 2086: 0.00011647896939508137
Position 5986: 0.00011469518704016082
Position 1661: 0.00010780112558342804
Position 6646: 0.00010516511532711423
Position 2433: 9.323755572220171e-05
Position 6289: 9.28969791671265e-05
Position 4257: 8.875257281105996e-05
Position 5090: 8.344702302241782e-05
Position 1701: 8.2819189723915e-05
Position 5383: 8.249981446889148e-05
Position 6072: 7.947098064339667e-05
Position 6616: 7.72356439114607e-05
Position 272: 6.846603514909524e-05
Position 6099: 6.830008283114714e-05
Position 3029: 6.739920342802522e-05
Position 5632: 6.559042396847246e-05
Position 5844: 6.15205598904947e-05
Position 4929: 5.497878907973571e-05
Position 2235: 5.390376572393974e-05
Position 4726: 5.0493542031435875e-05
Position 748: 4.8807559050691e-05
Position 2204: 4.8804554853513337e-05
Position 5601: 4.846855186035929e-05
Position 2497: 4.7869709863816944e-05
Position 3885: 4.592046475397343e-05
Position 4127: 4.2298560304914554e-05
Position 119: 4.203239029673437e-05
Position 3898: 3.749166527070126e-05
Position 252: 3.300975477818172e-05
Position 4283: 3.143025536025045e-05
Position 344: 2.9948616078280417e-05
Position 3835: 2.966914420778186e-05
Position 505: 2.911458285850583e-05
Position 1251: 2.8377466551174894e-05
Position 3361: 2.833000409515981e-05
Position 1202: 2.642016711325246e-05
Position 3526: 2.5164252558385353e-05
Position 2184: 2.3913703323881126e-05
Position 4201: 2.107600066419561e-05
Position 2340: 1.9545363286690515e-05
Position 4067: 1.9395512959927034e-05
Position 148: 1.919161171974029e-05
Position 3853: 1.6398081590777603e-05
Position 4240: 1.576935951685114e-05
Position 1181: 1.57066806151966e-05
Position 3719: 1.5096691370258755e-05
Position 3141: 1.4264846370558102e-05
Position 1684: 1.4201972538299495e-05
Position 1792: 1.0749383685253836e-05
Position 241: 8.76329146867857e-06
Position 2035: 8.64066056435464e-06
Position 887: 8.296277760851793e-06
Position 2242: 7.198915319768953e-06
Position 1589: 5.6995631773102395e-06
Position 935: 5.652565893745365e-06
Position 633: 4.489663512963639e-06
Position 1569: 4.1724143267055265e-06
Position 718: 3.949922786890532e-06
Position 624: 3.7772714021621162e-06
Position 660: 3.470863209886373e-06
Position 126: 2.7647457676356886e-06
Position 754: 2.4693735998603497e-06
Position 305: 2.4337193311026117e-06
Position 547: 1.335329249742561e-06
Position 584: 9.819364098579445e-07
Position 294: 7.875404447597668e-07
Position 222: 7.398441649677675e-07
Position 819: 6.194666122489965e-07
Position 944: 4.965875008807892e-07
Position 150: 4.3602523646415865e-07
Position 479: 4.3022686661752235e-07
Position 466: 4.1381410159017854e-07
Position 665: 3.140669369141173e-07
Position 463: 2.7556252961410215e-07
Position 861: 2.47316354726398e-07
Position 552: 1.5744130038282434e-07
Position 346: 1.290131809000423e-07
Position 1009: 7.156168871140723e-08
Position 289: 5.293341738284055e-08
Position 156: 4.029225600129722e-08
Position 932: 2.9083000831685342e-08
Position 784: 1.0268667899682332e-08
Position 850: 8.131129155781866e-09
Position 128: 3.256412854122199e-13
