Gene = 4930444P10Rik
Position 2474: 1.5135062094754775e-05
Position 3818: 1.4766595188023081e-05
Position 1158: 1.2774886054467797e-05
Position 1777: 1.1342844226100405e-05
Position 2637: 1.093913891465821e-05
Position 12760: 1.0715798890589104e-05
Position 15112: 7.651068007627806e-06
Position 15129: 6.641628635267631e-06
Position 586: 6.4036829375089885e-06
Position 2341: 6.339148282998537e-06
Position 1116: 6.1322252627218405e-06
Position 429: 5.8255691613371e-06
Position 2266: 4.843367744514529e-06
Position 11301: 4.012747180492395e-06
Position 14012: 3.7424823222331435e-06
Position 526: 3.1280736723588086e-06
Position 340: 3.086466670186751e-06
Position 667: 2.9512946177199194e-06
Position 1835: 2.6815256098336e-06
Position 581: 2.624035006788188e-06
Position 11264: 2.412203964079616e-06
Position 283: 2.232112449814204e-06
Position 12870: 2.1917875785339827e-06
Position 489: 2.0030013797695076e-06
Position 2315: 1.9678827704022896e-06
Position 1534: 1.9097487003197983e-06
Position 11304: 1.8238074393496054e-06
Position 12578: 1.5855505404555638e-06
Position 1578: 1.4741952986200663e-06
Position 4204: 1.337749711878768e-06
Position 3940: 1.1767271871154846e-06
Position 665: 1.0789949732237633e-06
Position 2238: 1.0179970389045178e-06
Position 722: 9.898217165388976e-07
Position 938: 9.259253682515821e-07
Position 1657: 8.392561413784394e-07
Position 1110: 7.014700890067111e-07
Position 1698: 6.460467680614877e-07
Position 14275: 3.2081034319871785e-07
Position 971: 2.8683862241926783e-07
Position 13319: 1.6933877597215767e-07
Position 1005: 1.2510412688284813e-07
Position 13044: 7.15580868966775e-08
Position 1202: 5.448511524520696e-08
Position 405: 6.094779016314413e-11
Position 408: 4.6059210610306125e-11
Position 319: 2.887402178012778e-11
Position 210: 2.1326136382403534e-11
Position 216: 1.8721556610782837e-11
Position 377: 9.084415994779357e-12
Position 193: 5.980125316076383e-12
Position 223: 5.822418056602278e-12
Position 388: 5.616340819517891e-12
Position 322: 5.243973347900595e-12
Position 221: 3.3078338256731782e-12
Position 910: 3.0292367441364457e-12
Position 200: 2.2419454602755683e-12
Position 81: 1.839411852330544e-12
Position 384: 1.0623930413806817e-12
Position 124: 4.139309782607575e-13
Position 392: 1.4119246031673978e-13
Position 610: 1.3651086262773017e-13
Position 92: 8.538885693660022e-14
Position 139: 8.246804817934464e-14
Position 534: 3.7030059134383045e-14
Position 141: 2.756574459579609e-14
Position 150: 2.1966694791627436e-14
Position 356: 2.5684813319774586e-16
Position 159: 2.2059822568236932e-16
Position 365: 1.647075741315664e-16
