Gene = Ro60
Position 17659: 0.005682112764795524
Position 16809: 0.0051949932562691285
Position 2563: 0.004876661427256927
Position 14616: 0.004869855164593794
Position 14542: 0.0042072711241211225
Position 4311: 0.004063540179348436
Position 19721: 0.0040598005741805075
Position 12371: 0.004042202317509478
Position 12072: 0.003985543005964252
Position 24246: 0.00392879473591539
Position 15619: 0.003808667841052638
Position 16668: 0.003686888658505845
Position 18243: 0.0036730421801151065
Position 5063: 0.003314037148780331
Position 15577: 0.0030729491945078275
Position 2523: 0.0028980646418715573
Position 17982: 0.002458891506848558
Position 264: 0.002446192620966771
Position 17533: 0.0023990300440409856
Position 4996: 0.0023955838415184107
Position 19389: 0.0022983825650300686
Position 13830: 0.00214978160601018
Position 5030: 0.0020831035910969234
Position 3794: 0.0017413887466114684
Position 2481: 0.0016561375597691234
Position 17084: 0.0014235537168467568
Position 17089: 0.0013705828988690438
Position 3675: 0.0012085359723322984
Position 12317: 0.0010629296426433266
Position 12143: 0.0010361854958882402
Position 17577: 0.0010062764921881227
Position 14477: 0.0009244942955898472
Position 20276: 0.0009043891251711257
Position 14497: 0.0008901980606226869
Position 19929: 0.0008390140842851147
Position 17618: 0.0008370814065301983
Position 19867: 0.000827964261200274
Position 11536: 0.0007686329879433658
Position 3727: 0.0007467001602415955
Position 13792: 0.0007385412871184752
Position 12284: 0.0007264192192576284
Position 18590: 0.0005582005997035739
Position 19285: 0.0005484694819914694
Position 15127: 0.000511712796698987
Position 2664: 0.000494781654973585
Position 3652: 0.00046040697786665734
Position 11856: 0.00034306629702024314
Position 11950: 0.00033858226874696016
Position 2542: 0.00024486181517291883
Position 13501: 0.00023378273909614567
Position 16449: 8.988006611248098e-05
Position 12002: 4.525099643056453e-05
Position 12291: 3.0941379212463216e-05
Position 16913: 2.3978480913735094e-05
Position 17676: 1.4642645006427226e-05
Position 12174: 1.2845106849740098e-05
Position 12169: 1.0633507683485429e-05
Position 13437: 7.7066209197198e-06
Position 11956: 6.238844175824744e-07
Position 11937: 3.768404924975618e-07
Position 12083: 3.623400096968958e-07
Position 12103: 3.6178032848377464e-07
Position 11878: 1.1148703940334059e-07
