Gene = Zzz3
Position 4772: 0.0060938016861742305
Position 9259: 0.005552165214839519
Position 6292: 0.005244328632485952
Position 6150: 0.00488171388125175
Position 4768: 0.004881262604659007
Position 5338: 0.004879409856121164
Position 2334: 0.004375769519689565
Position 5954: 0.004039447819616054
Position 7789: 0.0038931639207421204
Position 6464: 0.00357882254678433
Position 2920: 0.0033230815349869253
Position 3663: 0.003261521745520004
Position 1036: 0.0032222495607519804
Position 5958: 0.003174685370423084
Position 1722: 0.002821631960576993
Position 3321: 0.0028155683803314036
Position 7858: 0.0027295412624092283
Position 1189: 0.0027009393606116025
Position 2815: 0.002483008088528041
Position 2786: 0.002369393012721092
Position 1119: 0.002250905958492923
Position 1096: 0.002238478346252341
Position 2730: 0.0021460271491658633
Position 1398: 0.002017894912788102
Position 543: 0.0019762452538847042
Position 1160: 0.0019386026468723484
Position 3146: 0.0018823943477796687
Position 4210: 0.0018371832353672028
Position 1147: 0.0015504240824482942
Position 5341: 0.0014963378419838476
Position 3900: 0.0014956376637138315
Position 7444: 0.0014372506532643304
Position 6725: 0.0014028782518701382
Position 3400: 0.0013790589950144901
Position 2929: 0.0013072412285534372
Position 4629: 0.0012152633752289532
Position 3715: 0.0012129606643249014
Position 3237: 0.0011104149234572567
Position 2783: 0.00101610480148952
Position 5477: 0.0009214098262259038
Position 3283: 0.0008448106559559366
Position 616: 0.0008147012202661619
Position 4413: 0.0007972078727824023
Position 1049: 0.0007912906860399857
Position 2396: 0.0007723370741091249
Position 1900: 0.0007623824072018725
Position 5671: 0.000758983130859733
Position 6084: 0.0007224835914071989
Position 3623: 0.0006963252463983955
Position 1537: 0.0006909802496598966
Position 3571: 0.0006501501739030322
Position 4363: 0.000650047491054174
Position 3294: 0.0005534496272727366
Position 1003: 0.0005052545858864261
Position 1686: 0.0004757532773202008
Position 5279: 0.00045989331995059766
Position 1755: 0.0004359063300873536
Position 1352: 0.00038373030857459197
Position 1854: 0.00035811731028955585
Position 988: 0.0003371231728892623
Position 2734: 0.0003310237988165766
Position 1069: 0.0002788649638889533
Position 4097: 0.00025134346447877305
Position 4158: 0.00023760822444964829
Position 4127: 0.00021401197554563105
Position 3462: 0.00016474406430025556
Position 2140: 0.00015649940181231204
Position 634: 0.00015550200816431885
Position 1784: 0.00015231923924933426
Position 2183: 0.00014692004407356192
Position 1610: 0.0001331767537149615
Position 2557: 0.00013239340938889625
Position 1948: 0.0001317306347666077
Position 1995: 0.00010376481081058664
Position 1455: 9.899120743153079e-05
Position 1577: 9.211828942559963e-05
Position 2347: 8.21049977340926e-05
Position 763: 7.785468325765283e-05
Position 497: 7.660370174492298e-05
Position 1403: 7.043219295409178e-05
Position 2820: 5.6583629987550595e-05
Position 844: 5.619360674884094e-05
Position 1728: 5.435357856818319e-05
Position 641: 4.3478078190765467e-05
Position 1007: 3.7047846370205345e-05
Position 690: 3.308720489541535e-05
Position 1247: 1.573874542624208e-05
Position 1305: 2.7300635460447403e-06
Position 484: 2.60895087757596e-06
Position 1197: 2.2199799389945223e-06
Position 569: 1.692095100143752e-06
Position 944: 1.3665788510933437e-06
Position 580: 1.243964347447474e-06
Position 2055: 1.1290577491471083e-06
Position 587: 1.0327042595011737e-06
Position 1483: 9.935135892662815e-07
Position 2023: 8.409700252454048e-07
Position 1170: 6.623684671216874e-07
Position 549: 6.513812598269059e-07
Position 1533: 5.363894087366646e-07
Position 489: 4.2914256949786034e-07
Position 804: 3.944111270555514e-07
Position 427: 3.839481000792286e-07
Position 387: 3.8295796164346943e-07
Position 955: 3.2406673387594146e-07
Position 382: 2.4911449310451183e-07
Position 1202: 1.4403576938413877e-07
Position 486: 1.3151636214886992e-07
Position 577: 7.799617038884202e-08
Position 403: 5.3832721169625465e-08
Position 435: 4.991200228551812e-08
Position 507: 4.580993657971137e-08
Position 314: 3.881245168507999e-08
Position 228: 7.222773459370614e-09
Position 658: 6.410398017324488e-09
Position 202: 5.9511963165654915e-09
Position 220: 4.40664262634954e-09
Position 437: 3.358285814797243e-09
Position 234: 2.0880447489206836e-09
Position 444: 1.4138319358036718e-09
Position 259: 1.1961817179243734e-09
Position 397: 1.084378465112107e-09
Position 325: 4.643805882203551e-10
