Gene = Tbrg1
Position 4162: 0.00018947537126247675
Position 3926: 0.000187856163234021
Position 1770: 0.00018118278884640725
Position 4501: 0.0001803077041601088
Position 618: 0.000178567387966676
Position 7497: 0.00016228335574489973
Position 3518: 0.0001565177962665682
Position 2279: 0.0001504422025954353
Position 1902: 0.000139753789136092
Position 2041: 0.0001336230938220907
Position 3219: 0.000131201182922683
Position 2419: 0.0001190137812733993
Position 3029: 0.00011109474651743838
Position 153: 0.00010799959041982698
Position 6135: 0.00010536246604037915
Position 2151: 0.00010370756815643546
Position 2077: 0.00010166493815564397
Position 949: 9.357809212638713e-05
Position 1813: 9.177763787354309e-05
Position 1905: 8.829468674924526e-05
Position 1316: 8.797754342416964e-05
Position 652: 8.686019864986593e-05
Position 549: 8.218370877487918e-05
Position 4107: 8.039523861429463e-05
Position 2436: 7.527299411984094e-05
Position 3044: 7.297792165863444e-05
Position 6235: 7.278204142682419e-05
Position 2506: 7.235443453617998e-05
Position 7033: 7.182572497252068e-05
Position 3369: 6.430985683017606e-05
Position 4049: 6.37107876488426e-05
Position 3486: 6.146788012656913e-05
Position 3574: 6.125892886427788e-05
Position 7230: 5.505362634624309e-05
Position 1223: 5.297536322068232e-05
Position 197: 5.1958616813569e-05
Position 3281: 5.12877405001133e-05
Position 3648: 5.0724952115455864e-05
Position 3248: 4.788129451887593e-05
Position 4250: 4.7502741643505716e-05
Position 1210: 4.654296942773686e-05
Position 2138: 4.604423665176739e-05
Position 3231: 4.330896095503168e-05
Position 226: 4.236007152257139e-05
Position 3235: 4.112436295829176e-05
Position 2888: 4.011716705948194e-05
Position 2835: 3.964501173193675e-05
Position 2758: 3.8589360280267153e-05
Position 3292: 3.847239775185666e-05
Position 1252: 3.738582229571162e-05
Position 4168: 3.6392006205263516e-05
Position 248: 3.634397125903507e-05
Position 1227: 3.3585885513264966e-05
Position 3606: 3.2950322895927133e-05
Position 2661: 3.1874744777776974e-05
Position 2830: 3.13045623126821e-05
Position 1587: 3.08790596791506e-05
Position 2037: 2.9488006828707595e-05
Position 3954: 2.8962695417120673e-05
Position 2714: 2.8006904541417445e-05
Position 1368: 2.759218312066598e-05
Position 2445: 2.6724534859852992e-05
Position 6741: 2.672350719174058e-05
Position 5206: 2.6680021095465146e-05
Position 2113: 2.6591122533050614e-05
Position 6701: 2.6381818707850406e-05
Position 6705: 2.569017247580083e-05
Position 742: 2.5124418178170103e-05
Position 2828: 2.371398132941203e-05
Position 7354: 1.9718450951108964e-05
Position 3958: 1.9087976811102896e-05
Position 2674: 1.379749831935378e-05
Position 4030: 1.0854852290114133e-05
Position 5219: 1.0681217212378399e-05
Position 4990: 9.630139070407902e-06
Position 4116: 9.195606878544598e-06
Position 4637: 8.143100094272155e-06
Position 4109: 7.868599236960154e-06
Position 5240: 7.288471830605676e-06
Position 4228: 4.012882004758488e-06
Position 4985: 3.4494008618489155e-06
Position 6910: 2.826599350111715e-06
Position 5063: 2.421874700189314e-06
Position 2891: 2.294912888552879e-06
Position 1947: 2.1948672780258748e-06
Position 2664: 2.0649280588944306e-06
Position 5082: 2.040227802839487e-06
Position 1052: 1.5981642713621221e-06
Position 6564: 1.5579350967225765e-06
Position 1122: 1.46256816064198e-06
Position 3053: 1.384739866790771e-06
Position 3056: 1.2235416631064516e-06
Position 927: 1.1544891077757065e-06
Position 939: 1.0996597059727018e-06
Position 6179: 8.343596759710078e-07
Position 250: 6.640572406698608e-07
Position 6696: 6.59107045345059e-07
Position 147: 5.622323861788574e-07
Position 3062: 5.034026019244378e-07
Position 3906: 4.2032655821006625e-07
Position 1372: 4.114373931446859e-07
Position 6229: 4.005532737037761e-07
Position 5011: 3.9242093995822056e-07
Position 535: 3.872100451525661e-07
Position 3272: 3.366006440348632e-07
Position 6164: 2.6405724192951293e-07
Position 6144: 2.552976967481606e-07
Position 6527: 2.355192521737375e-07
Position 6610: 2.2505972578034598e-07
Position 3190: 2.083751534615936e-07
Position 3259: 2.0230136817107084e-07
Position 3295: 1.9698999390501343e-07
Position 6151: 1.4115236061047348e-07
Position 6159: 1.3554027964432977e-07
Position 1956: 1.2668137801947307e-07
Position 3187: 1.0879464565338885e-07
Position 529: 1.0254610930032862e-07
Position 411: 6.375891831119819e-08
Position 442: 2.7550474687994717e-08
Position 3561: 2.1911391632167227e-08
Position 6336: 1.549157191819005e-08
Position 235: 1.1102321878036577e-08
Position 172: 8.472883368201602e-09
Position 784: 8.280322974413953e-09
Position 181: 8.136674376107943e-09
Position 254: 5.9943645507192776e-09
Position 244: 3.922040441494516e-09
Position 3411: 1.3958548623892794e-09
