Gene = Catspere1
Position 743: 0.0011217214166696799
Position 5148: 0.0011014229070519094
Position 476: 0.001088843809892968
Position 1630: 0.001019596070867878
Position 646: 0.0009330214156584871
Position 1239: 0.0008559472025469832
Position 1067: 0.0007458072452956318
Position 846: 0.0005834537297911422
Position 2427: 0.0004034474408060931
Position 480: 0.00029877410566398507
Position 296: 0.00018503560809682252
Position 170: 0.00014233469626627674
Position 270: 0.00013915321183504835
Position 151: 9.702953246970304e-05
Position 315: 8.763895003819903e-05
Position 282: 7.386522911198153e-05
Position 500: 7.062393409989747e-05
Position 137: 4.669777016567917e-05
Position 181: 4.1602767446317446e-05
Position 242: 3.799667751606924e-05
Position 23: 2.7922082174337326e-05
Position 168: 2.7843128193683893e-05
Position 1624: 1.998665813422166e-05
Position 154: 1.805232874705568e-05
Position 835: 1.42985829156217e-05
Position 1193: 1.3137754841378429e-05
Position 1567: 1.2602137322423205e-05
Position 920: 1.0239727674594393e-05
Position 505: 8.502269663501426e-06
Position 110: 7.640571995681524e-06
Position 331: 6.154517149841038e-06
Position 39: 5.0167480379078205e-06
Position 1837: 4.278015576871636e-06
Position 830: 4.256994529621739e-06
Position 1058: 4.2310050795182894e-06
Position 484: 4.137324061143082e-06
Position 2001: 3.4676949080887098e-06
Position 1516: 2.2444581607069914e-06
Position 12: 6.544831843124333e-07
Position 511: 3.1983903537350875e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3018: 0.6197363449296275
Position 8110: 0.5171536337296727
Position 9498: 0.1870709992999808
Position 10797: 0.15892675530729322
Position 10518: 0.09875158050640476
Position 592: 0.08057998193285755
Position 2775: 0.03929955550614517
Position 5863: 0.038075958782119036
Position 8425: 0.03373588208538882
Position 1990: 0.029407089163342698
Position 7601: 0.02043957842135626
Position 11267: 0.019874772816324472
Position 2894: 0.018800656049890722
Position 5639: 0.017820528454482974
Position 6175: 0.009656854463533348
Position 2095: 0.007649232649189732
Position 5643: 0.006881985812491265
Position 4765: 0.006806040419405775
Position 573: 0.006440735954381271
Position 1823: 0.005375699807215395
Position 6305: 0.004892086123035538
Position 1727: 0.004847683176593411
Position 10259: 0.004817436152244253
Position 6384: 0.004741346795491477
Position 1915: 0.004270294544467899
Position 3399: 0.003842338993843191
Position 2637: 0.003478610777399499
Position 2205: 0.003450418779741077
Position 1604: 0.00301530495884638
Position 5046: 0.002821763121589357
Position 5369: 0.0023866979093733814
Position 5278: 0.0023152753192341837
Position 2819: 0.00178331690203108
Position 578: 0.0016927056076253945
Position 6862: 0.0016437853003242152
Position 2904: 0.0015419106269690761
Position 1381: 0.0014109572806314948
Position 7930: 0.0014081349524726074
Position 6015: 0.0013863867267762864
Position 5241: 0.0012902647683812598
Position 2771: 0.0012505482710688986
Position 1792: 0.0011906470620494651
Position 4307: 0.0011857034025531195
Position 6221: 0.0011833479989681326
Position 5207: 0.0010787057301000773
Position 8528: 0.0010734161249387937
Position 4585: 0.0009949387632011582
Position 257: 0.0009876100305157053
Position 8459: 0.0009070127744971419
Position 649: 0.000843421684252041
Position 5135: 0.0007801082725559752
Position 3773: 0.0007719130574925044
Position 4333: 0.0007567183406696869
Position 1424: 0.0007412549307153819
Position 4992: 0.0007187457837032808
Position 1892: 0.0007167706636048183
Position 1773: 0.0006997891327806233
Position 6680: 0.0006812870848456958
Position 1682: 0.0006546911751524924
Position 6207: 0.0006479648899181515
Position 2581: 0.00046741381028212126
Position 5822: 0.0004648992609135688
Position 646: 0.0004448356175224401
Position 4794: 0.0004430127654524694
Position 692: 0.00039854619262779783
Position 1580: 0.00032555555718562804
Position 5878: 0.0003253714003666536
Position 6161: 0.0002812704143956114
Position 6360: 0.0002753779397512456
Position 945: 0.0002504704634794991
Position 2234: 0.0002445419537694982
Position 2666: 0.00021911592503468482
Position 5902: 0.00021548849018446155
Position 2443: 0.00020023335684528966
Position 2268: 0.00019409419512110963
Position 5341: 0.00018441221070926038
Position 323: 0.00018075693323354777
Position 2315: 0.00015027118036212546
Position 1412: 0.0001495018639305961
Position 4054: 0.00014376155987852707
Position 1648: 0.0001250065257768192
Position 1323: 0.00011999211628778807
Position 356: 0.00011741964797655342
Position 3506: 8.971424949060796e-05
Position 779: 8.083118152993369e-05
Position 748: 8.018185415326865e-05
Position 1140: 7.170814659129317e-05
Position 1587: 6.538193559286374e-05
Position 3859: 6.535321511761972e-05
Position 883: 5.241748736910337e-05
Position 768: 3.7447896132712336e-05
Position 5099: 2.9884067142687386e-05
Position 2956: 2.8941821862642306e-05
Position 605: 9.396431140117278e-06
Position 289: 9.1599834814625e-06
Position 1920: 4.7749734308232995e-06
Position 1436: 3.6991816500003738e-06
Position 518: 3.164160042230907e-06
Position 1640: 1.7908964657421326e-06
Position 1534: 1.4929955127294353e-06
Position 959: 3.3018882968017233e-07
Position 916: 2.820043918082884e-07
Position 912: 2.451426003136525e-07
Position 701: 1.2926077596291543e-07
Position 1351: 9.190072446976019e-09
Position 695: 7.961080619761218e-09
Position 704: 4.237965928087069e-09
Position 788: 2.695692559280832e-09
Position 655: 2.0117451147004614e-09
Position 500: 1.8461555392527446e-09
Position 670: 1.642069660028051e-09
Position 799: 1.5521404821778446e-09
Position 326: 8.079602807279942e-10
Position 706: 7.165869097950542e-10
