Gene = Gfy
Position 2502: 2.5923211334461343e-05
Position 228: 2.1540684352842153e-05
Position 173: 1.9184878433925837e-05
Position 729: 1.7340933639907234e-05
Position 3093: 1.5501978705120652e-05
Position 515: 1.50911084155195e-05
Position 275: 1.4052916325510306e-05
Position 399: 1.2965388188760786e-05
Position 506: 1.1807774423280151e-05
Position 1152: 1.1748292716428836e-05
Position 3156: 1.1645080553900206e-05
Position 765: 1.0446276536020197e-05
Position 530: 9.361964125850645e-06
Position 982: 9.05160156600027e-06
Position 1086: 3.2433423295605864e-06
Position 904: 2.9919484551637986e-06
Position 411: 2.345671555586258e-06
Position 405: 2.0288743647688915e-06
Position 281: 1.6772933186868035e-06
Position 292: 1.5719402047718002e-06
Position 532: 1.1195558357203967e-06
Position 894: 8.911926058233313e-07
Position 1220: 8.369151622554307e-07
Position 1164: 7.393059943648881e-07
Position 912: 6.782135479434953e-07
Position 886: 4.421963843089226e-07
Position 1231: 1.830784718703031e-07
Position 1223: 1.785467102073309e-07
Position 954: 1.618510507692012e-07
Position 838: 8.554834017809304e-08
Position 965: 4.355063445190991e-08
Position 544: 2.1478115590949595e-08
Position 732: 9.957931488877424e-09
Position 783: 1.7578216523309122e-09
Position 158: 5.649712849401169e-10
Position 194: 4.979763034940725e-10
Position 443: 3.109999466527931e-10
Position 231: 1.937874734485478e-10
