Gene = Lad1
Position 13365: 0.00014463700305764596
Position 187: 0.0001356372912164583
Position 14014: 0.00012161858139405445
Position 13606: 0.00011728033482299052
Position 12487: 9.238538291884566e-05
Position 14006: 8.029066734520323e-05
Position 13971: 7.995970688309494e-05
Position 70: 7.63325887845196e-05
Position 700: 7.485674219900582e-05
Position 13565: 7.031993656338569e-05
Position 819: 5.921497800023565e-05
Position 10846: 5.8555123707676384e-05
Position 10278: 5.792040250288763e-05
Position 10420: 5.705452223002168e-05
Position 13714: 5.0196793827747546e-05
Position 941: 3.0999701952764e-05
Position 1011: 2.7375408181615513e-05
Position 791: 1.9930356633022576e-05
Position 1716: 1.6943543487173502e-05
Position 56: 1.6265406577709438e-05
Position 12908: 1.5922326920451116e-05
Position 120: 1.5678956954226112e-05
Position 47: 1.4318583370746383e-05
Position 460: 1.2039119734027016e-05
Position 530: 6.713146022758195e-06
Position 297: 5.723552631838017e-06
Position 13427: 5.438704288524154e-06
Position 124: 4.210199176018751e-06
Position 413: 4.097331179777075e-06
Position 13030: 3.0403171262686894e-06
Position 442: 3.027795489565859e-06
Position 149: 2.8662333449040412e-06
Position 535: 2.815988071419959e-06
Position 423: 2.4868269797126467e-06
Position 13028: 1.5277753699456813e-06
Position 688: 1.3952058300034423e-06
Position 13838: 1.089037914059747e-06
Position 863: 8.54891105551409e-07
Position 13441: 4.2991756012195873e-07
Position 366: 2.112751016487149e-07
Position 204: 3.9908786624671805e-08
Position 469: 1.9835555258362665e-08
Position 882: 1.644111886773382e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.9787189619484334
Position 12301: 0.9282280054672275
Position 13713: 0.908762095447248
Position 7156: 0.9060072879926526
Position 12484: 0.8284478354632498
Position 8565: 0.7874150677005541
Position 12926: 0.7660894309689146
Position 13177: 0.6123310386523886
Position 14404: 0.5401059514292296
Position 11090: 0.44058635862646045
Position 13275: 0.33827582123788297
Position 5518: 0.3117134684035927
Position 2195: 0.2983968687889013
Position 13504: 0.225814486283694
Position 12860: 0.20459486123467371
Position 2321: 0.1983509134515165
Position 5113: 0.13136559837860587
Position 5005: 0.12019191121089387
Position 634: 0.11090726065114852
Position 1141: 0.08340544074175929
Position 7465: 0.07883058681613646
Position 11213: 0.05922504399797009
Position 12456: 0.03737546407145384
Position 13945: 0.03651475596258149
Position 7169: 0.0355024155399148
Position 12551: 0.03442498203080873
Position 2220: 0.03218571602211037
Position 3514: 0.03119208685601841
Position 11134: 0.030536711792607762
Position 1262: 0.030271576833468407
Position 9389: 0.029908322885702252
Position 7477: 0.029342935516255136
Position 12170: 0.025823804695461406
Position 12251: 0.024263631430856778
Position 618: 0.017788983580178618
Position 494: 0.01718815353530181
Position 2485: 0.015499348383880951
Position 906: 0.015303795545864647
Position 14024: 0.015098273620647928
Position 1484: 0.01433928582727271
Position 13791: 0.013308815841817225
Position 13809: 0.012300235713759204
Position 7402: 0.012281859883504772
Position 7026: 0.011842208730807463
Position 14427: 0.01154038101111406
Position 9142: 0.011349959086446315
Position 12486: 0.010861700142457143
Position 2268: 0.010468150633497503
Position 777: 0.010084762482570757
Position 12109: 0.00945963865093901
Position 11359: 0.009232472959072958
Position 796: 0.00912678701909394
Position 11461: 0.009055917103320437
Position 12580: 0.008730093240009382
Position 13451: 0.008657017949278364
Position 583: 0.008406442274752738
Position 1144: 0.008213406144069095
Position 1541: 0.008011795850796071
Position 3838: 0.007656285826741972
Position 1497: 0.006641527893799428
Position 851: 0.006539961812840503
Position 829: 0.006292273524946968
Position 12527: 0.006036071870342899
Position 12577: 0.005996028971811727
Position 12234: 0.005801293361226459
Position 2296: 0.00579950654862371
Position 14503: 0.005720779624136941
Position 1123: 0.005701334161159301
Position 9989: 0.005310305907506411
Position 12907: 0.005270013530150332
Position 12461: 0.0048028098473085964
Position 13584: 0.004525969512088016
Position 1048: 0.004375024987584163
Position 7572: 0.004352693730073133
Position 10996: 0.00433035933626699
Position 2226: 0.004018444304321379
Position 7388: 0.003966295749095793
Position 12509: 0.0039550255994230624
Position 12491: 0.003652407506132461
Position 10978: 0.003623121204881107
Position 13244: 0.003471991490268331
Position 10501: 0.003453235613812375
Position 870: 0.0033900941514607313
Position 722: 0.0031888657931461754
Position 500: 0.003162410811525248
Position 10178: 0.0030588379196265733
Position 11400: 0.0029598731568150753
Position 14086: 0.0029134699744998204
Position 13139: 0.002790674109148987
Position 11341: 0.002561722457927464
Position 11837: 0.0025264105485515017
Position 12945: 0.002474357320578355
Position 13441: 0.0024732079996904605
Position 11757: 0.002377855439062128
Position 798: 0.002147149654981976
Position 10554: 0.002131157167564184
Position 12979: 0.0020367318321950502
Position 3734: 0.002006103226939744
Position 12555: 0.0019201844621943823
Position 13208: 0.0017271076171630735
Position 11225: 0.0014155363678635374
Position 7373: 0.0013956411329642223
Position 1303: 0.0013467135767025026
Position 10130: 0.0012689084833666753
Position 2103: 0.001234718869219654
Position 10963: 0.0012344401158207081
Position 10589: 0.0011834357916870872
Position 10511: 0.0011792379207661403
Position 12501: 0.0011761238126284386
Position 7421: 0.001049997457617139
Position 14657: 0.0010310111771787646
Position 12929: 0.000999711805251657
Position 10779: 0.0009300325888740879
Position 14063: 0.0009147192950313479
Position 14315: 0.0008955022963468662
Position 2728: 0.00088465103655011
Position 4512: 0.0008384381276335494
Position 10945: 0.0007948260513746734
Position 12622: 0.0006609480956186413
Position 13838: 0.0006284250623836502
Position 4128: 0.0006156101281732845
Position 1218: 0.0005991665520271039
Position 13759: 0.0005685982282525409
Position 3768: 0.0005393260906355121
Position 10646: 0.0005378986178049632
Position 14114: 0.000536499780208018
Position 11021: 0.0005305927552760829
Position 2348: 0.0005247421927569882
Position 2249: 0.0005155533012733059
Position 10519: 0.0005079876870974381
Position 12775: 0.0004792166119425552
Position 1845: 0.0004647977172805495
Position 14592: 0.0004611211511366053
Position 2255: 0.0004459493461266296
Position 10181: 0.000428748842974951
Position 13427: 0.0003981318005144354
Position 14175: 0.0003889048550298498
Position 1547: 0.0003682406685127004
Position 1882: 0.0003577506828604642
Position 4088: 0.00034614146249569127
Position 10931: 0.0003243850718762079
Position 328: 0.0003110078461429189
Position 710: 0.00031057806588808974
Position 12889: 0.0003093303650521984
Position 1056: 0.00029187177137546656
Position 804: 0.00028765857405050097
Position 654: 0.00028672321379466384
Position 14190: 0.00027881003106341014
Position 12961: 0.0002737744386900512
Position 1352: 0.0002645890969359854
Position 1419: 0.000254493072699086
Position 672: 0.0002277501186337536
Position 1720: 0.00021279606384082029
Position 13156: 0.0001865833752628701
Position 910: 0.00018138953695004525
Position 2679: 0.00017939694636319163
Position 14186: 0.00017828619259809746
Position 14433: 0.00017768465312218248
Position 12841: 0.0001750205485778478
Position 958: 0.00016936432539375957
Position 753: 0.00015003740739126406
Position 11274: 0.00014718056961899014
Position 766: 0.00014643137726451773
Position 10498: 0.00014336372902808196
Position 1089: 0.00014092592330081658
Position 1505: 0.00013867641063757287
Position 13348: 0.00012368955954676137
Position 681: 0.00011949787508377703
Position 12023: 0.0001164064871590448
Position 13088: 0.00010358633523664974
Position 418: 9.629680273941574e-05
Position 12802: 9.439534924809295e-05
Position 519: 8.759774560246854e-05
Position 10524: 8.712136221602015e-05
Position 555: 8.644877616940037e-05
Position 14111: 8.10217333278857e-05
Position 14148: 7.899800436048065e-05
Position 908: 7.89258018815285e-05
Position 10532: 6.890411536661186e-05
Position 157: 6.790031713740787e-05
Position 10613: 6.708315977466421e-05
Position 13886: 6.244351159622049e-05
Position 12587: 5.855850434288705e-05
Position 1314: 5.6922023200292065e-05
Position 10609: 4.7885891863524906e-05
Position 963: 4.551586264176382e-05
Position 1866: 4.307565194447961e-05
Position 225: 4.2376542015334405e-05
Position 1794: 3.909349529531583e-05
Position 1770: 3.8238465444733843e-05
Position 12092: 3.802313394612385e-05
Position 1185: 3.6157979146249675e-05
Position 12720: 3.2546063716822735e-05
Position 2119: 3.0701543469125764e-05
Position 319: 2.526418497980106e-05
Position 1015: 2.4198588504664933e-05
Position 394: 2.0696475051372934e-05
Position 2150: 1.6613204068863606e-05
Position 10903: 1.5413680100285404e-05
Position 13013: 1.3912398533628484e-05
Position 2202: 1.3154023489530585e-05
Position 704: 1.1395402767441057e-05
Position 741: 9.851743030766573e-06
Position 11101: 9.643576846567438e-06
Position 645: 8.618963529367935e-06
Position 844: 7.137331927854972e-06
Position 819: 6.921163098879313e-06
Position 274: 6.053771818359849e-06
Position 12812: 5.239758033968787e-06
Position 686: 4.739830605816582e-06
Position 13913: 4.420740342257926e-06
Position 11437: 3.831687226592945e-06
Position 876: 3.7556573399831256e-06
Position 660: 2.1780626903916193e-06
Position 379: 2.110468048318509e-06
Position 590: 1.7444102001893167e-06
Position 2385: 1.548736754492523e-06
Position 391: 1.4605819490409279e-06
Position 1269: 1.3897552868249574e-06
Position 227: 1.2462236708050228e-06
Position 1082: 1.242892766898971e-06
Position 344: 1.0184626131763487e-06
Position 523: 5.612324046831601e-07
Position 398: 4.759929668234447e-07
Position 348: 4.3868873950354563e-07
Position 434: 1.5957847398713354e-07
Position 423: 1.5244213046209928e-07
Position 159: 9.495110415225006e-08
Position 184: 8.014119922845922e-08
Position 289: 7.444578596804086e-08
Position 1465: 7.027945930581245e-08
Position 136: 6.825093293394709e-08
Position 333: 6.632824665064349e-08
Position 428: 5.790224186077244e-08
Position 254: 4.8654889439186116e-08
Position 194: 4.688724824464444e-08
Position 129: 4.5361274140231155e-08
Position 451: 4.020516611537197e-08
Position 466: 2.8412962748469774e-08
Position 284: 1.8217148894454525e-08
Position 341: 9.637118200555346e-09
Position 173: 5.115122087559979e-09
Position 112: 3.8311679358080995e-10
Position 562: 1.5607408994858954e-10
