Gene = Hmbs
Position 6696: 0.0008672593270500104
Position 1548: 0.0008404789663569142
Position 3059: 0.0008302886968109942
Position 6076: 0.0007851734034457811
Position 6572: 0.0006969687510157551
Position 56: 0.000689039152508505
Position 3173: 0.000658287879679177
Position 6661: 0.0006574368751406322
Position 2393: 0.0006223453409799855
Position 2926: 0.0005699148367856218
Position 3225: 0.0004915605015857614
Position 6568: 0.00046173248163026965
Position 6948: 0.00043058295557810513
Position 3282: 0.0003844246838772902
Position 1260: 0.0003751881674883172
Position 7432: 0.00035748183526814576
Position 7416: 0.0003429613764993181
Position 3382: 0.0003215669105187506
Position 4746: 0.0003209931694129183
Position 2132: 0.00031871811957182245
Position 1027: 0.00030276422691754104
Position 7527: 0.0003003771610246089
Position 1283: 0.00029947568776460986
Position 2622: 0.00028029999313591066
Position 2082: 0.00025052765051375957
Position 119: 0.00024177024286936908
Position 2245: 0.0002375893461452126
Position 3901: 0.0002301970414574203
Position 439: 0.00020188901189183796
Position 3942: 0.00018830799418758333
Position 1078: 0.00017164910469159506
Position 1500: 0.0001712966076595293
Position 2041: 0.0001671437869601299
Position 2353: 0.00016288217527083684
Position 2215: 0.00013738089305618474
Position 2500: 0.0001373656128908816
Position 4142: 0.0001347812975043166
Position 660: 0.00012538127520830508
Position 1342: 0.00012399529328461438
Position 1742: 0.00011088149638830646
Position 2740: 0.00010786861570174275
Position 2577: 0.00010388443039934761
Position 17: 0.00010077864233595668
Position 4846: 9.4440287421995e-05
Position 2190: 9.316880688438406e-05
Position 3960: 9.268379875434371e-05
Position 2230: 8.871402159209368e-05
Position 3333: 6.921965430671409e-05
Position 4810: 6.811423529337721e-05
Position 3238: 6.805180870910396e-05
Position 3987: 6.473517176370911e-05
Position 6260: 6.422595440943956e-05
Position 7297: 5.9476689606737936e-05
Position 2607: 5.788942567268227e-05
Position 37: 5.432620620181573e-05
Position 3951: 5.200404964007323e-05
Position 2918: 5.0657416960346986e-05
Position 1993: 3.2125471566204774e-05
Position 2940: 3.0486674003799285e-05
Position 2329: 2.531352920269716e-05
Position 4596: 2.5071327644101758e-05
Position 2259: 2.4712799125799137e-05
Position 3415: 2.4665881522423927e-05
Position 2100: 2.3853224445740785e-05
Position 1006: 1.8557910306095713e-05
Position 313: 1.5680131591398662e-05
Position 2647: 1.5485094108064466e-05
Position 3733: 1.3969773359637763e-05
Position 352: 1.3334530396743998e-05
Position 6118: 1.2569992506275192e-05
Position 4827: 1.211390368073116e-05
Position 1247: 9.755565645303516e-06
Position 701: 9.077635259027907e-06
Position 465: 8.483698919088859e-06
Position 4585: 7.717577811258559e-06
Position 2592: 6.676376493486834e-06
Position 2685: 6.031516372386366e-06
Position 2721: 5.911564827111386e-06
Position 1276: 4.977372910044088e-06
Position 945: 4.454071850827603e-06
Position 1032: 4.079093040816874e-06
Position 1278: 3.80240967878655e-06
Position 695: 3.602212821542237e-06
Position 75: 3.4133446912355395e-06
Position 269: 2.6306261843785534e-06
Position 4594: 2.255658158858811e-06
Position 70: 1.5415703984964839e-06
Position 188: 1.2130704417226295e-06
Position 6601: 1.0265002915785448e-06
Position 892: 9.91729823351561e-07
Position 500: 9.637771546440753e-07
Position 961: 9.12636147681044e-07
Position 302: 6.307718260760179e-07
Position 223: 4.813239306878835e-07
Position 322: 3.834684419252248e-07
Position 288: 3.40056924569912e-07
Position 1071: 2.7773933431602187e-07
Position 653: 2.0151600561342481e-07
Position 370: 1.3618900789773674e-07
Position 296: 1.3061213503406665e-07
Position 103: 7.643782188054706e-08
Position 329: 3.340726702399089e-08
Position 183: 2.8028518740157504e-08
Position 378: 2.585134082828382e-08
Position 94: 1.453342481479803e-08
Position 305: 7.205734520099506e-09
Position 424: 1.1220921329330726e-09
Position 400: 7.393301060256646e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4502: 0.9913228237323224
Position 2529: 0.9137858950322776
Position 3096: 0.888277193745927
Position 3462: 0.8566716167048842
Position 6752: 0.7838572547937465
Position 6186: 0.7184509532281536
Position 6537: 0.6910647404805594
Position 7215: 0.6641951200535606
Position 2963: 0.48411841163672464
Position 7382: 0.4680398145523152
Position 7637: 0.4596712216555501
Position 1996: 0.4546532887370754
Position 6199: 0.2550267922495156
Position 2881: 0.24062567444891012
Position 7056: 0.21603769722749716
Position 2156: 0.21556845928801285
Position 6997: 0.20784278724718921
Position 6463: 0.17184239941678908
Position 4674: 0.1412072886902596
Position 6714: 0.1087237173159317
Position 1949: 0.10329721648160672
Position 2109: 0.06605259790078853
Position 4952: 0.05426142354488555
Position 2096: 0.03891585770159219
Position 7389: 0.038906404326059046
Position 1366: 0.03654384761141862
Position 2899: 0.033379719137948606
Position 4996: 0.03248487401357016
Position 2058: 0.028420037227588606
Position 7031: 0.02707976430778285
Position 3490: 0.020025046903966216
Position 1164: 0.018250469296567727
Position 6756: 0.015100344926376187
Position 2055: 0.014318869569984549
Position 2128: 0.011983940011713073
Position 6229: 0.011762806904232717
Position 2763: 0.010548276924084271
Position 7012: 0.009316931584860251
Position 1961: 0.00865608108345299
Position 1400: 0.008363433834711134
Position 7386: 0.007937548152042458
Position 5141: 0.007678953045268376
Position 500: 0.00729106966446065
Position 3387: 0.007122158011122919
Position 1788: 0.006813481486800986
Position 6726: 0.006794868272445144
Position 4762: 0.006113152173849416
Position 7444: 0.005966217007700715
Position 2929: 0.0055494996184025465
Position 1877: 0.0055416312569209255
Position 6762: 0.005533287940091312
Position 2072: 0.005411375691341499
Position 4542: 0.005391966066932977
Position 4967: 0.005205807433523184
Position 5058: 0.005135231977220911
Position 1924: 0.0050206762049571935
Position 6975: 0.00500818569997149
Position 1890: 0.004750119787372116
Position 6472: 0.0046889504160557115
Position 6973: 0.0046399699600264774
Position 4689: 0.004388082937325718
Position 7023: 0.004276664464694759
Position 3684: 0.004256110395664747
Position 468: 0.003533178760356387
Position 1905: 0.003424382601897399
Position 6015: 0.003104729195522139
Position 4018: 0.0030925964069009704
Position 3464: 0.0030899489329951086
Position 2160: 0.00293045055810305
Position 3220: 0.002701076254826945
Position 2691: 0.0025244097547342196
Position 2140: 0.0024683137502079806
Position 1797: 0.0024174397466687784
Position 1289: 0.002343563088124504
Position 2726: 0.002298547543830511
Position 3429: 0.002239499284587835
Position 7737: 0.00220221590798557
Position 2122: 0.001977110113678704
Position 7835: 0.0019382323533706444
Position 1260: 0.0019277633476711196
Position 7616: 0.0018803969576970615
Position 5044: 0.0018220525810449804
Position 1814: 0.001805491998761497
Position 1758: 0.0017578258375016114
Position 4671: 0.001682834567877162
Position 351: 0.0013926773874546469
Position 6788: 0.0013629324026705753
Position 7302: 0.0013290289063787604
Position 7538: 0.0012806930901303748
Position 2904: 0.001275570404703283
Position 2851: 0.0012747444446509566
Position 1811: 0.0012648067315102751
Position 3013: 0.0012568433548647323
Position 2358: 0.0011352609472541752
Position 942: 0.0010202816866964266
Position 6404: 0.000998902210693665
Position 3123: 0.0009949887289646372
Position 1169: 0.0009651766205419032
Position 4765: 0.0009342087905058564
Position 7740: 0.0009079640307135424
Position 3414: 0.0009071313821144308
Position 3306: 0.000873564326234449
Position 6487: 0.0008097434989972592
Position 4117: 0.0007998114934139086
Position 6911: 0.000787801556405109
Position 7063: 0.0007678075879974349
Position 6576: 0.0007349772556750413
Position 3731: 0.0007332693424789707
Position 7084: 0.0007206290056817627
Position 2592: 0.0007191504683577856
Position 3063: 0.000704225172379375
Position 7506: 0.0006493475475202548
Position 1373: 0.0006365652212550663
Position 4839: 0.0006029754203033333
Position 845: 0.0005752036866792893
Position 4948: 0.0005550508686709947
Position 4744: 0.0005473251051862838
Position 796: 0.0005466613482479465
Position 7081: 0.00048530675596723035
Position 588: 0.00048432018328065004
Position 1999: 0.00047568307276462356
Position 7654: 0.0004728133972556364
Position 2494: 0.0004711245500651747
Position 7761: 0.000463379644137352
Position 1112: 0.00043600465889934734
Position 2544: 0.0004309110031899426
Position 118: 0.0004214364436496905
Position 7060: 0.00038847294219221976
Position 7567: 0.00037028459174161455
Position 5018: 0.0003624007707927219
Position 1217: 0.00035539212279165076
Position 2926: 0.0003454869804369239
Position 6168: 0.00031748913459457204
Position 135: 0.0003172911170561646
Position 2469: 0.0003135349644021513
Position 2704: 0.000304966670450494
Position 6407: 0.0002861351135127219
Position 4282: 0.00028158545509472487
Position 505: 0.0002789405432477485
Position 2307: 0.0002634221282382075
Position 6731: 0.00026028818295107206
Position 1836: 0.00025890070204609563
Position 2984: 0.00024031461990037755
Position 5986: 0.00023884003623753108
Position 3103: 0.00023353141210869096
Position 6675: 0.00022562550040669855
Position 2853: 0.00021787423544516877
Position 668: 0.000206526218823143
Position 4318: 0.00020073911909051633
Position 7246: 0.0001995474053082041
Position 2855: 0.00018011589023048254
Position 2499: 0.00017274473812448228
Position 3077: 0.00016734335604143925
Position 3250: 0.00016330651284721456
Position 1644: 0.00016185470275185672
Position 6804: 0.00016119445735547893
Position 6553: 0.0001574715538836036
Position 1027: 0.00015372978293130469
Position 6948: 0.00015280142254195018
Position 1220: 0.00015100380219419692
Position 2286: 0.00014598845029915552
Position 3285: 0.00013924193645125754
Position 1415: 0.0001374202654642324
Position 7070: 0.00013577486330584523
Position 540: 0.00013379257840790253
Position 537: 0.00012474756547123053
Position 5967: 0.0001242583176040123
Position 6412: 0.00012207589952452453
Position 7241: 0.00011649273803237605
Position 1320: 0.00011498890659377345
Position 1192: 0.000114977711643991
Position 3409: 0.00011216859146176855
Position 6020: 0.0001042891108379998
Position 6550: 0.00010275851080247437
Position 4433: 0.00010147612882625937
Position 364: 9.093530357844169e-05
Position 6060: 9.041852397041678e-05
Position 2816: 9.014049654769847e-05
Position 1742: 8.946351375919097e-05
Position 4064: 8.726517273157196e-05
Position 2732: 8.521946186692316e-05
Position 5971: 8.258103303153904e-05
Position 1342: 8.191979819441662e-05
Position 103: 8.153120421072991e-05
Position 3108: 7.678211110328477e-05
Position 1292: 7.527215439666462e-05
Position 778: 7.328364512011195e-05
Position 3774: 6.918248402411621e-05
Position 1207: 6.847448801639232e-05
Position 7290: 6.687879098460279e-05
Position 5002: 6.271443548032775e-05
Position 1182: 5.815573290606598e-05
Position 1699: 5.592923403853525e-05
Position 3130: 5.391073072658627e-05
Position 7093: 5.306107293985882e-05
Position 3363: 4.461295576649408e-05
Position 3260: 4.3043911557822404e-05
Position 1030: 4.173580861491948e-05
Position 2776: 3.894437031465991e-05
Position 2379: 3.642081892677669e-05
Position 2989: 3.619585084548271e-05
Position 2487: 3.6041835115998255e-05
Position 1194: 3.4636051388813166e-05
Position 3269: 3.456261434712729e-05
Position 6695: 3.3364174524603754e-05
Position 3328: 3.312403488706733e-05
Position 6283: 3.170359171647042e-05
Position 4703: 3.0005880266983727e-05
Position 3126: 2.9837353575992306e-05
Position 635: 2.8425037314006685e-05
Position 2413: 2.7693488199804338e-05
Position 695: 2.2770275999043333e-05
Position 3669: 2.1306042703132004e-05
Position 142: 2.098056250218694e-05
Position 2398: 2.063478183748544e-05
Position 3234: 1.972663560174172e-05
Position 4131: 1.9703661539220638e-05
Position 3692: 1.739010803328929e-05
Position 5843: 1.7377484942123177e-05
Position 4768: 1.345353730733049e-05
Position 2418: 1.2040452257230977e-05
Position 730: 1.1675024658518346e-05
Position 2736: 1.1574016757159987e-05
Position 1593: 1.0656478733718928e-05
Position 849: 8.352893139566208e-06
Position 4711: 7.258985800801219e-06
Position 4573: 6.390525355431588e-06
Position 4717: 4.723077430457733e-06
Position 4554: 4.452074775873608e-06
Position 3265: 4.097263487019192e-06
Position 4648: 3.948061849548239e-06
Position 4363: 3.45283355311276e-06
Position 2572: 2.5862556893830107e-06
Position 1307: 1.994110866699343e-06
Position 1268: 1.969659435135385e-06
Position 3267: 1.4117389085931734e-06
Position 152: 1.1216459495953667e-06
Position 3348: 1.1011992498974446e-06
Position 4698: 9.74224229908411e-07
Position 676: 5.289022551452356e-07
Position 517: 5.072144354843958e-07
Position 1228: 4.904671742031264e-07
Position 4746: 4.697730475170651e-07
Position 682: 4.0169673278765483e-07
Position 883: 3.6875122197593934e-07
Position 704: 2.8075503991766743e-07
Position 595: 2.59128818264551e-07
Position 701: 1.7755692314089588e-07
Position 3110: 7.874895481663516e-08
Position 918: 4.377684048805331e-08
Position 413: 3.6145377828407296e-08
Position 322: 1.8210338863705796e-08
Position 593: 1.667637127317724e-08
Position 558: 1.2007214120270607e-08
Position 2257: 1.0783415887790496e-08
Position 370: 1.036668890268261e-08
Position 4701: 4.803806320821369e-09
Position 5104: 2.0962670603104196e-12
