Gene = Tbcb
Position 832: 2.001454830505473e-05
Position 934: 1.7159132049760584e-05
Position 938: 1.1204675710662648e-05
Position 97: 1.0022874810480603e-05
Position 2877: 9.992468381793845e-06
Position 2906: 8.043168698602702e-06
Position 2911: 7.086729609437742e-06
Position 759: 5.347439430668449e-06
Position 5372: 1.60960174701385e-06
Position 5362: 1.0145188613932201e-06
Position 79: 5.085051883096183e-07
Position 5324: 2.7458487205184917e-07
Position 4870: 3.0533168951760756e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4571: 0.9792885739663103
Position 5236: 0.9189224557960126
Position 1002: 0.8484815681974888
Position 4364: 0.5783456678046982
Position 7924: 0.43934526279232616
Position 7665: 0.23561976063203896
Position 6705: 0.23421429705969934
Position 4210: 0.23092841656019186
Position 6767: 0.10129429890911823
Position 5610: 0.08948213051945227
Position 7726: 0.07855009203001108
Position 5515: 0.06401491045299659
Position 786: 0.06001670535870641
Position 7648: 0.0491096107826438
Position 779: 0.0448929594512756
Position 2999: 0.04341372640519672
Position 7955: 0.033216919924826324
Position 808: 0.02992003757576754
Position 3372: 0.026737413142625004
Position 5184: 0.01895779183473903
Position 7485: 0.017087501283739957
Position 6162: 0.014870858812773072
Position 4227: 0.011860890022832783
Position 3018: 0.011067912411490976
Position 5264: 0.009801133223264195
Position 7554: 0.008939774934695572
Position 7172: 0.008569547157927408
Position 1225: 0.008009883174785922
Position 6044: 0.007893581527760164
Position 4436: 0.007164996151153824
Position 7998: 0.006974729582634351
Position 2345: 0.006466079215158026
Position 6549: 0.006402540481261202
Position 574: 0.0055143328653032815
Position 2965: 0.0051653302014043985
Position 830: 0.004549554722657903
Position 625: 0.003661076775098683
Position 6075: 0.003593076543900017
Position 5843: 0.003590132721349676
Position 759: 0.0035191320165004355
Position 5563: 0.0030969986413344635
Position 1066: 0.0030061850858453063
Position 6292: 0.00277262774360055
Position 628: 0.0027220425216267236
Position 3854: 0.0025880441346690744
Position 7132: 0.0025061475671059735
Position 4384: 0.0022832519063651214
Position 4585: 0.001903043289237776
Position 7979: 0.001823771376500917
Position 4983: 0.0018195123053612729
Position 3416: 0.0017179531557066573
Position 5839: 0.001671819289710394
Position 6594: 0.0015740653204097703
Position 5519: 0.0015423232282330442
Position 5676: 0.0014888636870762138
Position 832: 0.001439879962001829
Position 1332: 0.001295640376254009
Position 5242: 0.0012535747908318598
Position 8129: 0.0011987393469035813
Position 6553: 0.0011541697508849504
Position 5408: 0.0011048844896323331
Position 684: 0.0009932305424567476
Position 796: 0.0009334869242171945
Position 6130: 0.0008844061560853672
Position 4741: 0.0007718537569493844
Position 850: 0.0007698633635998659
Position 1242: 0.0007681093697884692
Position 800: 0.0006182945145245845
Position 1237: 0.0006054217233757952
Position 2973: 0.000543363062521754
Position 774: 0.0005363568912886103
Position 507: 0.0005060839704918034
Position 1028: 0.0004877665995738584
Position 6107: 0.000467426091358049
Position 640: 0.0004549551959458964
Position 1640: 0.0004440586645294489
Position 6773: 0.00038499241271580415
Position 4966: 0.0003725010245348212
Position 1432: 0.000363592208594401
Position 656: 0.00036270464358144995
Position 817: 0.00034717604567400357
Position 1361: 0.0003374859195126682
Position 510: 0.0003273740292182228
Position 4836: 0.00031688184308953707
Position 7986: 0.00030615636074605193
Position 3085: 0.0002973364665465127
Position 3387: 0.0002875483646194228
Position 5046: 0.0002584778132552152
Position 478: 0.00023256336676778653
Position 1393: 0.00021663941052821372
Position 2309: 0.00020539635295575086
Position 504: 0.00020506722363171739
Position 1053: 0.0001947867297145766
Position 948: 0.00018374728500448562
Position 5061: 0.0001725189084011165
Position 867: 0.00016434644117801367
Position 4876: 0.00016269761947854063
Position 2423: 0.0001592677491979077
Position 844: 0.00015708543491635017
Position 5075: 0.00015472212892780519
Position 527: 0.00013924402203616636
Position 825: 0.00012372369321498664
Position 1566: 0.0001106732921102023
Position 584: 9.524727884496274e-05
Position 2770: 8.071228121075748e-05
Position 5913: 7.939561509765705e-05
Position 450: 7.712085172300544e-05
Position 876: 7.128324924847023e-05
Position 472: 6.843531988323326e-05
Position 885: 6.379698022623706e-05
Position 3368: 5.978161977957808e-05
Position 578: 4.7351935047528874e-05
Position 692: 4.4325947863752e-05
Position 653: 4.2513893327265186e-05
Position 664: 4.1786969629348834e-05
Position 369: 3.787660091406887e-05
Position 898: 3.332647746020549e-05
Position 537: 3.15966638506181e-05
Position 2730: 3.144286803938358e-05
Position 5207: 2.8070968166797235e-05
Position 788: 2.1715078039257956e-05
Position 737: 1.6619119962000225e-05
Position 1786: 8.37119859977463e-06
Position 1014: 8.220472983057455e-06
Position 484: 8.05353417406266e-06
Position 1692: 6.441501577912584e-06
Position 5187: 6.405582572975009e-06
Position 3167: 5.968279588307312e-06
Position 719: 5.375386159752173e-06
Position 880: 5.186607099734185e-06
Position 260: 4.975785521606697e-06
Position 1545: 4.897472824910994e-06
Position 422: 4.55554963834455e-06
Position 1082: 4.307591990201813e-06
Position 1266: 3.916514788461477e-06
Position 1363: 3.698108001442646e-06
Position 901: 3.5911629481832847e-06
Position 1271: 2.2709468421839425e-06
Position 686: 1.8632328847444107e-06
Position 2251: 1.6731892302171193e-06
Position 4928: 1.606379874174857e-06
Position 1370: 1.5299620095811003e-06
Position 4487: 1.286700099579712e-06
Position 1342: 1.2161150261556357e-06
Position 1480: 1.0603249660018052e-06
Position 5202: 1.0367422797985218e-06
Position 1395: 1.0150962411962044e-06
Position 971: 9.297871572331227e-07
Position 1086: 9.086488824666327e-07
Position 213: 7.864840762852712e-07
Position 1074: 6.343809248267203e-07
Position 1063: 6.196321475852092e-07
Position 670: 6.165316999669614e-07
Position 1095: 6.044301719322745e-07
Position 955: 4.188893281889082e-07
Position 1249: 1.7361187180197655e-07
Position 418: 7.518175699319157e-08
Position 1763: 6.889492442548549e-08
Position 399: 6.299226657804307e-08
Position 1406: 5.971369455336861e-08
Position 1338: 5.481439211630976e-08
Position 914: 5.382551994080402e-08
Position 1421: 5.350165858292653e-08
Position 1473: 5.2912782082535945e-08
Position 1800: 4.549589306798392e-08
Position 310: 4.463953446142882e-08
Position 1280: 4.391343466978725e-08
Position 456: 4.0673151048734234e-08
Position 1312: 4.039443560622374e-08
Position 427: 3.893066969632583e-08
Position 1286: 3.722381027581562e-08
Position 1514: 3.230131643534516e-08
Position 159: 2.8622218481170757e-08
Position 960: 2.4605994276385997e-08
Position 173: 2.0912749124562206e-08
Position 430: 1.0853017064530939e-08
Position 1434: 6.3255915768915966e-09
Position 1458: 5.858279823786128e-09
Position 265: 5.002406962767697e-09
Position 1450: 3.879657313904383e-09
Position 179: 1.6287370557949e-09
Position 221: 7.852103773099837e-11
Position 1260: 1.0879806690150779e-11
Position 1283: 6.1802578422188406e-12
Position 233: 6.080757610084638e-12
Position 231: 3.1666536653826785e-12
