Gene = Ticrr
Position 127: 0.0001789220381501451
Position 22319: 0.00016823570786062564
Position 21913: 0.00012572435900085364
Position 22202: 0.00010663475165616825
Position 22053: 0.00010191096757422103
Position 972: 9.529110653478323e-05
Position 21916: 9.469457490718318e-05
Position 189: 8.817846485451687e-05
Position 21844: 7.658379352100999e-05
Position 631: 6.767219636559079e-05
Position 174: 6.736638575618125e-05
Position 488: 6.639515231962008e-05
Position 21928: 6.471007907625169e-05
Position 750: 5.37672210812354e-05
Position 36053: 4.078819270530364e-05
Position 1013: 2.9699337585316924e-05
Position 3062: 2.239153730202092e-05
Position 21850: 1.9399758213716752e-05
Position 612: 1.900467072192389e-05
Position 659: 1.8640749293492393e-05
Position 2622: 1.745587815298255e-05
Position 21649: 1.2206453526721103e-05
Position 132: 1.0034817144133007e-05
Position 1240: 4.368936371034035e-06
Position 13: 3.1232194155617847e-06
Position 1624: 2.4723575648592913e-06
Position 1532: 2.347538202476923e-06
Position 870: 9.427631290569768e-07
Position 1269: 3.7028889311036826e-08
Position 665: 2.98274801013889e-08
Position 900: 2.106144031766167e-08
Position 776: 1.7972938181281963e-08
Position 663: 1.3189738404267124e-08
Position 928: 1.3031287881968073e-08
Position 728: 1.178110294266579e-08
Position 875: 1.0399445002909466e-08
Position 741: 9.074672317009244e-09
Position 21925: 6.063483812763599e-09
Position 1021: 6.525596275600805e-10
Position 154: 2.305827498333787e-10
Position 783: 1.6874698453540403e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21613: 0.9913342382454097
Position 15075: 0.9720912167553013
Position 30675: 0.9695627810481771
Position 21793: 0.9184924581920181
Position 28029: 0.8781426654585278
Position 22052: 0.8565423051964259
Position 24007: 0.8365635368472627
Position 20711: 0.83590343672175
Position 22759: 0.8204186147243534
Position 5466: 0.7633477297996005
Position 25580: 0.7230778622147234
Position 18818: 0.6796572036183292
Position 17030: 0.6744957520132067
Position 31625: 0.5711639616468002
Position 10669: 0.5628230697003384
Position 30894: 0.5309342899524128
Position 7463: 0.4925238747756956
Position 35738: 0.4757924700386068
Position 36457: 0.4332934053376697
Position 12271: 0.3936185059655647
Position 9336: 0.1714387834772315
Position 9251: 0.16085082917804402
Position 36431: 0.1556099463980937
Position 29711: 0.1373109589571186
Position 28608: 0.13042764181395353
Position 5644: 0.12480948548607249
Position 37606: 0.124301501009471
Position 10684: 0.10468836675549567
Position 31935: 0.10216840705808954
Position 5482: 0.10147608945398483
Position 2350: 0.09057655085826222
Position 25227: 0.0813896325683787
Position 35787: 0.07776979654953693
Position 35958: 0.07641388045401548
Position 30897: 0.06927612049598553
Position 13453: 0.06626334241742284
Position 7419: 0.061906246689256914
Position 18763: 0.05598934982566469
Position 28392: 0.05186623889390045
Position 30964: 0.051462882127620554
Position 12225: 0.04606939926278808
Position 22202: 0.04574273763691308
Position 15313: 0.045339424514179674
Position 4149: 0.044763608559296786
Position 30940: 0.042483463960173905
Position 9384: 0.04148152563134946
Position 30180: 0.04106309526831067
Position 29591: 0.03835705783091462
Position 30089: 0.034756575622792954
Position 22144: 0.03469640155383678
Position 2070: 0.032953049891889935
Position 24034: 0.0325882003045966
Position 23836: 0.03227229331693932
Position 35108: 0.030199482819012177
Position 3148: 0.028527811681182735
Position 2212: 0.025940554962269467
Position 12783: 0.025039029746776496
Position 4105: 0.023657949487564497
Position 33309: 0.02296015254448359
Position 3087: 0.02161416137210552
Position 32311: 0.020340269981670555
Position 22174: 0.020208658636394494
Position 32385: 0.018925645563297785
Position 10525: 0.018276284280834564
Position 28583: 0.018241110982428456
Position 5413: 0.017544507643666055
Position 5208: 0.017417827615340945
Position 30988: 0.016491021111460107
Position 5656: 0.01644573566157416
Position 30655: 0.015911211267579085
Position 37555: 0.015849950755037586
Position 34747: 0.01583945609231231
Position 12737: 0.015826133587543232
Position 28833: 0.015772069733402144
Position 25636: 0.015747412943480924
Position 35979: 0.014727375269158587
Position 28503: 0.014348373249063814
Position 4378: 0.014140499964257857
Position 33029: 0.01269602125247434
Position 23770: 0.012509518593152738
Position 4187: 0.012411855307137615
Position 19084: 0.011346946145573559
Position 25098: 0.011341973433654985
Position 22097: 0.011212482445219574
Position 34262: 0.01098745534063897
Position 23933: 0.010859524358685337
Position 34706: 0.010811177282627838
Position 2353: 0.010018857045248184
Position 34744: 0.009629736122260526
Position 2243: 0.009455612817088446
Position 7663: 0.008847165001748834
Position 4714: 0.00860816213735371
Position 17089: 0.00859826718294156
Position 644: 0.00837601190199233
Position 28564: 0.008124459527820857
Position 19123: 0.008073860535092008
Position 30594: 0.007951267500263502
Position 27930: 0.006837792229220051
Position 2377: 0.006719702393621336
Position 17842: 0.006463498876302934
Position 23943: 0.006405200002777853
Position 4751: 0.0061415376417725326
Position 35993: 0.006128679029500518
Position 17051: 0.006113581457756318
Position 15902: 0.006063424566450257
Position 22794: 0.006025883473479895
Position 22638: 0.005853123836006754
Position 4192: 0.005316449770206781
Position 12144: 0.00531090572032242
Position 21440: 0.005222200070976186
Position 22119: 0.004637054033785145
Position 30758: 0.004542068150413892
Position 22211: 0.004470080745560193
Position 12756: 0.004451098742742576
Position 713: 0.0041311383329972135
Position 25583: 0.003829434543519102
Position 31816: 0.0038263548643657206
Position 22154: 0.003567073297390762
Position 32348: 0.003476130713408799
Position 22020: 0.003439805676803153
Position 35039: 0.0033919231359989784
Position 20755: 0.0033046252482045067
Position 34010: 0.0032564215466005624
Position 1910: 0.0031328030377495357
Position 2109: 0.00310014993770527
Position 5503: 0.0029831592496586215
Position 19052: 0.0028247458631692614
Position 3106: 0.002527108361066999
Position 31537: 0.00251570244763276
Position 4413: 0.0024523495685725006
Position 37573: 0.002449405223098126
Position 2912: 0.0023312117597171452
Position 21829: 0.0022632694533810125
Position 6502: 0.0022276578549070246
Position 23900: 0.0020739136534863056
Position 1678: 0.0020692065658365765
Position 23171: 0.0018910911493940409
Position 30919: 0.0018548426211702845
Position 23865: 0.0017543383933029267
Position 33504: 0.0017256742108541876
Position 36536: 0.0016073172133227792
Position 22777: 0.0015177272774253838
Position 22824: 0.00150693370499248
Position 24010: 0.0014185885538869542
Position 23681: 0.0013704726204233784
Position 35131: 0.001323159845555959
Position 22805: 0.0013135273378649544
Position 3524: 0.0012378799402012828
Position 2169: 0.001201039613326434
Position 4017: 0.001108094241556232
Position 22122: 0.0010794568668412107
Position 25314: 0.0009830735691692312
Position 31646: 0.0009619578692719687
Position 24254: 0.0008604797350297476
Position 34151: 0.000837696948911619
Position 6978: 0.0008057096937139893
Position 6936: 0.000771262090968543
Position 22601: 0.0007352534730675674
Position 2015: 0.0007320358822921162
Position 22178: 0.0007203583631750978
Position 30537: 0.0007140436643121469
Position 28469: 0.000699923147476437
Position 21800: 0.0006148875990581689
Position 4419: 0.0005874157835685559
Position 2130: 0.0005604239971911058
Position 1726: 0.0005556296810955148
Position 710: 0.0005521670682209661
Position 1649: 0.0005318918101867291
Position 15035: 0.00048550303292604007
Position 488: 0.0004649589307073016
Position 3890: 0.00043782328975773517
Position 15715: 0.0004329785823604071
Position 22682: 0.0004280219459621831
Position 2176: 0.0004098723412935957
Position 22176: 0.00040666572314612855
Position 31570: 0.0003992858175161224
Position 23215: 0.00035749111950794405
Position 2382: 0.0003390287857365219
Position 15328: 0.00032628014258379907
Position 15358: 0.00032040837009646487
Position 24779: 0.00029008652313539687
Position 31118: 0.00027850516093063174
Position 23747: 0.0002699596377280504
Position 22233: 0.000260870846400047
Position 31170: 0.0002467523487871523
Position 24682: 0.0002421814212700476
Position 24185: 0.0002154513730750333
Position 31704: 0.0002014836045183293
Position 21976: 0.00019923062843032408
Position 2357: 0.0001544525046386566
Position 7436: 0.00014275034494996245
Position 22242: 0.0001368617435852829
Position 1352: 0.000134678670484715
Position 683: 0.00011811687665518675
Position 22395: 0.00010993657806434558
Position 22378: 0.00010740734533909086
Position 439: 9.691789806438334e-05
Position 28634: 5.749844033995363e-05
Position 21280: 5.627286048189796e-05
Position 21985: 5.576140661055813e-05
Position 22385: 5.385217994901477e-05
Position 3975: 2.5409961739700977e-05
Position 22262: 2.5205136155194026e-05
Position 31717: 1.856135371925593e-05
Position 21276: 1.4487763181956498e-05
Position 21750: 1.3025810150818638e-05
Position 22514: 9.931618940257889e-06
Position 1814: 7.0633184730214945e-06
Position 22833: 6.618807112690793e-06
Position 646: 6.61293978387014e-06
Position 1683: 5.624164597372439e-06
Position 1989: 4.852566916522571e-06
Position 806: 4.793893581204319e-06
Position 650: 3.857301951262643e-06
Position 16882: 3.6034915853780085e-06
Position 2475: 3.377404997018238e-06
Position 2425: 2.748454758724226e-06
Position 1846: 1.8205430948560708e-06
Position 1121: 1.7846188338777932e-06
Position 1065: 1.5768601913740813e-06
Position 797: 1.4578302520877421e-06
Position 544: 1.3817771554096352e-06
Position 851: 1.2897539626376847e-06
Position 677: 1.214574262825178e-06
Position 659: 9.79387254359166e-07
Position 1038: 7.314476114043096e-07
Position 864: 2.459584667557643e-07
Position 2222: 2.411656581459902e-07
Position 875: 1.9709114395284601e-07
Position 1051: 1.9223666629654315e-07
Position 521: 1.7245460976721992e-07
Position 1700: 1.6235337720135476e-07
Position 22687: 1.4951975992571755e-07
Position 913: 1.0440939825801275e-07
Position 883: 1.0386570208948216e-07
Position 811: 9.840659570032218e-08
Position 936: 9.157744487037951e-08
Position 503: 5.893506601417686e-08
Position 31011: 3.486753087274008e-08
Position 22465: 3.3537155118593074e-08
Position 21836: 1.1791306200338452e-09
