Gene = Iqcd
Position 4839: 0.003312996735437706
Position 6702: 0.0021145126913592587
Position 6055: 0.0017142612347816066
Position 1728: 0.0016364995375855941
Position 1166: 0.001604059754267012
Position 5661: 0.0014518305696038106
Position 1341: 0.0013348666406039437
Position 3123: 0.001274997371942943
Position 182: 0.0011956771308913971
Position 5260: 0.0010537408547092893
Position 6777: 0.0009638176130968762
Position 6529: 0.0008974346053558851
Position 3187: 0.0007103538371074343
Position 5889: 0.0006013666054393009
Position 2650: 0.0005542425016014536
Position 1385: 0.000529759354415268
Position 6329: 0.0005268232993378291
Position 5032: 0.00048239662699693414
Position 304: 0.0004402408286057502
Position 4659: 0.0004262065678796013
Position 1501: 0.0003369938465368831
Position 4385: 0.00033610961376340535
Position 188: 0.00030445795383171695
Position 1195: 0.00030333441585591155
Position 3342: 0.0002983930707265942
Position 3310: 0.00029710260370320417
Position 4586: 0.00024698057009991877
Position 1538: 0.00019146529838655465
Position 2225: 0.00018407039271278248
Position 3194: 0.00017930614922070308
Position 4826: 0.00017152770590338976
Position 1431: 0.00016633199721010085
Position 945: 0.00016346576373392317
Position 268: 0.00010704945696999964
Position 2625: 0.00010528656192730496
Position 1985: 9.643901198068157e-05
Position 4194: 9.346542140176129e-05
Position 3006: 7.897524349337775e-05
Position 2882: 7.835691577126646e-05
Position 717: 5.834359780743666e-05
Position 532: 5.563282050291573e-05
Position 1739: 5.49886572354792e-05
Position 1973: 5.222614300421354e-05
Position 1467: 5.083800503648963e-05
Position 624: 4.7924649295668e-05
Position 1884: 4.1662233389986965e-05
Position 1265: 4.01017692280284e-05
Position 418: 3.0150704929709394e-05
Position 4243: 2.9031229880667165e-05
Position 786: 2.284756511719741e-05
Position 4272: 2.193983965976258e-05
Position 341: 1.9697977099995953e-05
Position 1578: 1.819560241570432e-05
Position 2071: 1.4783003498874578e-05
Position 1792: 1.3038414806477767e-05
Position 3823: 1.0541155974622828e-05
Position 850: 8.945078713004508e-06
Position 1813: 7.084809392625709e-06
Position 1472: 7.060646415540202e-06
Position 649: 7.054851602842081e-06
Position 1091: 6.431595120243432e-06
Position 1891: 6.4048127743740566e-06
Position 1137: 3.3197767868538e-06
Position 1519: 3.190246174721374e-06
Position 1555: 2.1625005919992894e-06
Position 1123: 2.120770797822201e-06
Position 1337: 1.906329500847672e-06
Position 820: 1.7988316119157528e-06
Position 1210: 1.7592512964528894e-06
Position 1390: 1.350076364059413e-07
Position 134: 1.5476409033784896e-08
Position 766: 1.2140911654483245e-09
Position 792: 1.157309362791744e-09
Position 1221: 1.7822292776671487e-10
