Gene = Fuz
Position 509: 6.0726878849409996e-05
Position 276: 6.056673370714182e-05
Position 1681: 5.749812218977226e-05
Position 28: 5.601302398134233e-05
Position 389: 4.4969701495530436e-05
Position 567: 3.6342772549221994e-05
Position 211: 3.614338720070965e-05
Position 3026: 3.228843322231917e-05
Position 305: 2.651037904656084e-05
Position 676: 2.299269985217298e-05
Position 246: 1.9397627669934817e-05
Position 906: 1.8685129835814712e-05
Position 14: 1.7389186754246713e-05
Position 662: 1.2511210976209582e-05
Position 1583: 7.074521008444914e-06
Position 1572: 3.3180345377353945e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1440: 0.910959669954685
Position 2696: 0.8908159806768151
Position 4053: 0.6851467325012123
Position 2905: 0.6320014397389055
Position 467: 0.6057928942210348
Position 1181: 0.5448439912546537
Position 2423: 0.43157065905711467
Position 3232: 0.38269411928923475
Position 835: 0.3644887769708663
Position 3094: 0.26021076085243644
Position 1141: 0.1728089129564986
Position 4477: 0.1346130527007627
Position 1049: 0.12230829083292437
Position 2436: 0.1132289116711565
Position 2372: 0.09368549315989157
Position 3666: 0.0902500469528542
Position 2484: 0.08090052023611229
Position 3307: 0.07531375572409961
Position 2707: 0.05845288632590313
Position 2445: 0.050793418186626776
Position 2970: 0.0502935106994025
Position 1826: 0.04247364840468009
Position 3417: 0.04198675421060046
Position 2406: 0.03385394206689663
Position 728: 0.02435998022854476
Position 2858: 0.024311538266163047
Position 1419: 0.02382974606868019
Position 789: 0.022088350170888563
Position 3249: 0.02177099330611917
Position 3063: 0.020322151043420084
Position 725: 0.018450012533914362
Position 3073: 0.017703825610156813
Position 501: 0.014497444016012722
Position 3899: 0.014229698753572327
Position 1014: 0.01419628689675914
Position 2290: 0.01373083572689402
Position 2839: 0.01306109333585333
Position 221: 0.011657575605414024
Position 1711: 0.011223171003291031
Position 1463: 0.011057517092890372
Position 2577: 0.010711424248126619
Position 1084: 0.009525544255211788
Position 3234: 0.008982352797269652
Position 4033: 0.008335726849562568
Position 984: 0.007997413793024063
Position 283: 0.0069270204459735635
Position 3266: 0.0053757963732715885
Position 1749: 0.005278174059979361
Position 1445: 0.004691278648887931
Position 2926: 0.004566629388334943
Position 2523: 0.004428089873685297
Position 3254: 0.004061854421085484
Position 3563: 0.003654372306514271
Position 2505: 0.003607440464884753
Position 1679: 0.003479103284584463
Position 4128: 0.003080020798585605
Position 3421: 0.0029841086527891657
Position 518: 0.0027473792843034687
Position 3474: 0.002685875077409893
Position 3143: 0.0020414375171168325
Position 255: 0.0020140040391437696
Position 1331: 0.0017637534484464985
Position 3000: 0.0016331273142340765
Position 1383: 0.001597990683226284
Position 2792: 0.0015974847150328905
Position 2984: 0.001591213596524299
Position 3530: 0.0015780667384206386
Position 2873: 0.001539963754180058
Position 4059: 0.0014920438057217482
Position 4167: 0.0014238964138551266
Position 863: 0.0013769879842608075
Position 3036: 0.001365899233543008
Position 2780: 0.0013544909556384413
Position 228: 0.0012451545515929808
Position 3626: 0.0012062207730518801
Position 3152: 0.00114220593535293
Position 3490: 0.0010988561336364518
Position 1202: 0.000913386603330446
Position 3081: 0.0008083155182787461
Position 2330: 0.0008047206415084478
Position 1958: 0.0007695722481816279
Position 3571: 0.0006941380152269035
Position 3738: 0.0006834538391348197
Position 2741: 0.0006705182364463634
Position 2045: 0.0005912461911714769
Position 399: 0.0004972752792753362
Position 1655: 0.0003655009232699092
Position 989: 0.00032765020622621343
Position 3432: 0.0002868521742875553
Position 1354: 0.00027973050902796833
Position 258: 0.00025620957666733506
Position 693: 0.00023770555748582793
Position 1152: 0.00022332385801690066
Position 1793: 0.00020733919040788088
Position 1052: 0.00020396983770104685
Position 1227: 0.00019227648317993856
Position 1789: 0.00015746974560491717
Position 547: 0.00015663170847055448
Position 589: 0.00014068499229535761
Position 1900: 0.0001270620109478589
Position 1480: 0.00012342827269675453
Position 3017: 0.00010282610400409168
Position 348: 8.596327697426164e-05
Position 2006: 8.302170910056772e-05
Position 1940: 6.921139572102757e-05
Position 2167: 6.716832383580747e-05
Position 2811: 6.467573897274831e-05
Position 866: 5.7913934112526146e-05
Position 954: 5.636166487331164e-05
Position 372: 5.5910845832950126e-05
Position 641: 5.3126657135998346e-05
Position 1974: 3.8505259707691704e-05
Position 567: 3.3591687705653496e-05
Position 252: 3.2638320198577676e-05
Position 1022: 2.6592652353993746e-05
Position 384: 2.4679676414547287e-05
Position 555: 1.4004716653572542e-05
Position 315: 1.204583880792229e-05
Position 735: 9.396407730593084e-06
Position 430: 7.3060473499062886e-06
Position 442: 5.651348345750198e-06
Position 121: 3.2860613351844387e-06
Position 438: 2.9821006393335494e-06
Position 760: 2.5662825895940443e-06
Position 742: 2.5479854763742965e-06
Position 1373: 2.289613282565638e-06
Position 1528: 1.9696907648793345e-06
Position 421: 1.704517659932376e-06
Position 1593: 1.6866059377729073e-06
Position 357: 1.6523368770760463e-06
Position 172: 7.492729251095896e-07
Position 662: 3.641372007158815e-07
Position 608: 1.3178561292197388e-07
Position 142: 7.632219466820565e-08
Position 747: 6.488625377480177e-08
Position 883: 5.866514287340263e-08
Position 88: 4.1551848374415454e-08
Position 1831: 2.503656563364224e-08
Position 327: 1.1967690347162257e-08
Position 355: 3.404009623953169e-09
Position 184: 2.599293976433471e-09
Position 352: 1.2813023439880127e-09
Position 135: 5.110665613012905e-10
Position 195: 4.937349509937027e-10
Position 133: 4.679555892044779e-10
Position 365: 1.7954228912205684e-10
