Gene = Hinfp
Position 7723: 0.0008317005896984348
Position 932: 0.0008233555351661162
Position 7172: 0.0007051509982366161
Position 894: 0.0005547277859403048
Position 193: 0.0004898433792919548
Position 8817: 0.0004738247535228228
Position 5: 0.0004377023253703719
Position 7564: 0.0004261521751583765
Position 472: 0.00039204958874374744
Position 1262: 0.0003868160274834924
Position 7529: 0.00038198282926844206
Position 1843: 0.00038006968208087596
Position 1856: 0.0003790368154681947
Position 5781: 0.00032794786693977955
Position 907: 0.00032106047505624
Position 7107: 0.0003181120482974509
Position 2339: 0.00030634817416187016
Position 12: 0.00029419756802546656
Position 385: 0.0002782674510297822
Position 8838: 0.0002608140611420716
Position 369: 0.00025630784904907535
Position 9690: 0.0002221262161151241
Position 351: 0.0002149051295145714
Position 8789: 0.00019949305897692924
Position 7792: 0.00019404414352390477
Position 901: 0.00019080792424420605
Position 156: 0.00018042486596026247
Position 8230: 0.00016665969346260021
Position 275: 0.00015947905230889855
Position 617: 0.00015267216117622167
Position 2162: 0.00014148516337722777
Position 457: 0.0001401318939316649
Position 875: 0.00013470250141044626
Position 7535: 0.000126476300004513
Position 334: 0.00012370383370724985
Position 7748: 0.00012170001545816592
Position 1257: 0.00012101991184318916
Position 23: 0.00011923764170256474
Position 7781: 0.00010740136980142457
Position 1498: 0.00010372430760386446
Position 7985: 9.984381172307352e-05
Position 8204: 9.871824041366939e-05
Position 4016: 8.789512943738048e-05
Position 8350: 8.661647159420454e-05
Position 7946: 8.59044437023018e-05
Position 6879: 8.531254936176269e-05
Position 6827: 8.458507033544396e-05
Position 775: 8.229516543118422e-05
Position 6806: 8.052774858005882e-05
Position 7636: 7.844055815644308e-05
Position 8313: 6.96050069978466e-05
Position 7376: 3.9110572169091996e-05
Position 147: 3.54496037354052e-05
Position 7538: 3.103320079417681e-05
Position 7743: 2.5409021647628487e-05
Position 377: 1.9375886703857085e-05
Position 9570: 1.6628083015501077e-05
Position 14: 1.5599374440398e-05
Position 9353: 1.4656194945201549e-05
Position 79: 1.3438100661407157e-05
Position 336: 1.22241634918193e-05
Position 404: 1.0849186849792317e-05
Position 654: 1.0032180448761991e-05
Position 532: 7.123554540966217e-06
Position 522: 6.762513131595921e-06
Position 510: 6.285530138333519e-06
Position 505: 5.923831139908071e-06
Position 627: 5.474794570458932e-06
Position 554: 5.19605626904255e-06
Position 493: 4.9112710753465806e-06
Position 449: 4.233654089384511e-06
Position 603: 3.1157560618138395e-06
Position 439: 2.5071544232844026e-06
Position 410: 2.415803713960162e-06
Position 1432: 1.8511880043181805e-07
Position 1278: 1.6806546470786414e-07
Position 1107: 1.6326094876362613e-07
Position 60: 8.371812055225511e-08
Position 7699: 3.304084563388835e-08
Position 7685: 1.8901582972902042e-08
Position 7317: 1.6609532417469725e-08
Position 7342: 1.4594013893463431e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7633: 0.9954622198717966
Position 7426: 0.9937565832265366
Position 7853: 0.9321306670562931
Position 2898: 0.8251474462852789
Position 7259: 0.6976579895538638
Position 6319: 0.67603789972404
Position 9410: 0.5547909621911417
Position 9047: 0.5230407387325151
Position 9090: 0.4632583252918741
Position 6645: 0.3410585721290323
Position 5904: 0.3035113205972077
Position 7230: 0.25172786326829305
Position 5878: 0.22987854358004292
Position 10741: 0.21059933124494942
Position 5930: 0.2038115042520041
Position 7044: 0.17882783941745997
Position 6048: 0.16273040056534735
Position 9907: 0.14492948757515797
Position 3083: 0.13919557507160973
Position 10698: 0.13503499917861592
Position 724: 0.11876325099471065
Position 6332: 0.11390578538144673
Position 12804: 0.11182436157398674
Position 9785: 0.10665493326595493
Position 4279: 0.0962314815658949
Position 10282: 0.08706772209837584
Position 6346: 0.08348634745038486
Position 4233: 0.0796208029903797
Position 3206: 0.0715655846733266
Position 10125: 0.06805450797650167
Position 6665: 0.0614450767283445
Position 3182: 0.053982165969962866
Position 10085: 0.051152363701340985
Position 4212: 0.04690348115034924
Position 1326: 0.03471811277797226
Position 9416: 0.0340854726453282
Position 11511: 0.02896630855592856
Position 9597: 0.026851195345846537
Position 4980: 0.021276026762044306
Position 12914: 0.019821880847481044
Position 6930: 0.01937769620196645
Position 302: 0.01758154096922473
Position 779: 0.016982441769091416
Position 9635: 0.015365442294346785
Position 7857: 0.014832024419794011
Position 6255: 0.014687437657606276
Position 2049: 0.014577842629350628
Position 9325: 0.014339588604647204
Position 6978: 0.014139603931501824
Position 2548: 0.010220314777872896
Position 9357: 0.009913059755583261
Position 4255: 0.009209631897875964
Position 2856: 0.008617792539192464
Position 447: 0.008532267468629747
Position 9245: 0.008250180323520845
Position 6707: 0.00818881093538032
Position 415: 0.007620839644892534
Position 7863: 0.007410976129679459
Position 3185: 0.007299987644079053
Position 7264: 0.006588178082401662
Position 281: 0.006445351137785571
Position 728: 0.005946975230356921
Position 10170: 0.0057996442924159956
Position 2623: 0.0056938992886494885
Position 10147: 0.00554246579843499
Position 1099: 0.005467213279434658
Position 9888: 0.005407744740993525
Position 11357: 0.005202588635123932
Position 2498: 0.005083365787772024
Position 6697: 0.00446080337315581
Position 3215: 0.004451274850965228
Position 11932: 0.004365391783822786
Position 10510: 0.004194967090893225
Position 11225: 0.004166801910420034
Position 9336: 0.004104448958651011
Position 2902: 0.004039347260668929
Position 2507: 0.004002975522585918
Position 11318: 0.003984317294564225
Position 9638: 0.0038969637342099977
Position 2579: 0.0033123630794265513
Position 9317: 0.0032023198760466947
Position 2655: 0.003119591505993085
Position 9747: 0.003109755415111189
Position 7261: 0.002936233739550182
Position 8548: 0.00277071060956531
Position 11391: 0.0027589329294155952
Position 9926: 0.0027167359448611534
Position 2589: 0.0026060927397413363
Position 10011: 0.0025914152120831034
Position 7508: 0.002580552601772878
Position 8571: 0.0024166010277055826
Position 9833: 0.002231621767781272
Position 9127: 0.002202697340814755
Position 8526: 0.0022003796252819847
Position 9448: 0.002196049054811413
Position 3032: 0.0021731149949258816
Position 309: 0.001996634291312892
Position 169: 0.0019368193398932505
Position 6761: 0.0018915241010610422
Position 1149: 0.001774862934549188
Position 7291: 0.001521116439624227
Position 822: 0.0014316555256942418
Position 5884: 0.0013848021706519072
Position 5570: 0.001361808414637512
Position 6222: 0.0012664613884315172
Position 5880: 0.0012424089069665337
Position 522: 0.0012391174385939549
Position 6396: 0.0012299277099897079
Position 4470: 0.0011969571412801584
Position 11285: 0.0011439971300347448
Position 6275: 0.0011015517698128021
Position 1627: 0.001049964997582062
Position 8741: 0.0010294688309673177
Position 470: 0.0010073239978155085
Position 3004: 0.0010073142391142766
Position 7153: 0.0010067109036252214
Position 3218: 0.0009974787366219553
Position 189: 0.0009974239302871165
Position 2536: 0.0009718542246534467
Position 4854: 0.00093665496576741
Position 5514: 0.0009353509769261836
Position 7129: 0.0009231471725401767
Position 3035: 0.0009145284276036909
Position 4208: 0.0008461145147965588
Position 9308: 0.0008358241415821272
Position 7273: 0.00083485917895006
Position 10092: 0.0008256229180759275
Position 8667: 0.0008143719314816132
Position 6348: 0.0008042958282450847
Position 4403: 0.0007873171812838284
Position 6615: 0.0007332330072035964
Position 7661: 0.0006963765511368838
Position 8591: 0.000664632576760848
Position 4540: 0.0006415561303472181
Position 7937: 0.0006318668710050215
Position 247: 0.0005951474199881575
Position 3236: 0.0005892115933175779
Position 9652: 0.0005838733899150326
Position 9853: 0.0005737809847163532
Position 4241: 0.0005492268889528193
Position 9600: 0.0005255584676751235
Position 8334: 0.0004922302270353325
Position 2669: 0.0004704741467205469
Position 382: 0.00042973727597097976
Position 7640: 0.0004251659836420773
Position 7870: 0.00042512982272146675
Position 8132: 0.0004215994124683213
Position 8980: 0.0003995143927345943
Position 6952: 0.0003865601695842079
Position 3111: 0.0003803992178358217
Position 2332: 0.00036661629100853574
Position 740: 0.00036555701402714937
Position 4461: 0.00034634535684067904
Position 1257: 0.000346257081178422
Position 838: 0.0003308722211784916
Position 9013: 0.00032883182777299546
Position 6631: 0.0003270174969581596
Position 8508: 0.0002773063538993901
Position 9431: 0.00027700803505418544
Position 9097: 0.00026846636669654035
Position 9361: 0.0002603274697085056
Position 9704: 0.0002497283871068075
Position 7678: 0.0002445211811147697
Position 7940: 0.00024360089475805398
Position 2478: 0.0002386632502861988
Position 9260: 0.00021099128288497036
Position 2291: 0.00020799259797009873
Position 8613: 0.00020546910603672544
Position 824: 0.00020179984190501617
Position 4119: 0.000194542825020412
Position 6677: 0.00019189937800214736
Position 1285: 0.00017832190783562571
Position 6873: 0.00017136512399518108
Position 990: 0.0001634298506014328
Position 7304: 0.00016111998007554523
Position 1296: 0.0001559467991235679
Position 8581: 0.00015423162671541514
Position 7668: 0.00015187567342480783
Position 96: 0.0001475689190656027
Position 389: 0.00014210973435637285
Position 1120: 0.00013904756547802367
Position 8949: 0.00013482054290845407
Position 3890: 0.0001176388413237714
Position 3089: 0.00011698496334368511
Position 9251: 0.00010922111533249386
Position 7696: 8.744821572696593e-05
Position 449: 8.454340753910491e-05
Position 1342: 7.69046877154344e-05
Position 3312: 6.94940990846823e-05
Position 9219: 6.899252204362002e-05
Position 8419: 6.693436614663418e-05
Position 1105: 6.655067898849461e-05
Position 1016: 6.26165672313554e-05
Position 6591: 5.7145761425750056e-05
Position 3240: 5.450320388962982e-05
Position 275: 5.398026353859703e-05
Position 1154: 5.2305089233645383e-05
Position 663: 5.193809023997569e-05
Position 9226: 4.817181230447891e-05
Position 9450: 4.4959571854694357e-05
Position 2879: 4.325832762079589e-05
Position 7375: 4.1101006805948334e-05
Position 9538: 3.647234988133956e-05
Position 3243: 3.3998732716338086e-05
Position 3272: 2.9529048562854074e-05
Position 10130: 2.759328251881971e-05
Position 7723: 2.416895504383808e-05
Position 3764: 2.2738374833405835e-05
Position 6713: 2.219635294640447e-05
Position 10127: 2.1953968840811832e-05
Position 7682: 1.577735231538408e-05
Position 8600: 1.445240246822407e-05
Position 7512: 1.2189978890677087e-05
Position 4610: 6.962394680999899e-06
Position 7547: 6.718234721622184e-06
Position 7685: 5.426962976855136e-06
Position 7709: 2.7760184539770954e-06
Position 6768: 2.5866049984318293e-06
Position 314: 2.328241284918868e-06
Position 472: 2.240957991107374e-06
Position 875: 1.5104371814485313e-06
Position 404: 1.505116921324284e-06
Position 7764: 1.4428969711813194e-06
Position 7689: 1.2146906932009738e-06
Position 111: 7.831823482911293e-07
Position 121: 7.522062535776487e-07
Position 1211: 6.473790666140964e-07
Position 4298: 6.128338042087393e-07
Position 588: 5.9301051270394e-07
Position 1197: 5.75266375725178e-07
Position 1101: 5.635091017915709e-07
Position 1231: 5.272568229318035e-07
Position 137: 3.953852874931061e-07
Position 7729: 3.533120962627954e-07
Position 8884: 1.8557928001796994e-07
Position 536: 1.7442529826857255e-07
Position 7865: 1.0989504213498774e-07
Position 677: 5.137185513471892e-08
Position 654: 5.0924946098710735e-08
Position 638: 4.0165911249449785e-08
Position 595: 3.4906397776922554e-08
Position 1329: 3.2061632038726056e-08
Position 7946: 2.0446930256950596e-08
Position 7962: 2.004627980934473e-09
Position 7809: 1.1070367477473142e-09
Position 617: 6.335891316340748e-10
Position 9574: 6.10052377371182e-10
