Gene = Prcc
Position 25829: 0.012477806903495902
Position 26022: 0.011753063515512077
Position 23568: 0.008983779390981897
Position 979: 0.007627813200384764
Position 25399: 0.005121788258083274
Position 26660: 0.00438463630797554
Position 25270: 0.0031848243504127714
Position 25716: 0.001685560734502413
Position 1081: 0.0010303737024614824
Position 25585: 0.0009162224268939314
Position 25180: 0.0008220146911339486
Position 25553: 0.0007606083941873388
Position 25633: 0.00032745319975510125
Position 26215: 0.00032246481967389707
Position 25945: 0.0002971580387248272
Position 26519: 0.00012683036266687483
Position 25712: 0.00011151747633901674
Position 26348: 0.00010577940594373352
Position 26387: 9.397714417080294e-05
Position 26267: 5.559464378104679e-05
Position 26413: 4.375807334730038e-05
Position 26491: 4.2022026123752404e-05
Position 23977: 2.5793937519155294e-05
Position 25898: 2.149860068465746e-05
Position 23634: 1.6145933611998727e-05
Position 26324: 1.394147810613535e-05
Position 26695: 1.3550321858434457e-05
Position 26544: 1.2469881440437573e-05
Position 25690: 1.0124609942648556e-05
Position 23950: 1.0103350219966911e-05
Position 24145: 6.702052253330307e-06
Position 23713: 6.682667464358852e-06
Position 23743: 6.146529297073575e-06
Position 24433: 4.522885977006907e-06
Position 23595: 2.9520910041419073e-06
Position 20148: 7.868147233705365e-07
Position 19658: 6.443650339735588e-07
Position 19232: 3.0749007151402565e-07
Position 18491: 2.29285989083377e-07
Position 18784: 1.798795850063882e-07
Position 13481: 2.1864041365139283e-08
Position 4665: 1.8724608732341385e-08
Position 11176: 1.031636865860396e-08
Position 2875: 9.581621862165812e-09
Position 5801: 8.071398709715092e-09
Position 2107: 6.614402588544732e-09
Position 8946: 5.242455562160306e-09
Position 554: 3.195916691985794e-09
Position 2290: 3.0653700942330206e-09
Position 2426: 2.9406991306845602e-09
Position 439: 2.937752265989263e-09
Position 4090: 2.021674505666936e-09
Position 7890: 1.1907058368435867e-09
Position 9455: 1.1575644234784526e-09
Position 1309: 1.1440561197285065e-09
Position 4039: 7.132207100019798e-10
Position 4528: 6.691805923568223e-10
Position 638: 6.378786093128583e-10
Position 4423: 5.834056211945962e-10
Position 4684: 4.0839208647125214e-10
Position 1795: 4.0047399893682057e-10
Position 5250: 3.673638622741024e-10
Position 2199: 2.9660898768848516e-10
Position 1271: 2.772006569115373e-10
Position 676: 2.3604317367322646e-10
Position 7105: 2.229028482517282e-10
Position 410: 2.0861965954018408e-10
Position 2550: 2.0113900149297553e-10
Position 6609: 1.8925373980843185e-10
Position 4123: 1.8527606271727588e-10
Position 3745: 1.8029162859201212e-10
Position 3452: 1.7117643705377985e-10
Position 288: 1.7074727724803546e-10
Position 7925: 1.4825710020329509e-10
Position 2844: 1.3976335969624663e-10
Position 3058: 1.3611403037663994e-10
Position 2015: 1.1812611445008603e-10
Position 614: 1.1795427157794544e-10
Position 2447: 1.1222450625384495e-10
Position 291: 1.1096812559082315e-10
Position 4554: 1.0768374561005566e-10
Position 2608: 1.0131843202493995e-10
Position 5509: 9.400789164263579e-11
Position 1640: 9.162846660545306e-11
Position 1530: 8.820805274138854e-11
Position 2251: 7.347498825509647e-11
Position 2999: 5.878187992270509e-11
Position 3789: 5.33684349266496e-11
Position 491: 5.210162110046818e-11
Position 1707: 5.1071149149635185e-11
Position 498: 4.962869077555799e-11
Position 3741: 4.7528647316069826e-11
Position 1557: 3.87248199597873e-11
Position 3581: 3.3035594678027055e-11
Position 1872: 3.275802189473415e-11
Position 627: 3.149116944635689e-11
Position 2324: 3.1224174984335186e-11
Position 452: 2.5903458980767077e-11
Position 1276: 2.539603565450607e-11
Position 1087: 1.9072040863479518e-11
Position 2321: 1.840557273271501e-11
Position 903: 1.7620244980468077e-11
Position 1724: 1.6516605368291912e-11
Position 1983: 1.560287386674115e-11
Position 1741: 1.3277335904399457e-11
Position 1775: 1.101431504913484e-11
Position 1489: 1.0838400232431503e-11
Position 702: 8.471353818148149e-12
Position 557: 8.467505388769758e-12
Position 841: 7.39557307937252e-12
Position 377: 4.872934675142941e-12
Position 859: 4.721707181687822e-12
Position 682: 4.2271426410525824e-12
Position 862: 3.924511384821308e-12
Position 365: 3.3278755233968032e-12
Position 1102: 3.283577089389488e-12
Position 1128: 3.040868849455155e-12
Position 505: 2.4989331455932776e-12
Position 2356: 2.3378747595921014e-12
Position 1161: 1.815584045518767e-12
Position 783: 1.75020144201597e-12
Position 1158: 1.665108924303053e-12
Position 1311: 1.183334394784687e-12
Position 561: 1.1618734252023068e-12
Position 813: 9.7282435689705e-13
Position 1235: 9.599413757141857e-13
Position 260: 5.819653972461433e-13
Position 587: 4.790557355292034e-13
Position 253: 3.4817605378279996e-13
Position 1248: 3.2632984663430836e-13
Position 685: 3.251560167918779e-13
Position 319: 3.094032876598697e-13
Position 325: 2.912578492814038e-13
Position 300: 2.24865940768965e-13
Position 184: 1.5071846592455695e-13
Position 572: 1.2973206360780625e-13
Position 707: 8.529119666327884e-14
Position 331: 7.037034565682454e-14
Position 986: 3.646173130272311e-14
Position 951: 3.6239810394186425e-14
Position 129: 3.2424781463309874e-14
Position 106: 1.2239379359786367e-14
Position 135: 4.6600312126958595e-15
Position 724: 2.2359980799609474e-15
Position 337: 2.052838594453146e-15
Position 223: 2.772399788384237e-16
Position 343: 2.5437965541209745e-16
Position 194: 2.5019341225690857e-16
Position 313: 1.7762514557146573e-16
Position 150: 1.2600482321188834e-16
Position 304: 9.851915253745207e-17
Position 341: 3.9254015008218724e-17
Position 147: 3.571495070822863e-17
Position 144: 1.2206150592678528e-17
Position 241: 1.0390505413986439e-17
Position 220: 2.685260759327449e-18
Position 237: 9.1162924350903e-19
Position 137: 2.4846275474424844e-19
